CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTEGRITY,CASEWGT,PSUSTRAT,VERSION
7785,13,76,1-13-2017-076-03,3,2,0,776.37500000000000000000,7,2
7786,13,77,1-13-2017-077-03,3,1,0,776.37500000000000000000,7,2
7837,13,79,1-13-2017-079-03,3,1,0,667.62500000000000000000,7,2
7837,13,79,1-13-2017-079-03,3,2,0,667.62500000000000000000,7,2
7838,13,80,1-13-2017-080-02,2,1,1,51.89843750000000000000,7,2
7845,13,81,1-13-2017-081-06,6,1,0,1294.75000000000000000000,7,2
7896,13,82,1-13-2017-082-05,5,2,0,95.64062500000000000000,7,2
7897,13,83,1-13-2017-083-04,4,1,0,1961.50000000000000000000,7,2
7897,13,83,1-13-2017-083-04,4,2,0,1961.50000000000000000000,7,2
7898,13,84,1-13-2017-084-03,3,1,0,561.25000000000000000000,7,2
7954,13,85,1-13-2017-085-09,9,1,1,5700.00000000000000000000,7,2
7954,13,85,1-13-2017-085-09,9,1,6,5700.00000000000000000000,7,2
7955,13,86,1-13-2017-086-07,7,1,0,3590.00000000000000000000,7,2
7956,13,87,1-13-2017-087-02,2,1,1,77.00000000000000000000,7,2
7956,13,87,1-13-2017-087-02,2,1,6,77.00000000000000000000,7,2
7956,13,87,1-13-2017-087-02,2,1,7,77.00000000000000000000,7,2
7956,13,87,1-13-2017-087-02,2,2,0,77.00000000000000000000,7,2
8009,13,88,1-13-2017-088-06,6,1,1,2354.50000000000000000000,7,2
8009,13,88,1-13-2017-088-06,6,1,6,2354.50000000000000000000,7,2
8009,13,88,1-13-2017-088-06,6,3,0,2354.50000000000000000000,7,2
8009,13,88,1-13-2017-088-06,6,4,0,2354.50000000000000000000,7,2
8010,13,89,1-13-2017-089-09,9,1,0,6987.00000000000000000000,7,2
8011,13,90,1-13-2017-090-02,2,2,1,94.39062500000000000000,7,2
8011,13,90,1-13-2017-090-02,2,2,6,94.39062500000000000000,7,2
8011,13,90,1-13-2017-090-02,2,2,7,94.39062500000000000000,7,2
8078,13,91,1-13-2017-091-02,2,2,0,81.32812500000000000000,7,2
8079,13,92,1-13-2017-092-02,2,1,0,81.32812500000000000000,7,2
8080,13,93,1-13-2017-093-04,4,2,0,3656.00000000000000000000,7,2
8161,13,94,1-13-2017-094-08,8,2,1,700.37500000000000000000,7,2
8161,13,94,1-13-2017-094-08,8,2,6,700.37500000000000000000,7,2
8162,13,95,1-13-2017-095-02,2,1,6,65.95312500000000000000,7,2
8162,13,95,1-13-2017-095-02,2,2,0,65.95312500000000000000,7,2
8163,13,96,1-13-2017-096-07,7,1,0,3075.00000000000000000000,7,2
8163,13,96,1-13-2017-096-07,7,2,0,3075.00000000000000000000,7,2
8212,13,97,1-13-2017-097-07,7,2,6,2231.50000000000000000000,7,2
8214,13,98,1-13-2017-098-03,3,1,0,615.62500000000000000000,7,2
8214,13,99,1-13-2017-099-03,3,1,0,615.62500000000000000000,7,2
8264,13,101,1-13-2017-101-07,7,1,0,2326.00000000000000000000,7,2
8264,13,101,1-13-2017-101-07,7,2,0,2326.00000000000000000000,7,2
8264,13,102,1-13-2017-102-02,2,1,0,49.89062500000000000000,7,2
8264,13,102,1-13-2017-102-02,2,2,7,49.89062500000000000000,7,2
8290,13,103,1-13-2017-103-03,3,2,6,641.75000000000000000000,7,2
8290,13,103,1-13-2017-103-03,3,2,7,641.75000000000000000000,7,2
8290,13,103,1-13-2017-103-03,3,3,0,641.75000000000000000000,7,2
8290,13,103,1-13-2017-103-03,3,4,6,641.75000000000000000000,7,2
8290,13,103,1-13-2017-103-03,3,5,6,641.75000000000000000000,7,2
8290,13,103,1-13-2017-103-03,3,6,0,641.75000000000000000000,7,2
8362,13,104,1-13-2017-104-09,9,1,0,6105.00000000000000000000,7,2
8364,13,105,1-13-2017-105-04,4,2,6,3707.50000000000000000000,7,2
8364,13,105,1-13-2017-105-04,4,3,0,3707.50000000000000000000,7,2
8422,13,107,1-13-2017-107-03,3,1,0,588.37500000000000000000,7,2
8458,13,109,1-13-2017-109-03,3,1,0,588.37500000000000000000,7,2
8458,13,109,1-13-2017-109-03,3,2,0,588.37500000000000000000,7,2
8458,13,110,1-13-2017-110-10,10,1,0,9616.00000000000000000000,7,2
8512,13,111,1-13-2017-111-05,5,2,0,182.87500000000000000000,7,2
8512,13,112,1-13-2017-112-02,2,1,0,83.42187500000000000000,7,2
8512,13,112,1-13-2017-112-02,2,2,0,83.42187500000000000000,7,2
8514,13,113,1-13-2017-113-04,4,1,6,3750.50000000000000000000,7,2
8514,13,113,1-13-2017-113-04,4,2,0,3750.50000000000000000000,7,2
8514,13,113,1-13-2017-113-04,4,3,0,3750.50000000000000000000,7,2
8572,13,114,1-13-2017-114-03,3,2,0,3137.50000000000000000000,7,2
8632,13,115,1-13-2017-115-02,2,1,0,44.98437500000000000000,7,2
8632,13,116,1-13-2017-116-03,3,1,0,578.62500000000000000000,7,2
8634,13,117,1-13-2017-117-03,3,2,0,578.62500000000000000000,7,2
8720,13,118,1-13-2017-118-06,6,2,0,2171.50000000000000000000,7,2
8722,13,120,1-13-2017-120-05,5,2,0,190.81250000000000000000,7,2
8814,13,121,1-13-2017-121-04,4,1,0,5139.00000000000000000000,7,2
8816,13,122,1-13-2017-122-02,2,1,0,114.32812500000000000000,7,2
8816,13,122,1-13-2017-122-02,2,2,0,114.32812500000000000000,7,2
8816,13,123,1-13-2017-123-04,4,1,0,5139.00000000000000000000,7,2
8868,13,124,1-13-2017-124-02,2,1,0,267.31250000000000000000,7,2
8962,13,125,1-13-2017-125-03,3,2,0,1036.50000000000000000000,7,2
8954,13,126,1-13-2017-126-03,3,1,1,1036.50000000000000000000,7,2
8954,13,126,1-13-2017-126-03,3,1,6,1036.50000000000000000000,7,2
8956,13,127,1-13-2017-127-01,1,1,6,243.62500000000000000000,7,2
8956,13,127,1-13-2017-127-01,1,2,0,243.62500000000000000000,7,2
9014,13,128,1-13-2017-128-02,2,2,0,192.68750000000000000000,7,2
9094,13,129,1-13-2017-129-01,1,1,1,205.84375000000000000000,7,2
9094,13,129,1-13-2017-129-01,1,1,6,205.84375000000000000000,7,2
6092,14,1,1-14-2017-001-05,5,1,6,223.18750000000000000000,8,2
6092,14,1,1-14-2017-001-05,5,1,7,223.18750000000000000000,8,2
6092,14,1,1-14-2017-001-05,5,2,2,223.18750000000000000000,8,2
6176,14,2,1-14-2017-002-06,6,2,0,584.75000000000000000000,8,2
6222,14,4,1-14-2017-004-10,10,1,0,5496.00000000000000000000,8,2
6223,14,5,1-14-2017-005-06,6,1,0,2850.00000000000000000000,8,2
6293,14,6,1-14-2017-006-02,2,1,0,377.18750000000000000000,8,2
6293,14,6,1-14-2017-006-02,2,2,0,377.18750000000000000000,8,2
6340,14,7,1-14-2017-007-08,8,1,0,1502.25000000000000000000,8,2
6383,14,8,1-14-2017-008-08,8,1,0,1502.25000000000000000000,8,2
6462,14,10,1-14-2017-010-07,7,2,0,2445.50000000000000000000,8,2
6477,14,11,1-14-2017-011-02,2,1,0,309.93750000000000000000,8,2
6477,14,11,1-14-2017-011-02,2,2,0,309.93750000000000000000,8,2
6477,14,11,1-14-2017-011-02,2,3,0,309.93750000000000000000,8,2
6565,14,13,1-14-2017-013-05,5,2,0,540.00000000000000000000,8,2
6571,14,14,1-14-2017-014-01,1,1,6,473.87500000000000000000,8,2
6571,14,14,1-14-2017-014-01,1,1,7,473.87500000000000000000,8,2
6618,14,15,1-14-2017-015-03,3,1,0,1955.75000000000000000000,8,2
6618,14,15,1-14-2017-015-03,3,2,0,1955.75000000000000000000,8,2
6658,14,16,1-14-2017-016-03,3,1,0,1619.75000000000000000000,8,2
6658,14,16,1-14-2017-016-03,3,2,0,1619.75000000000000000000,8,2
6704,14,17,1-14-2017-017-05,5,2,0,628.75000000000000000000,8,2
6739,14,18,1-14-2017-018-04,4,2,0,6663.00000000000000000000,8,2
6739,14,18,1-14-2017-018-04,4,3,0,6663.00000000000000000000,8,2
6781,14,19,1-14-2017-019-02,2,1,0,288.68750000000000000000,8,2
6823,14,20,1-14-2017-020-02,2,1,0,358.18750000000000000000,8,2
6823,14,20,1-14-2017-020-02,2,2,6,358.18750000000000000000,8,2
6862,14,21,1-14-2017-021-07,7,1,0,13074.00000000000000000000,8,2
6862,14,21,1-14-2017-021-07,7,2,0,13074.00000000000000000000,8,2
6900,14,22,1-14-2017-022-03,3,1,0,4315.00000000000000000000,8,2
6936,14,23,1-14-2017-023-02,2,1,0,310.18750000000000000000,8,2
6936,14,23,1-14-2017-023-02,2,2,0,310.18750000000000000000,8,2
7015,14,24,1-14-2017-024-02,2,1,0,621.75000000000000000000,8,2
7015,14,24,1-14-2017-024-02,2,2,6,621.75000000000000000000,8,2
7055,14,25,1-14-2017-025-10,10,1,0,20828.00000000000000000000,8,2
7111,14,26,1-14-2017-026-05,5,1,0,376.25000000000000000000,8,2
7110,14,27,1-14-2017-027-05,5,1,6,376.25000000000000000000,8,2
7161,14,28,1-14-2017-028-02,2,1,6,299.12500000000000000000,8,2
7161,14,28,1-14-2017-028-02,2,2,0,299.12500000000000000000,8,2
7209,14,29,1-14-2017-029-07,7,1,0,5839.00000000000000000000,8,2
7210,14,30,1-14-2017-030-07,7,1,0,5839.00000000000000000000,8,2
7210,14,30,1-14-2017-030-07,7,2,0,5839.00000000000000000000,8,2
7272,14,31,1-14-2017-031-04,4,2,0,16228.00000000000000000000,8,2
7332,14,32,1-14-2017-032-06,6,1,0,1318.00000000000000000000,8,2
7332,14,32,1-14-2017-032-06,6,2,0,1318.00000000000000000000,8,2
7333,14,33,1-14-2017-033-07,7,2,0,2666.50000000000000000000,8,2
7360,14,34,1-14-2017-034-03,3,2,0,1996.00000000000000000000,8,2
7424,14,35,1-14-2017-035-02,2,1,0,217.18750000000000000000,8,2
7424,14,35,1-14-2017-035-02,2,2,0,217.18750000000000000000,8,2
7425,14,36,1-14-2017-036-03,3,1,0,2580.50000000000000000000,8,2
7524,14,37,1-14-2017-037-03,3,1,0,1173.00000000000000000000,8,2
7594,14,38,1-14-2017-038-02,2,1,6,271.75000000000000000000,8,2
7594,14,38,1-14-2017-038-02,2,1,7,271.75000000000000000000,8,2
7594,14,38,1-14-2017-038-02,2,2,0,271.75000000000000000000,8,2
7584,14,39,1-14-2017-039-03,3,1,0,3229.00000000000000000000,8,2
7655,14,40,1-14-2017-040-08,8,2,6,1502.25000000000000000000,8,2
7655,14,40,1-14-2017-040-08,8,2,7,1502.25000000000000000000,8,2
7714,14,41,1-14-2017-041-06,6,1,0,4768.00000000000000000000,8,2
7714,14,41,1-14-2017-041-06,6,2,0,4768.00000000000000000000,8,2
7715,14,42,1-14-2017-042-02,2,1,0,216.31250000000000000000,8,2
7715,14,42,1-14-2017-042-02,2,2,7,216.31250000000000000000,8,2
7768,14,43,1-14-2017-043-03,3,1,0,1443.50000000000000000000,8,2
7829,14,44,1-14-2017-044-02,2,1,6,216.31250000000000000000,8,2
7829,14,44,1-14-2017-044-02,2,1,7,216.31250000000000000000,8,2
7830,14,45,1-14-2017-045-05,5,1,0,331.75000000000000000000,8,2
7886,14,46,1-14-2017-046-02,2,1,0,300.37500000000000000000,8,2
7886,14,46,1-14-2017-046-02,2,2,0,300.37500000000000000000,8,2
7939,14,48,1-14-2017-048-03,3,1,0,915.87500000000000000000,8,2
7990,14,50,1-14-2017-050-03,3,1,0,3413.50000000000000000000,8,2
7990,14,50,1-14-2017-050-03,3,2,7,3413.50000000000000000000,8,2
8055,14,51,1-14-2017-051-03,3,2,0,824.25000000000000000000,8,2
8164,14,54,1-14-2017-054-10,10,1,0,8090.00000000000000000000,8,2
8125,14,55,1-14-2017-055-03,3,1,0,443.81250000000000000000,8,2
8216,14,56,1-14-2017-056-03,3,2,0,858.37500000000000000000,8,2
8216,14,57,1-14-2017-057-04,4,2,9,3346.00000000000000000000,8,2
8260,14,58,1-14-2017-058-04,4,1,0,11934.00000000000000000000,8,2
8350,14,59,1-14-2017-059-04,4,1,0,2823.00000000000000000000,8,2
8350,14,60,1-14-2017-060-04,4,1,6,2823.00000000000000000000,8,2
8350,14,60,1-14-2017-060-04,4,2,9,2823.00000000000000000000,8,2
8494,14,61,1-14-2017-061-05,5,1,2,425.62500000000000000000,8,2
8496,14,62,1-14-2017-062-01,1,1,6,473.87500000000000000000,8,2
8496,14,62,1-14-2017-062-01,1,1,7,473.87500000000000000000,8,2
8626,14,64,1-14-2017-064-07,7,2,0,1200.00000000000000000000,8,2
8626,14,65,1-14-2017-065-07,7,1,0,1200.00000000000000000000,8,2
8626,14,65,1-14-2017-065-07,7,2,0,1200.00000000000000000000,8,2
8766,14,66,1-14-2017-066-07,7,1,1,13238.00000000000000000000,8,2
8766,14,66,1-14-2017-066-07,7,1,2,13238.00000000000000000000,8,2
8766,14,67,1-14-2017-067-02,2,1,0,382.56250000000000000000,8,2
8766,14,67,1-14-2017-067-02,2,2,0,382.56250000000000000000,8,2
8796,14,68,1-14-2017-068-03,3,1,0,3945.00000000000000000000,8,2
8868,14,69,1-14-2017-069-07,7,1,0,7011.00000000000000000000,8,2
8868,14,69,1-14-2017-069-07,7,2,0,7011.00000000000000000000,8,2
8870,14,70,1-14-2017-070-02,2,1,0,216.31250000000000000000,8,2
8986,14,72,1-14-2017-072-01,1,1,5,373.56250000000000000000,8,2
8986,14,72,1-14-2017-072-01,1,1,6,373.56250000000000000000,8,2
8986,14,72,1-14-2017-072-01,1,1,7,373.56250000000000000000,8,2
9016,14,73,1-14-2017-073-06,6,2,0,3185.00000000000000000000,8,2
9062,14,74,1-14-2017-074-04,4,1,0,282.56250000000000000000,8,2
6209,15,2,1-15-2017-002-02,2,1,0,34.00781250000000000000,1,2
6267,15,4,1-15-2017-004-09,9,3,0,1694.25000000000000000000,1,2
6268,15,5,1-15-2017-005-03,3,2,0,293.68750000000000000000,1,2
6328,15,6,1-15-2017-006-03,3,2,0,677.12500000000000000000,1,2
6371,15,7,1-15-2017-007-02,2,2,0,90.59375000000000000000,1,2
6456,15,9,1-15-2017-009-03,3,1,0,657.50000000000000000000,1,2
6550,15,11,1-15-2017-011-02,2,1,0,59.52343750000000000000,1,2
6656,15,14,1-15-2017-014-02,2,2,0,87.17187500000000000000,1,2
6684,15,15,1-15-2017-015-06,6,1,0,1196.75000000000000000000,1,2
6725,15,16,1-15-2017-016-05,5,1,6,165.93750000000000000000,1,2
6725,15,16,1-15-2017-016-05,5,1,7,165.93750000000000000000,1,2
6769,15,18,1-15-2017-018-06,6,1,0,1212.75000000000000000000,1,2
6769,15,18,1-15-2017-018-06,6,2,0,1212.75000000000000000000,1,2
6798,15,19,1-15-2017-019-06,6,2,0,1370.00000000000000000000,1,2
6833,15,20,1-15-2017-020-03,3,1,0,375.37500000000000000000,1,2
6833,15,20,1-15-2017-020-03,3,2,0,375.37500000000000000000,1,2
6887,15,21,1-15-2017-021-05,5,1,0,103.81250000000000000000,1,2
6922,15,22,1-15-2017-022-04,4,1,0,3123.50000000000000000000,1,2
6959,15,23,1-15-2017-023-03,3,2,0,957.00000000000000000000,1,2
7003,15,25,1-15-2017-025-03,3,1,6,488.43750000000000000000,1,2
7003,15,25,1-15-2017-025-03,3,2,0,488.43750000000000000000,1,2
7037,15,26,1-15-2017-026-02,2,1,0,75.78125000000000000000,1,2
7037,15,26,1-15-2017-026-02,2,2,0,75.78125000000000000000,1,2
7067,15,27,1-15-2017-027-03,3,1,0,627.00000000000000000000,1,2
7067,15,27,1-15-2017-027-03,3,2,7,627.00000000000000000000,1,2
7140,15,30,1-15-2017-030-03,3,1,0,619.50000000000000000000,1,2
7140,15,30,1-15-2017-030-03,3,2,0,619.50000000000000000000,1,2
7236,15,32,1-15-2017-032-03,3,1,0,503.25000000000000000000,1,2
7236,15,32,1-15-2017-032-03,3,2,0,503.25000000000000000000,1,2
7285,15,33,1-15-2017-033-07,7,2,0,1350.75000000000000000000,1,2
7286,15,34,1-15-2017-034-06,6,1,0,721.00000000000000000000,1,2
7338,15,37,1-15-2017-037-03,3,1,0,361.31250000000000000000,1,2
7339,15,38,1-15-2017-038-03,3,1,0,361.31250000000000000000,1,2
7387,15,39,1-15-2017-039-06,6,1,0,311.06250000000000000000,1,2
7387,15,39,1-15-2017-039-06,6,2,9,311.06250000000000000000,1,2
7392,15,42,1-15-2017-042-02,2,1,9,12.50000000000000000000,1,2
7393,15,43,1-15-2017-043-02,2,2,0,12.50000000000000000000,1,2
7445,15,44,1-15-2017-044-03,3,1,0,590.87500000000000000000,1,2
7562,15,47,1-15-2017-047-03,3,2,0,774.62500000000000000000,1,2
7615,15,49,1-15-2017-049-02,2,1,0,24.54687500000000000000,1,2
7615,15,49,1-15-2017-049-02,2,2,0,24.54687500000000000000,1,2
7679,15,50,1-15-2017-050-03,3,1,5,132.56250000000000000000,1,2
7679,15,50,1-15-2017-050-03,3,1,6,132.56250000000000000000,1,2
7679,15,50,1-15-2017-050-03,3,1,7,132.56250000000000000000,1,2
7681,15,52,1-15-2017-052-03,3,1,0,132.56250000000000000000,1,2
7681,15,52,1-15-2017-052-03,3,2,6,132.56250000000000000000,1,2
7681,15,52,1-15-2017-052-03,3,2,7,132.56250000000000000000,1,2
7685,15,53,1-15-2017-053-02,2,1,6,11.53515625000000000000,1,2
7685,15,53,1-15-2017-053-02,2,2,0,11.53515625000000000000,1,2
7745,15,57,1-15-2017-057-03,3,1,0,320.25000000000000000000,1,2
7745,15,57,1-15-2017-057-03,3,2,0,320.25000000000000000000,1,2
7801,15,62,1-15-2017-062-03,3,1,0,134.90625000000000000000,1,2
7802,15,63,1-15-2017-063-03,3,1,0,134.90625000000000000000,1,2
7862,15,65,1-15-2017-065-02,2,1,0,40.52343750000000000000,1,2
7909,15,67,1-15-2017-067-02,2,1,0,24.28515625000000000000,1,2
7909,15,67,1-15-2017-067-02,2,2,0,24.28515625000000000000,1,2
7910,15,68,1-15-2017-068-03,3,1,1,311.56250000000000000000,1,2
7910,15,68,1-15-2017-068-03,3,2,0,311.56250000000000000000,1,2
7969,15,70,1-15-2017-070-03,3,1,0,270.25000000000000000000,1,2
7970,15,71,1-15-2017-071-09,9,2,0,1559.25000000000000000000,1,2
8020,15,73,1-15-2017-073-02,2,1,6,48.06250000000000000000,1,2
8020,15,73,1-15-2017-073-02,2,2,0,48.06250000000000000000,1,2
8090,15,74,1-15-2017-074-02,2,1,0,29.18750000000000000000,1,2
8093,15,76,1-15-2017-076-05,5,2,0,63.82031250000000000000,1,2
8178,15,80,1-15-2017-080-03,3,2,0,118.95312500000000000000,1,2
8179,15,81,1-15-2017-081-02,2,1,6,11.53515625000000000000,1,2
8179,15,81,1-15-2017-081-02,2,2,0,11.53515625000000000000,1,2
8180,15,82,1-15-2017-082-04,4,2,0,376.31250000000000000000,1,2
8224,15,83,1-15-2017-083-03,3,1,0,451.31250000000000000000,1,2
8280,15,85,1-15-2017-085-03,3,2,7,225.59375000000000000000,1,2
8280,15,86,1-15-2017-086-03,3,1,0,225.59375000000000000000,1,2
8282,15,87,1-15-2017-087-06,6,1,0,437.56250000000000000000,1,2
8282,15,87,1-15-2017-087-06,6,2,6,437.56250000000000000000,1,2
8380,15,90,1-15-2017-090-03,3,2,0,208.75000000000000000000,1,2
8444,15,92,1-15-2017-092-03,3,1,0,430.75000000000000000000,1,2
8448,15,96,1-15-2017-096-02,2,3,0,33.57031250000000000000,1,2
8522,15,98,1-15-2017-098-02,2,1,0,17.34375000000000000000,1,2
8524,15,99,1-15-2017-099-03,3,1,0,222.56250000000000000000,1,2
8524,15,99,1-15-2017-099-03,3,2,0,222.56250000000000000000,1,2
8586,15,101,1-15-2017-101-02,2,1,0,63.61718750000000000000,1,2
8586,15,101,1-15-2017-101-02,2,2,0,63.61718750000000000000,1,2
8586,15,102,1-15-2017-102-05,5,2,0,139.09375000000000000000,1,2
8644,15,104,1-15-2017-104-07,7,2,0,1017.75000000000000000000,1,2
8772,15,106,1-15-2017-106-05,5,1,0,138.65625000000000000000,1,2
8772,15,106,1-15-2017-106-05,5,2,0,138.65625000000000000000,1,2
8772,15,107,1-15-2017-107-03,3,1,0,813.75000000000000000000,1,2
8820,15,109,1-15-2017-109-02,2,1,0,67.73437500000000000000,1,2
8980,15,117,1-15-2017-117-07,7,1,0,759.00000000000000000000,1,2
6062,16,1,1-16-2017-001-10,10,1,0,96.06250000000000000000,5,2
6103,16,2,1-16-2017-002-03,3,2,0,299.31250000000000000000,5,2
6104,16,3,1-16-2017-003-05,5,2,0,51.00781250000000000000,5,2
6174,16,4,1-16-2017-004-02,2,1,0,40.00781250000000000000,5,2
6174,16,4,1-16-2017-004-02,2,2,0,40.00781250000000000000,5,2
6175,16,5,1-16-2017-005-09,9,1,0,2962.00000000000000000000,5,2
6175,16,5,1-16-2017-005-09,9,2,1,2962.00000000000000000000,5,2
6235,16,6,1-16-2017-006-05,5,2,0,34.93750000000000000000,5,2
6236,16,7,1-16-2017-007-07,7,2,0,700.50000000000000000000,5,2
6237,16,8,1-16-2017-008-07,7,2,0,700.50000000000000000000,5,2
6303,16,9,1-16-2017-009-05,5,1,0,141.90625000000000000000,5,2
6304,16,10,1-16-2017-010-02,2,1,0,61.03906250000000000000,5,2
6349,16,11,1-16-2017-011-02,2,1,0,23.54687500000000000000,5,2
6349,16,11,1-16-2017-011-02,2,2,0,23.54687500000000000000,5,2
6350,16,12,1-16-2017-012-07,7,1,0,1097.75000000000000000000,5,2
6350,16,12,1-16-2017-012-07,7,2,0,1097.75000000000000000000,5,2
6386,16,13,1-16-2017-013-09,9,1,6,1126.00000000000000000000,5,2
6386,16,13,1-16-2017-013-09,9,1,7,1126.00000000000000000000,5,2
6386,16,13,1-16-2017-013-09,9,2,6,1126.00000000000000000000,5,2
6387,16,14,1-16-2017-014-06,6,1,0,402.43750000000000000000,5,2
6387,16,14,1-16-2017-014-06,6,2,0,402.43750000000000000000,5,2
6432,16,15,1-16-2017-015-07,7,1,0,734.87500000000000000000,5,2
6443,16,17,1-16-2017-017-03,3,2,0,215.06250000000000000000,5,2
6486,16,18,1-16-2017-018-05,5,1,0,104.04687500000000000000,5,2
6487,16,19,1-16-2017-019-07,7,2,0,2086.50000000000000000000,5,2
6527,16,20,1-16-2017-020-01,1,1,0,114.65625000000000000000,5,2
6528,16,21,1-16-2017-021-05,5,1,2,83.12500000000000000000,5,2
6528,16,21,1-16-2017-021-05,5,1,6,83.12500000000000000000,5,2
6579,16,23,1-16-2017-023-09,9,2,0,2493.50000000000000000000,5,2
6606,16,24,1-16-2017-024-02,2,1,0,33.68750000000000000000,5,2
6606,16,24,1-16-2017-024-02,2,2,0,33.68750000000000000000,5,2
6631,16,25,1-16-2017-025-02,2,1,0,47.76562500000000000000,5,2
6631,16,25,1-16-2017-025-02,2,2,6,47.76562500000000000000,5,2
6632,16,26,1-16-2017-026-09,9,1,1,3536.00000000000000000000,5,2
6632,16,26,1-16-2017-026-09,9,1,6,3536.00000000000000000000,5,2
6632,16,26,1-16-2017-026-09,9,1,7,3536.00000000000000000000,5,2
6660,16,28,1-16-2017-028-08,8,1,0,1148.00000000000000000000,5,2
6660,16,28,1-16-2017-028-08,8,2,6,1148.00000000000000000000,5,2
6660,16,28,1-16-2017-028-08,8,2,7,1148.00000000000000000000,5,2
6716,16,29,1-16-2017-029-04,4,2,0,2622.50000000000000000000,5,2
6736,16,30,1-16-2017-030-07,7,2,0,3068.50000000000000000000,5,2
6783,16,31,1-16-2017-031-09,9,2,0,5664.00000000000000000000,5,2
6822,16,32,1-16-2017-032-07,7,2,0,2568.00000000000000000000,5,2
6883,16,34,1-16-2017-034-04,4,1,0,1494.00000000000000000000,5,2
6951,16,37,1-16-2017-037-06,6,1,0,986.00000000000000000000,5,2
6951,16,37,1-16-2017-037-06,6,2,0,986.00000000000000000000,5,2
6985,16,38,1-16-2017-038-02,2,1,0,93.32812500000000000000,5,2
6985,16,38,1-16-2017-038-02,2,2,0,93.32812500000000000000,5,2
7016,16,39,1-16-2017-039-04,4,1,0,2127.00000000000000000000,5,2
7016,16,39,1-16-2017-039-04,4,2,0,2127.00000000000000000000,5,2
7062,16,40,1-16-2017-040-05,5,2,0,43.89843750000000000000,5,2
7086,16,42,1-16-2017-042-07,7,1,0,880.25000000000000000000,5,2
7116,16,43,1-16-2017-043-03,3,1,0,957.00000000000000000000,5,2
7165,16,44,1-16-2017-044-04,4,1,0,406.50000000000000000000,5,2
7188,16,46,1-16-2017-046-06,6,2,0,234.68750000000000000000,5,2
7240,16,48,1-16-2017-048-01,1,1,9,85.68750000000000000000,5,2
7273,16,49,1-16-2017-049-03,3,1,0,339.12500000000000000000,5,2
7274,16,50,1-16-2017-050-03,3,1,7,339.12500000000000000000,5,2
7304,16,51,1-16-2017-051-06,6,1,0,3067.00000000000000000000,5,2
7357,16,52,1-16-2017-052-08,8,1,6,446.37500000000000000000,5,2
7357,16,52,1-16-2017-052-08,8,2,2,446.37500000000000000000,5,2
7357,16,52,1-16-2017-052-08,8,2,5,446.37500000000000000000,5,2
7357,16,52,1-16-2017-052-08,8,2,6,446.37500000000000000000,5,2
7357,16,52,1-16-2017-052-08,8,2,7,446.37500000000000000000,5,2
7358,16,53,1-16-2017-053-05,5,1,0,92.12500000000000000000,5,2
7358,16,53,1-16-2017-053-05,5,2,2,92.12500000000000000000,5,2
7358,16,53,1-16-2017-053-05,5,2,7,92.12500000000000000000,5,2
7426,16,54,1-16-2017-054-03,3,1,0,168.31250000000000000000,5,2
7426,16,54,1-16-2017-054-03,3,2,0,168.31250000000000000000,5,2
7529,16,55,1-16-2017-055-03,3,1,0,398.50000000000000000000,5,2
7530,16,56,1-16-2017-056-05,5,1,2,67.90625000000000000000,5,2
7530,16,56,1-16-2017-056-05,5,1,6,67.90625000000000000000,5,2
7589,16,57,1-16-2017-057-03,3,1,0,1086.75000000000000000000,5,2
7589,16,57,1-16-2017-057-03,3,2,6,1086.75000000000000000000,5,2
7656,16,58,1-16-2017-058-07,7,1,0,1698.25000000000000000000,5,2
7657,16,59,1-16-2017-059-02,2,1,0,36.42968750000000000000,5,2
7657,16,59,1-16-2017-059-02,2,2,6,36.42968750000000000000,5,2
7731,16,60,1-16-2017-060-08,8,1,0,975.87500000000000000000,5,2
7842,16,61,1-16-2017-061-03,3,1,0,758.37500000000000000000,5,2
7842,16,61,1-16-2017-061-03,3,2,6,758.37500000000000000000,5,2
7879,16,63,1-16-2017-063-04,4,1,0,975.87500000000000000000,5,2
