CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,POSTINTEGLOSS,OPENLF,OPENLR,OPENRF,OPENRR,OPENTG,DAMAGELF,DAMAGELR,DAMAGERF,DAMAGERR,DAMAGETG,GLAZINGCONT,ROWIDTH1,ROWIDTH2,ROWIDTH3,ROWIDTH4,ROWIDTH5,ADAPTEQUIP,STEERINGTYPE,STEERTILTADJ,STEERTELEADJ,RIMDEFLOC,RIMDEF,CASEWGT,PSUSTRAT,VERSION
8967,29,39,1-29-2017-039-04,4,2,0,1,1,1,1,1,1,1,1,1,1,0,999,999,888,888,888,0,4,1,1,0,88,3382.05697688039000000000,2,2
9023,29,40,1-29-2017-040-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,2,1,0,0,88,919.40372228632500000000,2,2
6085,30,1,1-30-2017-001-03,3,2,0,1,2,1,1,3,1,1,1,1,3,0,158,156,140,888,888,0,2,4,0,0,88,73.23997354993520000000,10,2
6155,30,2,1-30-2017-002-05,5,1,0,1,1,1,1,0,1,1,1,1,0,0,146,140,888,888,888,0,2,4,0,0,88,37.85228067525210000000,10,2
6157,30,3,1-30-2017-003-04,4,1,0,2,2,1,1,0,1,1,1,1,0,0,150,148,888,888,888,0,4,4,3,3,4,776.87803144628500000000,10,2
6157,30,3,1-30-2017-003-04,4,2,0,1,0,1,0,0,1,0,1,0,0,0,999,888,888,888,888,0,9,9,9,99,99,776.87803144628500000000,10,2
6217,30,4,1-30-2017-004-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,146,144,888,888,888,0,4,2,5,0,88,759.79618390424800000000,10,2
6218,30,5,1-30-2017-005-07,7,1,0,1,0,1,0,0,1,0,1,0,0,9,999,888,888,888,888,9,9,9,9,99,99,889.34075775361100000000,10,2
6218,30,5,1-30-2017-005-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,142,140,888,888,888,0,2,2,0,0,88,889.34075775361100000000,10,2
6219,30,6,1-30-2017-006-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,152,150,888,888,888,0,4,1,3,0,88,759.79618389696300000000,10,2
6274,30,7,1-30-2017-007-03,3,1,0,1,1,1,1,0,1,1,1,1,0,1,168,168,888,888,888,0,2,9,0,6,9,195.27034061758200000000,10,2
6275,30,8,1-30-2017-008-02,2,1,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,4,1,1,0,88,17.14764722902850000000,10,2
6277,30,10,1-30-2017-010-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,145,143,888,888,888,0,2,2,0,0,88,195.27034061945700000000,10,2
6277,30,10,1-30-2017-010-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,146,140,888,888,888,0,2,1,0,0,88,195.27034061945700000000,10,2
6329,30,12,1-30-2017-012-05,5,2,0,1,1,1,1,2,1,1,1,1,1,0,166,166,168,888,888,0,4,1,2,0,88,127.90797238797500000000,10,2
6331,30,13,1-30-2017-013-06,6,2,0,1,1,1,1,1,1,1,1,1,1,0,140,136,888,888,888,0,4,1,5,0,88,1455.71663814421000000000,10,2
6368,30,14,1-30-2017-014-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,151,148,888,888,888,0,4,4,5,0,88,2047.77206735431000000000,10,2
6369,30,15,1-30-2017-015-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,142,142,888,888,888,0,4,1,9,0,88,1749.48622189022000000000,10,2
6369,30,15,1-30-2017-015-04,4,2,0,2,2,2,2,2,1,1,1,1,1,1,154,154,120,888,888,0,2,1,0,0,88,1749.48622189022000000000,10,2
6416,30,16,1-30-2017-016-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,144,143,888,888,888,0,4,2,4,0,88,2649.49636731665000000000,10,2
6421,30,18,1-30-2017-018-07,7,1,0,1,1,2,2,0,1,1,1,1,0,0,134,130,888,888,888,0,2,5,0,0,88,1668.60546069685000000000,10,2
6421,30,18,1-30-2017-018-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,142,140,888,888,888,0,2,3,0,0,88,1668.60546069685000000000,10,2
6465,30,19,1-30-2017-019-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,136,136,888,888,888,0,2,1,0,0,88,2879.14494966816000000000,10,2
6465,30,19,1-30-2017-019-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,169,168,888,888,888,0,2,1,0,0,88,2879.14494966816000000000,10,2
6466,30,20,1-30-2017-020-03,3,2,0,1,1,1,1,2,1,1,1,1,1,0,142,142,888,888,888,0,4,1,1,0,88,703.26678363412500000000,10,2
6515,30,21,1-30-2017-021-06,6,2,0,1,1,1,1,1,1,1,1,1,1,0,145,143,888,888,888,0,4,5,4,0,88,1771.20478471158000000000,10,2
6503,30,22,1-30-2017-022-02,2,1,0,1,1,1,1,0,1,1,1,1,0,0,166,164,888,888,888,0,2,1,0,0,88,80.19480851121660000000,10,2
6552,30,23,1-30-2017-023-03,3,1,0,9,9,9,9,0,0,0,0,0,0,9,999,999,888,888,888,0,2,9,0,99,99,810.32139696941700000000,10,2
6553,30,24,1-30-2017-024-06,6,1,0,9,9,9,9,0,0,0,0,0,0,9,999,999,888,888,888,9,9,9,9,99,99,1571.62194883339000000000,10,2
6553,30,24,1-30-2017-024-06,6,2,0,1,1,1,1,0,1,1,1,1,0,0,140,138,888,888,888,0,2,5,0,0,88,1571.62194883339000000000,10,2
6604,30,25,1-30-2017-025-10,10,2,0,1,1,1,1,0,1,1,1,1,0,0,154,150,888,888,888,0,2,1,0,0,88,13435.68844978320000000000,10,2
6686,30,31,1-30-2017-031-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,142,138,888,888,888,0,2,1,0,0,88,2817.27319638255000000000,10,2
6694,30,32,1-30-2017-032-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,150,152,888,888,888,0,2,1,0,0,88,805.48346050976000000000,10,2
6694,30,32,1-30-2017-032-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,156,150,888,888,888,0,4,1,2,0,88,805.48346050976000000000,10,2
6733,30,34,1-30-2017-034-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,150,152,888,888,888,0,4,2,1,0,88,852.23277090565400000000,10,2
6759,30,35,1-30-2017-035-02,2,1,0,1,1,1,1,1,1,1,1,1,1,0,144,142,888,888,888,0,4,3,3,0,88,69.49097613050470000000,10,2
6759,30,35,1-30-2017-035-02,2,2,0,1,1,1,2,0,1,1,1,1,0,0,152,150,888,999,888,0,4,5,3,0,88,69.49097613050470000000,10,2
6800,30,37,1-30-2017-037-03,3,1,0,1,2,1,2,0,1,1,1,1,0,0,132,130,888,888,888,0,4,5,9,0,88,783.86522065196300000000,10,2
6801,30,38,1-30-2017-038-06,6,2,0,1,1,1,1,0,1,1,1,1,0,0,150,148,888,888,888,0,4,5,4,0,88,1520.31007734854000000000,10,2
6838,30,39,1-30-2017-039-04,4,1,0,1,2,1,1,1,1,1,1,1,1,0,142,140,888,888,888,0,4,1,5,0,88,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,2,0,9,0,1,0,0,0,0,1,0,0,9,999,999,888,888,888,9,9,9,9,0,88,1827.93791705103000000000,10,2
6838,30,39,1-30-2017-039-04,4,3,0,1,2,1,1,1,1,1,1,1,1,0,146,146,888,888,888,0,4,1,5,0,88,1827.93791705103000000000,10,2
6839,30,40,1-30-2017-040-09,9,2,0,1,0,1,0,0,1,0,1,0,0,0,128,132,888,888,888,0,2,1,0,0,88,3397.36491587046000000000,10,2
6879,30,41,1-30-2017-041-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,152,162,120,888,888,0,2,5,0,0,88,505.66781882611900000000,10,2
6880,30,42,1-30-2017-042-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,144,142,888,888,888,0,4,1,1,0,88,505.66781882623800000000,10,2
6916,30,44,1-30-2017-044-03,3,1,0,1,1,1,2,0,1,1,1,1,0,0,156,154,888,888,888,0,4,5,5,0,88,524.15186877010900000000,10,2
6998,30,49,1-30-2017-049-02,2,1,0,1,1,1,1,1,1,1,1,1,1,0,146,146,888,888,888,0,4,1,1,0,88,236.77260552681400000000,10,2
6998,30,49,1-30-2017-049-02,2,2,0,1,1,1,1,0,1,1,1,1,0,0,170,170,888,888,888,0,2,1,0,0,88,236.77260552681400000000,10,2
7035,30,50,1-30-2017-050-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,146,142,888,888,888,0,4,2,1,0,88,836.82499597619600000000,10,2
7077,30,51,1-30-2017-051-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,150,146,888,888,888,0,4,1,1,0,88,1962.62456855814000000000,10,2
7118,30,52,1-30-2017-052-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,142,138,888,888,888,0,4,1,1,9,0,1653.59739057328000000000,10,2
7122,30,54,1-30-2017-054-02,2,1,0,9,9,9,9,0,0,0,0,0,0,9,999,999,888,888,888,0,4,9,9,99,99,35.46946276391870000000,10,2
7181,30,55,1-30-2017-055-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,148,146,888,888,888,0,4,1,3,0,88,5616.45073494707000000000,10,2
7181,30,55,1-30-2017-055-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,152,150,888,888,888,0,4,1,1,0,88,5616.45073494707000000000,10,2
7269,30,56,1-30-2017-056-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,144,140,888,888,888,0,4,9,9,6,6,1062.05087838150000000000,10,2
7269,30,56,1-30-2017-056-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,148,146,888,888,888,0,4,3,1,0,88,1062.05087838150000000000,10,2
7327,30,57,1-30-2017-057-05,5,2,0,1,1,1,1,0,1,1,1,1,0,1,144,140,888,888,888,0,4,1,1,0,88,127.57237189256300000000,10,2
7337,30,59,1-30-2017-059-02,2,2,0,1,1,1,1,0,1,1,1,1,0,0,150,144,888,888,888,0,4,2,4,0,88,65.73752356778530000000,10,2
7396,30,61,1-30-2017-061-03,3,1,0,1,1,1,1,0,1,1,1,1,0,1,142,142,888,888,888,0,4,4,1,0,88,539.22936404511500000000,10,2
7396,30,61,1-30-2017-061-03,3,2,0,1,1,2,1,0,1,1,1,1,0,1,142,142,888,888,888,0,2,1,0,0,88,539.22936404511500000000,10,2
7451,30,62,1-30-2017-062-05,5,2,0,1,1,1,1,0,1,1,1,1,0,0,142,142,888,888,888,0,4,3,1,0,88,152.15634478049000000000,10,2
7452,30,63,1-30-2017-063-10,10,2,0,1,1,1,1,0,1,1,1,1,0,0,150,148,888,888,888,0,4,2,5,0,88,14601.16619123070000000000,10,2
7564,30,64,1-30-2017-064-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,146,144,888,888,888,0,4,3,1,0,88,5273.73069432622000000000,10,2
7612,30,65,1-30-2017-065-04,4,2,0,1,1,1,1,1,1,1,1,1,1,1,144,140,888,888,888,0,4,1,5,0,88,1466.95760247911000000000,10,2
7749,30,70,1-30-2017-070-02,2,1,0,9,9,9,9,9,0,0,0,0,0,9,999,999,888,888,888,0,9,9,9,0,88,101.74563607327200000000,10,2
7749,30,70,1-30-2017-070-02,2,2,0,1,1,1,1,0,1,1,1,1,0,0,142,142,888,888,888,0,4,1,3,0,88,101.74563607327200000000,10,2
7741,30,71,1-30-2017-071-05,5,1,0,2,2,1,1,1,1,1,1,1,1,0,166,166,160,888,888,0,2,3,0,0,88,197.45088374437000000000,10,2
7803,30,72,1-30-2017-072-02,2,1,0,1,1,1,1,1,1,1,1,1,1,0,142,142,888,888,888,0,4,3,1,0,88,95.95328383992720000000,10,2
7856,30,73,1-30-2017-073-03,3,1,0,1,0,1,0,0,1,0,1,0,0,1,168,888,888,888,888,0,2,3,0,5,3,435.40505207481300000000,10,2
7856,30,73,1-30-2017-073-03,3,2,0,2,2,1,2,0,1,1,1,1,0,0,142,140,888,888,888,0,1,0,0,0,88,435.40505207481300000000,10,2
7856,30,73,1-30-2017-073-03,3,3,0,9,0,9,0,0,0,0,0,0,0,9,999,999,888,888,888,0,9,9,9,99,99,435.40505207481300000000,10,2
7864,30,75,1-30-2017-075-02,2,1,1,2,2,2,2,0,1,1,1,1,0,0,142,142,888,888,888,0,9,9,9,6,3,38.23505510878350000000,10,2
7864,30,75,1-30-2017-075-02,2,2,0,1,1,2,2,0,1,1,1,1,0,0,142,140,888,888,888,0,4,3,1,0,88,38.23505510878350000000,10,2
7911,30,76,1-30-2017-076-10,10,1,0,1,1,1,1,1,1,1,1,1,1,0,152,148,888,888,888,0,2,1,0,0,88,20830.73511251550000000000,10,2
8012,30,77,1-30-2017-077-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,140,138,888,888,888,0,4,1,1,0,88,1794.30440355272000000000,10,2
8081,30,78,1-30-2017-078-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,142,140,888,888,888,0,4,5,1,0,88,2644.12219900419000000000,10,2
8082,30,79,1-30-2017-079-02,2,1,0,1,1,1,1,1,1,1,1,1,1,0,142,140,888,888,888,0,2,1,0,0,88,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,2,0,1,1,1,1,0,1,1,1,1,0,0,170,170,888,888,888,0,4,3,1,0,88,56.71609934376400000000,10,2
8172,30,80,1-30-2017-080-03,3,1,0,1,1,2,2,1,1,1,1,1,1,0,162,168,160,888,888,0,2,4,0,0,88,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,168,164,888,888,888,0,4,1,1,0,88,3001.76896990858000000000,10,2
8235,30,84,1-30-2017-084-09,9,2,0,1,1,1,1,2,1,1,1,1,1,0,152,152,152,888,888,0,2,3,0,0,88,3117.58679036883000000000,10,2
8275,30,85,1-30-2017-085-04,4,1,0,1,0,1,0,0,1,0,1,0,0,9,999,888,888,888,888,0,9,9,9,0,88,7165.23244737877000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,148,144,888,888,888,0,4,1,5,0,88,4013.78833145692000000000,10,2
8434,30,88,1-30-2017-088-08,8,1,0,2,2,1,2,0,1,1,1,1,0,1,162,160,888,888,888,0,2,3,0,0,88,1381.56410226577000000000,10,2
8492,30,89,1-30-2017-089-02,2,1,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,2,3,0,0,88,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,2,0,1,1,1,1,1,1,1,1,1,1,0,168,164,154,888,888,0,4,3,5,0,88,52.52877316031450000000,10,2
8494,30,91,1-30-2017-091-05,5,1,0,1,1,1,1,0,1,1,1,1,0,0,138,138,888,888,888,0,4,5,1,0,88,101.93904210989400000000,10,2
8531,30,92,1-30-2017-092-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,124,128,888,888,888,0,1,0,0,0,88,3888.49991142154000000000,10,2
8568,30,93,1-30-2017-093-05,5,1,0,1,2,9,1,0,1,1,0,1,0,0,130,132,888,888,888,0,1,0,0,1,7,214.96984617807500000000,10,2
8568,30,93,1-30-2017-093-05,5,2,0,1,1,1,1,0,1,1,1,1,0,1,146,146,888,888,888,0,2,1,0,5,99,214.96984617807500000000,10,2
8569,30,94,1-30-2017-094-01,1,1,0,1,1,1,1,1,1,1,1,1,1,0,148,150,142,888,888,0,2,1,0,0,88,296.47353154787200000000,10,2
8639,30,95,1-30-2017-095-05,5,1,0,1,1,1,1,1,1,1,1,1,1,1,157,159,148,888,888,0,2,1,0,0,88,205.62948498335200000000,10,2
8639,30,95,1-30-2017-095-05,5,2,0,1,1,1,1,0,1,1,1,1,0,0,155,153,888,888,888,0,2,1,0,0,88,205.62948498335200000000,10,2
8732,30,97,1-30-2017-097-04,4,2,0,1,1,1,1,2,1,1,1,1,1,0,146,148,888,888,888,0,4,1,5,0,88,1433.51342997212000000000,10,2
8771,30,99,1-30-2017-099-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,141,140,888,888,888,0,4,3,9,0,88,409.85423768637300000000,10,2
8819,30,101,1-30-2017-101-02,2,1,0,1,0,1,0,0,1,0,1,0,0,0,166,888,888,888,888,0,2,3,0,0,88,61.32447502117920000000,10,2
8819,30,101,1-30-2017-101-02,2,2,0,2,1,1,1,1,1,1,1,1,1,0,132,133,888,888,888,0,4,5,9,0,88,61.32447502117920000000,10,2
8837,30,102,1-30-2017-102-02,2,1,0,2,2,2,2,0,1,1,1,1,0,1,160,160,888,888,888,0,2,1,0,0,88,61.32447502117920000000,10,2
8886,30,103,1-30-2017-103-04,4,1,0,1,0,2,0,0,1,0,1,0,0,0,145,114,888,888,888,0,4,1,3,0,88,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,150,156,888,888,888,0,4,1,3,0,88,1473.08117807378000000000,10,2
8898,30,105,1-30-2017-105-02,2,1,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,2,3,0,0,88,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,2,0,1,1,1,1,1,1,1,1,1,1,0,142,136,888,888,888,0,4,1,5,0,88,36.98474261371070000000,10,2
8950,30,106,1-30-2017-106-10,10,1,0,1,1,1,1,0,1,1,1,1,0,1,148,144,888,888,888,0,4,5,1,0,88,9575.19094404344000000000,10,2
9028,30,110,1-30-2017-110-03,3,3,0,1,1,1,1,0,1,1,1,1,0,0,144,138,888,888,888,0,4,3,5,0,88,1089.87835519426000000000,10,2
9099,30,111,1-30-2017-111-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,144,146,888,888,888,0,4,4,5,0,88,567.96366418237500000000,10,2
6177,31,2,1-31-2017-002-10,10,1,0,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,1,0,0,0,88,1073.84216837139000000000,6,2
6177,31,2,1-31-2017-002-10,10,2,0,1,1,1,2,0,1,1,1,1,0,0,132,136,888,888,888,0,2,1,0,0,88,1073.84216837139000000000,6,2
6240,31,3,1-31-2017-003-09,9,1,0,1,1,1,1,1,1,1,1,1,1,0,144,152,142,888,888,0,2,1,0,0,88,686.22139148783100000000,6,2
6241,31,4,1-31-2017-004-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,152,152,888,888,888,0,2,2,0,0,88,374.46925544577300000000,6,2
6311,31,5,1-31-2017-005-03,3,1,0,1,0,2,0,0,1,0,1,0,0,0,138,137,888,888,888,0,4,1,1,0,88,562.11522338877600000000,6,2
6398,31,6,1-31-2017-006-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,154,150,888,888,888,0,2,1,0,0,88,1609.39441873419000000000,6,2
6505,31,7,1-31-2017-007-04,4,1,0,1,0,1,0,0,1,0,1,0,0,0,150,888,888,888,888,0,2,1,0,0,88,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,154,152,888,888,888,0,2,2,0,0,88,2792.73572987369000000000,6,2
6539,31,8,1-31-2017-008-10,10,1,0,1,1,1,1,0,1,1,1,1,0,0,138,134,888,888,888,0,2,1,0,0,88,2147.68433674278000000000,6,2
6599,31,10,1-31-2017-010-08,8,1,0,2,2,1,1,1,1,1,1,1,1,0,130,132,888,888,888,0,2,3,0,0,88,533.58540815661800000000,6,2
6672,31,11,1-31-2017-011-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,130,130,888,888,888,0,2,5,0,0,88,1255.56663445132000000000,6,2
6714,31,12,1-31-2017-012-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,122,122,888,888,888,0,4,5,1,0,88,1625.67773236403000000000,6,2
6750,31,13,1-31-2017-013-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,152,154,888,888,888,0,4,5,5,0,88,1284.64109095433000000000,6,2
6799,31,15,1-31-2017-015-03,3,2,0,9,9,9,9,0,0,0,0,0,0,9,999,999,888,888,888,0,9,9,9,99,99,749.39825076123100000000,6,2
6827,31,16,1-31-2017-016-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,2,2,0,0,88,1112.97598818424000000000,6,2
6827,31,16,1-31-2017-016-09,9,2,0,1,0,1,0,0,1,0,1,0,0,0,130,888,888,888,888,0,2,1,0,0,88,1112.97598818424000000000,6,2
6890,31,18,1-31-2017-018-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,130,134,888,888,888,0,4,5,1,0,88,2463.15349404059000000000,6,2
6902,31,19,1-31-2017-019-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,136,132,888,888,888,0,1,0,0,0,88,733.33339149754300000000,6,2
6953,31,20,1-31-2017-020-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,158,156,888,888,888,0,2,1,0,0,88,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,142,144,888,888,888,0,4,2,3,0,88,1250.62463447385000000000,6,2
7040,31,22,1-31-2017-022-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,134,130,888,888,888,0,4,5,1,0,88,689.61885436365700000000,6,2
7061,31,23,1-31-2017-023-08,8,1,1,2,0,2,0,2,1,0,1,0,1,0,128,121,888,888,888,0,2,3,0,0,88,533.58540815661800000000,6,2
7114,31,24,1-31-2017-024-09,9,1,0,1,1,1,2,0,1,1,1,1,0,0,136,131,888,888,888,0,2,2,0,0,88,686.22139148783100000000,6,2
7167,31,25,1-31-2017-025-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,130,130,129,888,888,0,4,1,5,0,88,471.72414428540900000000,6,2
7208,31,28,1-31-2017-028-09,9,1,0,9,1,1,9,0,0,1,1,0,0,0,999,999,888,888,888,0,9,9,9,0,88,686.22139148783100000000,6,2
7305,31,29,1-31-2017-029-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,132,133,888,888,888,0,4,1,4,0,88,6637.32119482343000000000,6,2
7372,31,30,1-31-2017-030-10,10,1,0,1,1,1,1,0,1,1,1,1,0,0,171,171,888,888,888,0,2,1,0,0,88,1073.84216837139000000000,6,2
7373,31,31,1-31-2017-031-10,10,2,0,1,2,9,9,2,1,1,0,0,1,0,999,999,888,888,888,0,9,9,9,0,88,1073.84216837139000000000,6,2
7431,31,32,1-31-2017-032-06,6,1,0,2,1,1,1,0,1,1,1,1,0,0,154,140,888,888,888,0,2,1,0,0,88,561.11655983670000000000,6,2
7537,31,33,1-31-2017-033-09,9,1,0,1,1,2,2,0,1,1,1,1,0,0,999,999,888,888,888,0,2,2,0,0,88,1539.73058488066000000000,6,2
7538,31,34,1-31-2017-034-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,158,160,148,888,888,0,4,1,1,0,88,2328.51790892268000000000,6,2
7590,31,35,1-31-2017-035-10,10,1,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,2,3,0,0,88,1073.84216837139000000000,6,2
7730,31,36,1-31-2017-036-05,5,1,0,1,1,1,1,1,1,1,1,1,1,0,130,132,888,888,888,0,2,1,0,0,88,628.83294075430700000000,6,2
7730,31,36,1-31-2017-036-05,5,2,0,2,2,1,1,1,1,1,1,1,1,0,136,136,888,888,888,0,4,1,5,0,88,628.83294075430700000000,6,2
7790,31,38,1-31-2017-038-08,8,1,0,1,1,1,1,0,1,1,1,1,0,0,156,160,888,888,888,0,2,3,0,0,88,533.58540815661800000000,6,2
7805,31,39,1-31-2017-039-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,2,1,0,0,88,1663.27604062427000000000,6,2
7849,31,40,1-31-2017-040-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,139,137,888,888,888,0,2,3,0,0,88,1472.66821840875000000000,6,2
8058,31,41,1-31-2017-041-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,128,128,888,888,888,0,2,3,0,0,88,1465.37280017611000000000,6,2
8110,31,42,1-31-2017-042-08,8,1,1,2,2,1,1,2,1,1,1,1,1,1,136,140,133,888,888,0,2,2,0,0,88,533.58540815661800000000,6,2
8501,31,43,1-31-2017-043-08,8,1,0,1,1,1,1,0,1,1,1,1,0,1,140,140,888,888,888,0,2,1,0,0,88,595.99305823341500000000,6,2
8563,31,44,1-31-2017-044-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,147,142,888,888,888,0,4,2,5,0,88,4475.48751957649000000000,6,2
8770,31,47,1-31-2017-047-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,151,147,888,888,888,0,4,2,5,0,88,1876.28997287848000000000,6,2
8806,31,48,1-31-2017-048-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,148,147,888,888,888,0,2,3,0,0,88,5792.34519201867000000000,6,2
8892,31,50,1-31-2017-050-10,10,1,0,1,1,2,1,0,1,1,1,1,0,0,153,150,888,888,888,0,2,2,0,0,88,1073.84216837139000000000,6,2
6042,32,1,1-32-2017-001-09,9,1,0,1,1,1,1,1,1,1,1,1,1,0,158,160,888,888,888,0,2,1,0,0,88,439.98880808745900000000,7,2
6101,32,2,1-32-2017-002-02,2,1,0,1,1,2,2,0,1,1,1,1,0,0,150,152,888,888,888,0,4,1,1,0,88,82.36257534832270000000,7,2
6101,32,2,1-32-2017-002-02,2,2,0,1,1,1,1,0,1,1,1,1,0,0,166,168,888,888,888,0,2,3,0,0,88,82.36257534832270000000,7,2
6170,32,4,1-32-2017-004-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,148,150,888,888,888,0,4,2,3,0,88,920.85788538202200000000,7,2
6215,32,5,1-32-2017-005-05,5,1,0,1,0,1,0,1,1,0,1,0,1,0,134,136,888,888,888,0,2,3,0,0,88,156.92934375405100000000,7,2
6215,32,5,1-32-2017-005-05,5,2,0,1,1,1,1,0,1,1,1,1,0,0,140,142,888,888,888,0,2,2,0,0,88,156.92934375405100000000,7,2
6232,32,6,1-32-2017-006-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,152,154,888,888,888,0,4,3,5,0,88,2047.48443634482000000000,7,2
6233,32,7,1-32-2017-007-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,144,144,888,888,888,0,2,1,0,0,88,3404.16805142899000000000,7,2
6234,32,8,1-32-2017-008-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,138,140,888,888,888,0,2,1,0,0,88,1146.93937210064000000000,7,2
6234,32,8,1-32-2017-008-06,6,2,0,1,1,1,1,1,1,1,1,1,1,0,146,148,888,888,888,0,2,1,0,0,88,1146.93937210064000000000,7,2
6305,32,9,1-32-2017-009-01,1,1,0,1,2,1,3,0,1,1,1,3,0,1,164,164,888,888,888,0,2,3,0,0,88,360.85524013826500000000,7,2
6305,32,9,1-32-2017-009-01,1,2,0,1,0,1,0,0,1,0,1,0,0,0,144,144,888,888,888,0,2,1,0,0,88,360.85524013826500000000,7,2
6306,32,10,1-32-2017-010-03,3,2,0,1,0,1,1,1,1,0,1,1,1,0,148,150,888,888,888,0,4,1,5,0,88,1535.37013248666000000000,7,2
6347,32,11,1-32-2017-011-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,148,146,888,888,888,0,2,1,0,0,88,5303.85549310429000000000,7,2
6348,32,12,1-32-2017-012-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,148,150,888,888,888,0,2,1,0,0,88,5303.85549310429000000000,7,2
6348,32,12,1-32-2017-012-07,7,3,0,1,1,1,1,0,1,1,1,1,0,0,140,142,888,888,888,0,2,3,0,0,88,5303.85549310429000000000,7,2
6392,32,13,1-32-2017-013-01,1,1,1,1,1,3,3,1,1,1,4,8,1,1,154,156,156,888,888,0,2,5,0,0,88,473.93014835835700000000,7,2
