CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVENTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
6958,13,40,1-13-2017-040-03,3,1,1,5,4th Prior Event,97,1611,0,7,9997,1,9997,997,9997,997,9997,1802.84182676890000000000,7,2
6990,13,41,1-13-2017-041-02,2,1,1,1,Most Recent Event,2,5057,0,7,9997,1,9997,997,9997,997,9997,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,1,2,1st Prior Event,1,5057,0,7,9997,1,9997,997,9997,997,9997,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,1,3,2nd Prior Event,97,4939,0,7,9997,1,9997,997,9997,997,9997,114.87970684568800000000,7,2
7023,13,43,1-13-2017-043-06,6,1,1,1,Most Recent Event,1,14046,0,7,9997,7,9997,997,9997,997,9997,2974.90819095951000000000,7,2
7024,13,44,1-13-2017-044-02,2,1,1,1,Event Record 1,1,2058,0,1,9997,1,9997,-13,300,6,93,119.24380308826500000000,7,2
7074,13,45,1-13-2017-045-08,8,1,1,1,Deployment,97,31070,0,7,0,7,143,-15,143,997,9997,835.14731700150400000000,7,2
7074,13,45,1-13-2017-045-08,8,1,1,2,Deployment Level,97,31070,0,7,1,7,143,-15,143,997,9997,835.14731700150400000000,7,2
7075,13,46,1-13-2017-046-03,3,1,1,1,Event 1,97,14584,0,0,9997,1,80,-11,80,0,80,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,1,2,Event 2,1,16980,0,1,9997,1,140,-26,140,-3,140,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,1,3,Event 3,2,16980,1,1,0,1,100,-21,100,3,100,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,1,1,Most Recent Event,97,2284,0,7,9997,1,9997,997,9997,997,9997,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,1,2,1st Prior Event,1,2284,0,7,9997,1,9997,997,9997,997,9997,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,1,3,2nd Prior Event,97,2284,0,7,9997,1,9997,40,149,997,9997,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,1,4,3rd Prior Event,97,2284,0,7,9997,1,9997,997,9997,997,9997,1011.52739065054000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,1,1,Most Recent Event,97,8723,0,7,9997,1,9997,997,9997,997,9997,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,1,2,1st Prior Event,1,8723,0,7,9997,1,9997,-17,114,997,9997,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,1,3,2nd Prior Event,97,8723,0,7,9997,1,9997,997,9997,997,9997,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,1,1,Event Record 1,1,2558,0,1,9997,1,170,-26,170,6,108,1011.52739066714000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,1,1,Most Recent Event,2,2923,0,1,9995,1,9997,-10,168,2,178,2521.65929840692000000000,7,2
7180,13,51,1-13-2017-051-02,2,1,1,1,Event Record 1,1,3038,0,1,9997,1,9997,-127,354,-10,312,223.87077588787700000000,7,2
7218,13,52,1-13-2017-052-06,6,1,1,1,Non-Deployment,1,29863,0,7,9997,7,120,-4,120,997,9997,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,1,1,First Record,97,5580,0,1,9997,1,9997,-13,182,1,176,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,1,2,Second Record,1,12561,1,2,9997,1,9997,-24,300,12,117,5045.28531568187000000000,7,2
7281,13,53,1-13-2017-053-03,3,1,1,1,Most Recent Frontal/Rear Event,1,99998,1,7,9997,1,9997,-34,9997,997,9997,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,1,1,2,1st Prior Frontal/Rear Event,97,99998,1,7,9997,1,9997,2,9997,997,9997,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,1,1,3,Prior Frontal/Rear Event,97,99998,1,7,9997,1,9997,-1,9997,997,9997,931.20215853294300000000,7,2
7267,13,54,1-13-2017-054-03,3,2,1,1,Event Record 1,1,2684,0,1,9997,1,108,26,108,0,85,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,1,2,Event Record 2,2,2684,0,2,2,1,175,-23,175,2,80,931.20215852199400000000,7,2
7367,13,58,1-13-2017-058-03,3,1,1,1,First Record,1,9284,0,1,9997,1,9997,3,86,-21,71,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,1,1,Event Record 1,1,835,0,1,9997,1,9997,-35,125,16,63,991.88248213842200000000,7,2
7368,13,59,1-13-2017-059-03,3,1,1,1,First Record,97,3073,0,1,9997,1,9997,-13,300,-0,78,991.88248214289800000000,7,2
7368,13,59,1-13-2017-059-03,3,1,1,2,Second Record,1,5077,0,2,9997,1,9997,0,96,-1,190,991.88248214289800000000,7,2
7447,13,60,1-13-2017-060-04,4,2,1,1,Event Record 1,1,613,0,1,9997,1,9997,-14,150,11,103,2291.22123220478000000000,7,2
7448,13,61,1-13-2017-061-05,5,2,1,1,Most Recent Event,1,99998,7,7,9997,7,9997,997,9997,997,9997,111.72102148204900000000,7,2
7547,13,63,1-13-2017-063-03,3,1,1,1,Event Record 1,1,1024,0,1,9997,1,9997,-27,115,-16,73,278.88438302446900000000,7,2
7611,13,66,1-13-2017-066-05,5,2,1,1,First Record,1,14757,0,1,9997,1,9997,-14,136,-4,103,101.76253564822100000000,7,2
7601,13,68,1-13-2017-068-04,4,2,1,1,Event Record 1,1,2649,0,1,9997,1,153,-18,155,2,58,2086.98845774215000000000,7,2
7670,13,69,1-13-2017-069-05,5,1,1,1,Deployment,1,15018,0,7,9997,1,9997,997,9997,997,9997,163.10554247397100000000,7,2
7721,13,73,1-13-2017-073-02,2,2,1,1,Event Record 1,1,5633,0,1,9997,1,9997,11,298,0,120,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,1,1,1,Most Recent Event,3,10864,0,2,1,1,9997,-12,62,-1,82,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,1,1,2,1st Prior Event,1,10864,0,2,1,1,9997,-27,104,-2,92,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,3,1,1,Event Record 1,3,3063,0,1,9997,1,9997,34,125,3,165,63.26055253182290000000,7,2
7751,13,75,1-13-2017-075-04,4,1,1,1,Event Record 1,1,6419,0,1,0,1,9997,-8,300,21,235,2843.96092831067000000000,7,2
7751,13,75,1-13-2017-075-04,4,1,1,2,Event Record 2,97,6419,1,2,0,1,9997,-3,300,5,50,2843.96092831067000000000,7,2
7785,13,76,1-13-2017-076-03,3,1,1,1,Most Recent Event,1,7034,0,1,9995,1,9997,-6,104,17,82,776.49318465959000000000,7,2
7785,13,76,1-13-2017-076-03,3,2,1,1,First Record,1,6253,0,1,9997,1,9997,-25,90,997,9997,776.49318465959000000000,7,2
7786,13,77,1-13-2017-077-03,3,1,1,1,Event Record 1,1,4694,0,1,9997,1,9997,-18,300,3,300,776.49318467001800000000,7,2
7837,13,79,1-13-2017-079-03,3,1,1,1,Event Record 1,1,4504,0,1,9997,1,9997,10,85,14,283,667.66011205087700000000,7,2
7838,13,80,1-13-2017-080-02,2,1,1,1,Most Recent Event,97,3396,0,7,9997,1,9997,997,9997,997,9997,51.90491220812200000000,7,2
7838,13,80,1-13-2017-080-02,2,1,1,2,1st Prior Event,1,3396,0,7,9997,1,9997,997,9997,997,9997,51.90491220812200000000,7,2
7838,13,80,1-13-2017-080-02,2,1,1,3,2nd Prior Event,1,3396,0,7,9997,1,9997,-62,115,997,9997,51.90491220812200000000,7,2
7838,13,80,1-13-2017-080-02,2,1,1,4,3rd Prior Event,97,99998,7,7,9997,1,9997,-12,107,997,9997,51.90491220812200000000,7,2
7896,13,82,1-13-2017-082-05,5,2,1,1,Most Recent Event,2,11181,1,7,9997,7,9997,997,9997,997,9997,95.65350164433570000000,7,2
7896,13,82,1-13-2017-082-05,5,2,1,2,1st Prior Event,1,11181,0,7,9997,7,9997,997,9997,997,9997,95.65350164433570000000,7,2
7898,13,84,1-13-2017-084-03,3,1,1,1,Event Record 1,1,9533,0,1,9997,1,9997,-3,186,-14,214,561.29261198903300000000,7,2
7956,13,87,1-13-2017-087-02,2,1,1,1,Event Record 1,1,5068,0,1,0,1,9997,-3,300,6,300,77.01129182409220000000,7,2
7956,13,87,1-13-2017-087-02,2,1,1,2,Event Record 2,3,5068,1,2,9997,1,9997,-2,80,2,300,77.01129182409220000000,7,2
7956,13,87,1-13-2017-087-02,2,2,1,1,First Record,2,1730,0,1,0,1,9997,-2,288,997,9997,77.01129182409220000000,7,2
8011,13,90,1-13-2017-090-02,2,2,1,1,Event Record 1,1,8758,0,1,9997,1,228,-29,285,-39,150,94.39185999345290000000,7,2
8163,13,96,1-13-2017-096-07,7,2,1,1,Most Recent Event,1,99998,7,7,9997,7,9997,997,9997,997,9997,3075.03868742692000000000,7,2
8213,13,97,1-13-2017-097-07,7,2,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,1,9997,5,9997,997,9997,2231.50714696432000000000,7,2
8214,13,98,1-13-2017-098-03,3,1,1,1,Most Recent Event,1,8687,0,7,9997,1,9997,997,9997,997,9997,615.70131977854700000000,7,2
8214,13,98,1-13-2017-098-03,3,1,1,2,1st Prior Event,1,8687,0,7,9997,1,9997,-33,215,997,9997,615.70131977854700000000,7,2
8214,13,98,1-13-2017-098-03,3,1,1,3,2nd Prior Event,97,4768,0,7,9997,1,9997,997,9997,997,9997,615.70131977854700000000,7,2
8265,13,102,1-13-2017-102-02,2,1,1,1,Most Recent Event,97,4296,0,7,9997,1,9997,997,9997,997,9997,49.89282740340760000000,7,2
8265,13,102,1-13-2017-102-02,2,1,1,2,1st Prior Event,97,4296,0,7,9997,1,9997,997,9997,997,9997,49.89282740340760000000,7,2
8265,13,102,1-13-2017-102-02,2,1,1,3,2nd Prior Event,1,4296,0,7,9997,1,9997,-43,142,997,9997,49.89282740340760000000,7,2
8265,13,102,1-13-2017-102-02,2,1,1,4,3rd Prior Event,97,1642,0,7,9997,1,9997,997,9997,997,9997,49.89282740340760000000,7,2
8265,13,102,1-13-2017-102-02,2,2,1,1,Most Recent Event,1,8321,1,2,0,1,9997,5,272,18,196,49.89282740340760000000,7,2
8265,13,102,1-13-2017-102-02,2,2,1,2,1st Prior Event,2,8321,1,2,1,1,9997,4,270,22,262,49.89282740340760000000,7,2
8265,13,102,1-13-2017-102-02,2,2,1,3,2nd Prior Event,2,8321,0,1,0,1,9997,32,108,6,290,49.89282740340760000000,7,2
8290,13,103,1-13-2017-103-03,3,2,1,1,Event Record 1,97,5864,0,1,9997,1,113,-23,238,-18,105,641.77838507364300000000,7,2
8290,13,103,1-13-2017-103-03,3,4,1,1,Most Recent Event,2,8225,0,1,0,1,9997,10,292,-5,192,641.77838507364300000000,7,2
8290,13,103,1-13-2017-103-03,3,5,1,1,Most Recent Event,3,99998,0,7,9997,1,9997,997,9997,997,9997,641.77838507364300000000,7,2
8290,13,103,1-13-2017-103-03,3,5,1,2,1st Prior Event,3,99998,0,7,9997,1,9997,19,9997,997,9997,641.77838507364300000000,7,2
8290,13,103,1-13-2017-103-03,3,5,1,3,2nd Prior Event,97,99998,0,7,9997,1,9997,-2,9997,997,9997,641.77838507364300000000,7,2
8363,13,104,1-13-2017-104-09,9,2,1,1,Most Recent Event,1,1218,0,7,9997,1,9997,997,9997,997,9997,6105.03613816709000000000,7,2
8363,13,104,1-13-2017-104-09,9,2,1,2,1st Prior Event,97,1218,0,7,9997,1,9997,997,9997,997,9997,6105.03613816709000000000,7,2
8364,13,105,1-13-2017-105-04,4,3,1,1,First Record,97,258,0,1,9997,1,9997,-43,192,-6,219,3707.61002789913000000000,7,2
8364,13,105,1-13-2017-105-04,4,3,1,2,Second Record,2,258,1,2,9997,1,9997,-3,166,-2,148,3707.61002789913000000000,7,2
8423,13,107,1-13-2017-107-03,3,1,1,1,First Record,1,1274,0,1,0,1,9997,-8,177,997,9997,588.49684969609700000000,7,2
8458,13,109,1-13-2017-109-03,3,1,1,1,Non-Deployment,1,27836,0,7,9997,1,70,997,9997,997,9997,588.49684970036100000000,7,2
8512,13,111,1-13-2017-111-05,5,2,1,1,Most Recent Event,2,99998,0,7,9997,1,9997,-15,9997,997,9997,182.88461022193300000000,7,2
8512,13,111,1-13-2017-111-05,5,2,1,2,1st Prior Event,1,99998,0,7,9997,1,9997,18,9997,997,9997,182.88461022193300000000,7,2
8512,13,111,1-13-2017-111-05,5,2,1,3,2nd Prior Event,97,99998,7,7,9997,1,9997,997,9997,997,9997,182.88461022193300000000,7,2
8513,13,112,1-13-2017-112-02,2,2,1,1,First Record,1,3789,0,1,9997,1,9997,27,110,997,9997,83.42930842796530000000,7,2
8721,13,118,1-13-2017-118-06,6,2,1,1,Non-Deployment,1,20089,0,7,9997,1,60,997,9997,997,9997,2171.89936547399000000000,7,2
8723,13,120,1-13-2017-120-05,5,2,1,1,Non-Deployment,1,35189,0,7,9997,1,160,997,9997,997,9997,190.83607124417300000000,7,2
8815,13,121,1-13-2017-121-04,4,1,1,1,Event Record 1,97,3753,0,1,9997,1,9997,-10,108,19,86,5139.79718527359000000000,7,2
8815,13,121,1-13-2017-121-04,4,1,1,2,Event Record 2,1,8739,0,2,9997,1,9997,-37,506,-3,506,5139.79718527359000000000,7,2
8817,13,123,1-13-2017-123-04,4,1,1,1,Most Recent Event,1,852,0,1,9995,1,9997,-12,152,-1,96,5139.79718527359000000000,7,2
8868,13,124,1-13-2017-124-02,2,1,1,1,Event Record 1,1,8752,0,1,9997,1,145,-47,145,3,150,267.37496785385700000000,7,2
8962,13,125,1-13-2017-125-03,3,2,1,1,Most Recent Event,2,7604,0,7,9997,1,9997,997,9997,997,9997,1036.63662966674000000000,7,2
8962,13,125,1-13-2017-125-03,3,2,1,2,1st Prior Event,97,1615,0,7,9997,1,9997,997,9997,997,9997,1036.63662966674000000000,7,2
8956,13,127,1-13-2017-127-01,1,1,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,1,9997,7,9997,997,9997,243.63881520503200000000,7,2
8956,13,127,1-13-2017-127-01,1,1,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-1,9997,997,9997,243.63881520503200000000,7,2
8956,13,127,1-13-2017-127-01,1,1,1,3,Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-9,9997,997,9997,243.63881520503200000000,7,2
8956,13,127,1-13-2017-127-01,1,2,1,1,Event Record 1,1,12641,0,1,9997,1,9997,40,90,-3,85,243.63881520503200000000,7,2
8956,13,127,1-13-2017-127-01,1,2,1,2,Event Record 2,97,11538,0,1,9997,1,9997,0,300,0,300,243.63881520503200000000,7,2
6222,14,4,1-14-2017-004-10,10,1,1,1,Non-Deployment,1,33703,0,7,9997,1,130,997,9997,997,9997,5496.44877828333000000000,8,2
6222,14,4,1-14-2017-004-10,10,2,1,1,Non-Deployment,97,19471,0,7,9997,1,0,0,0,997,9997,5496.44877828333000000000,8,2
6223,14,5,1-14-2017-005-06,6,1,1,1,Most Recent Event,2,8193,1,7,9997,7,9997,997,9997,997,9997,2850.08274068618000000000,8,2
6223,14,5,1-14-2017-005-06,6,1,1,2,1st Prior Event,1,8193,0,7,9997,7,9997,997,9997,997,9997,2850.08274068618000000000,8,2
6293,14,6,1-14-2017-006-02,2,1,1,1,Event 1,97,6141,0,0,9997,1,90,-11,90,3,90,377.19204933004900000000,8,2
6293,14,6,1-14-2017-006-02,2,1,1,2,Event 2,97,11050,0,1,9997,1,150,-14,150,0,150,377.19204933004900000000,8,2
6293,14,6,1-14-2017-006-02,2,1,1,3,Event 3,1,11377,0,2,9997,1,150,-23,150,0,150,377.19204933004900000000,8,2
6293,14,6,1-14-2017-006-02,2,2,1,1,Event Record 1,97,2462,0,1,9997,1,9997,-11,142,2,116,377.19204933004900000000,8,2
6293,14,6,1-14-2017-006-02,2,2,1,2,Event Record 2,1,5209,0,2,9997,1,9997,23,166,2,76,377.19204933004900000000,8,2
6293,14,6,1-14-2017-006-02,2,2,1,3,Event Record 3,2,5209,1,3,0,1,9997,-18,138,2,92,377.19204933004900000000,8,2
6340,14,7,1-14-2017-007-08,8,2,1,1,Non-Deployment,2,99998,7,7,9997,7,9997,997,9997,997,9997,1502.31800595479000000000,8,2
6462,14,10,1-14-2017-010-07,7,2,1,1,Event Record 1,1,7290,0,1,9997,1,9997,-26,184,3,64,2445.71364449741000000000,8,2
6477,14,11,1-14-2017-011-02,2,2,1,1,Most Recent Event,2,5087,1,2,1,1,9997,-3,48,-14,254,309.96875591204000000000,8,2
6477,14,11,1-14-2017-011-02,2,2,1,2,1st Prior Event,1,5087,0,1,0,1,9997,-7,136,7,70,309.96875591204000000000,8,2
6565,14,13,1-14-2017-013-05,5,1,1,1,Non-Deployment,1,17915,0,7,9997,1,178,-16,178,997,9997,540.04155425690800000000,8,2
6565,14,13,1-14-2017-013-05,5,2,1,1,Deployment,1,10887,0,7,9997,1,9997,997,9997,997,9997,540.04155425690800000000,8,2
6571,14,14,1-14-2017-014-01,1,1,1,1,Non-Deployment,1,26450,0,7,9997,7,9997,-3,9997,997,9997,473.93014835835700000000,8,2
6618,14,15,1-14-2017-015-03,3,2,1,1,Event Record 1,1,7694,0,1,9997,1,9997,-26,94,11,82,1955.82995505533000000000,8,2
6658,14,16,1-14-2017-016-03,3,1,1,1,Most Recent Event,97,5967,0,7,9997,1,9997,997,9997,997,9997,1619.89588426773000000000,8,2
6658,14,16,1-14-2017-016-03,3,1,1,2,1st Prior Event,97,2621,0,7,9997,1,9997,997,9997,997,9997,1619.89588426773000000000,8,2
6658,14,16,1-14-2017-016-03,3,2,1,1,Most Recent Event,1,5006,0,7,9997,1,9997,997,9997,997,9997,1619.89588426773000000000,8,2
6658,14,16,1-14-2017-016-03,3,2,1,2,1st Prior Event,1,5006,0,7,9997,1,9997,-24,268,997,9997,1619.89588426773000000000,8,2
6658,14,16,1-14-2017-016-03,3,2,1,3,2nd Prior Event,1,5006,0,7,9997,1,9997,997,9997,997,9997,1619.89588426773000000000,8,2
6739,14,18,1-14-2017-018-04,4,3,1,1,Most Recent Event,1,7410,0,1,0,1,9997,-21,114,-1,206,6663.40998454130000000000,8,2
6781,14,19,1-14-2017-019-02,2,1,1,1,First Record,1,1311,0,1,9997,1,9997,-14,140,997,9997,288.74114917590600000000,8,2
6823,14,20,1-14-2017-020-02,2,1,1,1,Most Recent Event,1,99998,0,7,9997,1,9997,997,9997,997,9997,358.19383091797000000000,8,2
6823,14,20,1-14-2017-020-02,2,1,1,2,1st Prior Event,1,99998,0,7,9997,1,9997,-54,9997,997,9997,358.19383091797000000000,8,2
6823,14,20,1-14-2017-020-02,2,1,1,3,2nd Prior Event,97,99998,0,7,9997,1,9997,997,9997,997,9997,358.19383091797000000000,8,2
6823,14,20,1-14-2017-020-02,2,1,1,4,3rd Prior Event,97,99998,7,7,9997,1,9997,-1,9997,997,9997,358.19383091797000000000,8,2
6823,14,20,1-14-2017-020-02,2,2,1,1,First Record,1,2822,0,1,9997,1,9997,-34,300,-31,90,358.19383091797000000000,8,2
6862,14,21,1-14-2017-021-07,7,1,1,1,First Record,1,8978,0,1,9997,1,9997,-19,300,17,300,13075.49209272280000000000,8,2
6900,14,22,1-14-2017-022-03,3,1,1,1,Event Record 1,1,7133,0,1,9997,1,15,-2,15,2,33,4315.48660951168000000000,8,2
6900,14,22,1-14-2017-022-03,3,1,1,2,Event Record 2,2,7133,1,2,4,1,43,0,40,2,43,4315.48660951168000000000,8,2
6936,14,23,1-14-2017-023-02,2,1,1,1,First Record,1,4400,0,2,1,1,9997,-53,140,997,9997,310.24729344789100000000,8,2
6936,14,23,1-14-2017-023-02,2,1,1,2,Second Record,97,4400,0,1,9997,1,9997,-3,220,997,9997,310.24729344789100000000,8,2
7015,14,24,1-14-2017-024-02,2,2,1,1,Most Recent Event,1,4830,0,7,9997,1,9997,12,74,997,9997,621.76106225410500000000,8,2
7015,14,24,1-14-2017-024-02,2,2,1,2,1st Prior Event,2,4830,0,7,9997,1,9997,997,9997,997,9997,621.76106225410500000000,8,2
7015,14,24,1-14-2017-024-02,2,2,1,3,2nd Prior Event,97,9,1,7,9997,1,9997,997,9997,997,9997,621.76106225410500000000,8,2
7111,14,26,1-14-2017-026-05,5,2,1,1,First Record,1,10441,0,1,9997,1,9997,16,114,-1,292,376.25371089808100000000,8,2
7161,14,28,1-14-2017-028-02,2,2,1,1,Most Recent Event,1,5318,0,7,9997,1,9997,997,9997,997,9997,299.17107424882100000000,8,2
7161,14,28,1-14-2017-028-02,2,2,1,2,1st Prior Event,1,5318,0,7,9997,1,9997,997,9997,997,9997,299.17107424882100000000,8,2
7161,14,28,1-14-2017-028-02,2,2,1,3,2nd Prior Event,1,5318,0,7,9997,1,9997,-31,111,997,9997,299.17107424882100000000,8,2
7161,14,28,1-14-2017-028-02,2,2,1,4,3rd Prior Event,1,5318,0,7,9997,1,9997,997,9997,997,9997,299.17107424882100000000,8,2
7161,14,28,1-14-2017-028-02,2,2,1,5,4th Prior Event,97,5314,0,7,9997,1,9997,997,9997,997,9997,299.17107424882100000000,8,2
7209,14,29,1-14-2017-029-07,7,1,1,1,Most Recent Event,1,8684,0,7,9997,7,9997,997,9997,997,9997,5839.57216860709000000000,8,2
7209,14,29,1-14-2017-029-07,7,1,1,2,1st Prior Event,97,4625,0,7,9997,7,9997,997,9997,997,9997,5839.57216860709000000000,8,2
7210,14,30,1-14-2017-030-07,7,1,1,1,Most Recent Event,1,4026,0,7,9997,1,9997,997,9997,997,9997,5839.57216860709000000000,8,2
7272,14,31,1-14-2017-031-04,4,2,1,1,Event Record 1,1,4550,0,1,9997,1,9997,-26,156,18,130,16228.30907686420000000000,8,2
7333,14,33,1-14-2017-033-07,7,2,1,1,Most Recent Event,1,99998,0,7,9997,1,9997,13,9997,997,9997,2666.64479275074000000000,8,2
7360,14,34,1-14-2017-034-03,3,2,1,1,Most Recent Event,2,786,0,7,9997,1,9997,-19,172,997,9997,1996.18806368653000000000,8,2
7360,14,34,1-14-2017-034-03,3,2,1,2,1st Prior Event,97,786,0,7,9997,1,9997,997,9997,997,9997,1996.18806368653000000000,8,2
7360,14,34,1-14-2017-034-03,3,2,1,3,2nd Prior Event,1,786,0,7,9997,1,9997,17,160,997,9997,1996.18806368653000000000,8,2
7424,14,35,1-14-2017-035-02,2,2,1,1,First Record,1,7342,0,1,9997,1,9997,-27,100,997,9997,217.19889189633500000000,8,2
7425,14,36,1-14-2017-036-03,3,1,1,1,Event Record 1,2,3360,0,1,9997,1,9997,34,434,61,418,2580.54684703660000000000,8,2
7425,14,36,1-14-2017-036-03,3,1,1,2,Event Record 2,3,3360,0,4,0,1,9997,997,9997,997,9997,2580.54684703660000000000,8,2
7425,14,36,1-14-2017-036-03,3,1,1,3,Event Record 3,1,3360,0,3,2,1,9997,2,154,-10,156,2580.54684703660000000000,8,2
7594,14,38,1-14-2017-038-02,2,1,1,1,Event Record 1,1,7172,0,1,9997,1,9997,-21,140,34,84,271.80530537009800000000,8,2
7594,14,38,1-14-2017-038-02,2,2,1,1,Most Recent Event,1,7870,0,1,9995,1,9997,-46,132,6,64,271.80530537009800000000,8,2
7584,14,39,1-14-2017-039-03,3,1,1,1,Event Record 1,2,1489,0,1,9997,1,9997,-11,272,-3,198,3229.32735824175000000000,8,2
7584,14,39,1-14-2017-039-03,3,1,1,2,Event Record 2,4,1489,1,2,2,1,9997,-10,60,2,92,3229.32735824175000000000,8,2
7714,14,41,1-14-2017-041-06,6,1,1,1,First Record,1,6623,0,1,9997,1,9997,-19,118,-4,102,4768.01422503003000000000,8,2
7714,14,41,1-14-2017-041-06,6,1,1,2,Second Record,2,6623,0,2,0,1,9997,3,300,3,120,4768.01422503003000000000,8,2
7714,14,41,1-14-2017-041-06,6,2,1,1,Deployment,1,44375,1,7,9997,7,9997,997,9997,997,9997,4768.01422503003000000000,8,2
7715,14,42,1-14-2017-042-02,2,1,1,1,0_event  (Most Recent Event - Deployment),1,259,0,1,9997,1,9997,-26,92,-1,36,216.31812574293200000000,8,2
7830,14,45,1-14-2017-045-05,5,1,1,1,First Record,97,7416,0,1,9997,1,9997,-10,300,-0,300,331.76574405665300000000,8,2
7830,14,45,1-14-2017-045-05,5,1,1,2,Second Record,1,15888,0,2,9997,1,9997,-18,292,4,90,331.76574405665300000000,8,2
7886,14,46,1-14-2017-046-02,2,1,1,1,Most Recent Event,1,8700,0,7,9997,7,9997,997,9997,997,9997,300.38967596816900000000,8,2
7886,14,46,1-14-2017-046-02,2,1,1,2,1st Prior Event,97,5659,0,7,9997,7,9997,997,9997,997,9997,300.38967596816900000000,8,2
7939,14,48,1-14-2017-048-03,3,1,1,1,First Record,1,14003,0,1,9997,1,9997,-8,120,997,9997,915.91059954895700000000,8,2
7990,14,50,1-14-2017-050-03,3,2,1,1,First Record,1,4262,0,1,9997,1,9997,9,300,-7,300,3413.53071152178000000000,8,2
8055,14,51,1-14-2017-051-03,3,2,1,1,Most Recent Event,2,6246,0,7,9997,1,9997,-12,192,997,9997,824.29045383351600000000,8,2
8055,14,51,1-14-2017-051-03,3,2,1,2,1st Prior Event,1,6246,0,7,9997,1,9997,10,92,997,9997,824.29045383351600000000,8,2
8164,14,54,1-14-2017-054-10,10,1,1,1,Non-Deployment,1,6740,0,7,9997,1,0,0,0,997,9997,8090.10027237410000000000,8,2
8260,14,58,1-14-2017-058-04,4,2,1,1,Most Recent Event,1,2632,0,1,0,1,9997,-12,122,5,66,11935.49762595350000000000,8,2
8626,14,64,1-14-2017-064-07,7,2,1,1,First Record,1,6298,0,1,9997,1,9997,-11,100,997,9997,1200.04341760471000000000,8,2
8627,14,65,1-14-2017-065-07,7,1,1,1,Non-Deployment,1,13503,0,7,9997,1,130,997,9997,997,9997,1200.04341760471000000000,8,2
8767,14,67,1-14-2017-067-02,2,1,1,1,Event Record 1,1,6298,0,1,9997,1,220,-74,230,5,40,382.61972314876800000000,8,2
8767,14,67,1-14-2017-067-02,2,2,1,1,First Record,1,6228,0,1,9997,1,9997,22,139,-3,194,382.61972314876800000000,8,2
8767,14,67,1-14-2017-067-02,2,2,1,2,Second Record,2,6228,0,2,1,1,9997,-23,300,3,264,382.61972314876800000000,8,2
8869,14,69,1-14-2017-069-07,7,1,1,1,First Record,1,99998,7,7,9997,7,9997,997,9997,997,9997,7011.71703689729000000000,8,2
8869,14,69,1-14-2017-069-07,7,2,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,1,9997,-35,9997,997,9997,7011.71703689729000000000,8,2
8869,14,69,1-14-2017-069-07,7,2,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,9,9997,997,9997,7011.71703689729000000000,8,2
8869,14,69,1-14-2017-069-07,7,2,1,3,Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-11,9997,997,9997,7011.71703689729000000000,8,2
8987,14,72,1-14-2017-072-01,1,1,1,1,Non-Deployment,1,14936,0,7,0,7,9997,-0,9997,997,9997,373.57530264623700000000,8,2
9062,14,74,1-14-2017-074-04,4,1,1,1,Most Recent Event,1,3703,0,1,0,1,9997,-13,152,-9,276,282.61865040089800000000,8,2
6209,15,2,1-15-2017-002-02,2,1,1,1,Event Record 1,2,7728,0,1,9997,1,9997,-66,275,3,145,34.01448553765580000000,1,2
