CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,NUMEVENTS,CDRVERCOLL,CDRVERREPT,MODTYPE,IGCYCDOWN,CASEWGT,PSUSTRAT,VERSION
7573,23,72,1-23-2017-072-03,3,4,1,0,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,138.09194718463500000000,5,2
7643,23,73,1-23-2017-073-05,5,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,5581,68.47739230354990000000,5,2
7696,23,76,1-23-2017-076-06,6,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,6566,544.43308161174900000000,5,2
7804,23,82,1-23-2017-082-06,6,1,1,3,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,6746,206.63210011121400000000,5,2
7804,23,82,1-23-2017-082-06,6,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,11078,206.63210011121400000000,5,2
7924,23,88,1-23-2017-088-03,3,2,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,1595,144.21965787244100000000,5,2
7992,23,90,1-23-2017-090-03,3,2,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,3822,193.45297331174000000000,5,2
8186,23,100,1-23-2017-100-03,3,3,1,2,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,5747,140.07444181892500000000,5,2
8187,23,101,1-23-2017-101-03,3,2,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,3453,140.07444181892500000000,5,2
8241,23,103,1-23-2017-103-04,4,2,1,0,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,99998,926.71092778357000000000,5,2
8242,23,104,1-23-2017-104-07,7,3,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,8352,986.47106209886800000000,5,2
8343,23,107,1-23-2017-107-03,3,1,1,6,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,99998,195.50373566759700000000,5,2
8403,23,108,1-23-2017-108-06,6,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,10217,319.16887261443300000000,5,2
8405,23,110,1-23-2017-110-06,6,1,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,99998,319.16887261443300000000,5,2
8405,23,110,1-23-2017-110-06,6,3,1,0,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,943,319.16887261443300000000,5,2
8597,23,118,1-23-2017-118-03,3,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,7547,159.25357551580600000000,5,2
8599,23,120,1-23-2017-120-07,7,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,604.84543581185300000000,5,2
8686,23,123,1-23-2017-123-03,3,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,2223,177.42832557479500000000,5,2
8783,23,124,1-23-2017-124-06,6,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,8677,1313.16746297990000000000,5,2
8843,23,127,1-23-2017-127-03,3,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,5985,222.50088883826900000000,5,2
6095,24,1,1-24-2017-001-07,7,1,1,2,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,4317,1057.24455000333000000000,1,2
6196,24,3,1-24-2017-003-03,3,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,8520,359.81830981937600000000,1,2
6229,24,4,1-24-2017-004-07,7,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,10486,615.74372518113200000000,1,2
6299,24,9,1-24-2017-009-10,10,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,1113,7823.58546338710000000000,1,2
6300,24,10,1-24-2017-010-06,6,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,9522,757.58367996964900000000,1,2
6342,24,12,1-24-2017-012-03,3,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,1743,153.32690413730400000000,1,2
6390,24,14,1-24-2017-014-01,1,2,1,3,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,176.18296182348300000000,1,2
6435,24,16,1-24-2017-016-03,3,2,1,2,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,6474,427.57748639943300000000,1,2
6474,24,20,1-24-2017-020-02,2,2,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,4463,112.52408073289100000000,1,2
6525,24,21,1-24-2017-021-03,3,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,494.85789319068600000000,1,2
6525,24,21,1-24-2017-021-03,3,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,6101,494.85789319068600000000,1,2
6526,24,22,1-24-2017-022-06,6,1,1,4,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,99998,959.77908203447400000000,1,2
6574,24,23,1-24-2017-023-06,6,1,1,2,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,12751,1426.27999266478000000000,1,2
6623,24,25,1-24-2017-025-03,3,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,3571,239.02638156329500000000,1,2
6624,24,26,1-24-2017-026-03,3,1,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,4739,239.02638155756200000000,1,2
6661,24,27,1-24-2017-027-07,7,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,1103.05393108487000000000,1,2
6702,24,29,1-24-2017-029-01,1,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,24872,102.18628843108400000000,1,2
6703,24,30,1-24-2017-030-07,7,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,35327,1577.08444625558000000000,1,2
6741,24,31,1-24-2017-031-06,6,1,1,4,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,1195.70880195864000000000,1,2
6741,24,31,1-24-2017-031-06,6,2,1,0,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,1195.70880195864000000000,1,2
6742,24,32,1-24-2017-032-04,4,1,1,0,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,2640.97298269040000000000,1,2
6776,24,33,1-24-2017-033-09,9,3,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,33288,3538.97814112905000000000,1,2
6818,24,34,1-24-2017-034-07,7,1,1,0,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,2,99998,1520.59761401700000000000,1,2
6819,24,35,1-24-2017-035-06,6,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,11364,813.06044173876900000000,1,2
6858,24,36,1-24-2017-036-08,8,2,1,3,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,478.63775079152300000000,1,2
6896,24,38,1-24-2017-038-03,3,1,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,319.25037208542500000000,1,2
6896,24,38,1-24-2017-038-03,3,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,5009,319.25037208542500000000,1,2
6929,24,40,1-24-2017-040-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,24978,319.25037207800400000000,1,2
6929,24,40,1-24-2017-040-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,13164,319.25037207800400000000,1,2
6944,24,43,1-24-2017-043-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,18190,344.52683565263400000000,1,2
7013,24,47,1-24-2017-047-04,4,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4494,1691.42864715331000000000,1,2
7050,24,50,1-24-2017-050-06,6,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,421.06000444303000000000,1,2
7084,24,51,1-24-2017-051-06,6,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,11094,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,421.06000444352400000000,1,2
7085,24,52,1-24-2017-052-03,3,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,217.09669508311600000000,1,2
7152,24,57,1-24-2017-057-02,2,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,3377,71.05684490655630000000,1,2
7253,24,61,1-24-2017-061-09,9,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,32244,5199.56048665555000000000,1,2
7302,24,63,1-24-2017-063-04,4,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2426,1011.03814312382000000000,1,2
7303,24,64,1-24-2017-064-04,4,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,10978,1011.03814314018000000000,1,2
7397,24,67,1-24-2017-067-07,7,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,2489.83009202872000000000,1,2
7415,24,68,1-24-2017-068-04,4,1,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,5026.38043849568000000000,1,2
7415,24,68,1-24-2017-068-04,4,2,1,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,5026.38043849568000000000,1,2
7515,24,69,1-24-2017-069-04,4,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,9742,1504.86804900456000000000,1,2
7576,24,74,1-24-2017-074-08,8,1,1,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,181.60073178054600000000,1,2
7620,24,75,1-24-2017-075-03,3,1,1,3,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,7207,219.95414536256100000000,1,2
7649,24,79,1-24-2017-079-04,4,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,4785,1096.66245860513000000000,1,2
7692,24,80,1-24-2017-080-04,4,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,1981,1096.66245862411000000000,1,2
7700,24,82,1-24-2017-082-10,10,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,22461,3542.08453945439000000000,1,2
7701,24,83,1-24-2017-083-07,7,1,1,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,3,99998,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,1,2,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,20023,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,8014,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,3,1,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,641.46826374708300000000,1,2
7710,24,84,1-24-2017-084-03,3,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,13572,176.84505609542000000000,1,2
7769,24,86,1-24-2017-086-02,2,1,1,3,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,112.00982559758300000000,1,2
7769,24,86,1-24-2017-086-02,2,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,866,112.00982559758300000000,1,2
7817,24,87,1-24-2017-087-02,2,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,6841,54.77966087773820000000,1,2
7817,24,87,1-24-2017-087-02,2,2,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,11384,54.77966087773820000000,1,2
7833,24,90,1-24-2017-090-05,5,2,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,99.09680810385140000000,1,2
7907,24,94,1-24-2017-094-04,4,1,1,5,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,1212,1263.56937231219000000000,1,2
7928,24,95,1-24-2017-095-06,6,1,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,22206,555.27749671871700000000,1,2
7929,24,96,1-24-2017-096-03,3,1,1,3,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,286.29864655066600000000,1,2
7929,24,96,1-24-2017-096-03,3,2,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,4465,286.29864655066600000000,1,2
7930,24,97,1-24-2017-097-07,7,2,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,11267,1038.48815324599000000000,1,2
7987,24,99,1-24-2017-099-10,10,2,1,0,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,1040,5482.87978584211000000000,1,2
8049,24,103,1-24-2017-103-03,3,1,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,1975,776.43006945484900000000,1,2
8112,24,106,1-24-2017-106-04,4,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,5445,1255.21425961594000000000,1,2
8113,24,107,1-24-2017-107-03,3,2,1,3,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,293.01412308404200000000,1,2
8113,24,107,1-24-2017-107-03,3,3,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,293.01412308404200000000,1,2
8191,24,110,1-24-2017-110-03,3,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,15340,251.49137800476300000000,1,2
8192,24,111,1-24-2017-111-04,4,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,4226,1077.33907327286000000000,1,2
8335,24,116,1-24-2017-116-03,3,1,1,2,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,6165,188.36871004772000000000,1,2
8335,24,116,1-24-2017-116-03,3,2,1,2,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,9420,188.36871004772000000000,1,2
8399,24,119,1-24-2017-119-03,3,2,1,0,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,99998,343.82549981593100000000,1,2
8400,24,120,1-24-2017-120-03,3,1,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,6360,343.82549981593100000000,1,2
8401,24,121,1-24-2017-121-04,4,1,1,2,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,6196,1472.88009741631000000000,1,2
8467,24,123,1-24-2017-123-09,9,2,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,14543,1151.21193890580000000000,1,2
8468,24,124,1-24-2017-124-04,4,2,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,11817,856.23440772532900000000,1,2
8524,24,125,1-24-2017-125-03,3,2,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,5629,199.87724985656800000000,1,2
8540,24,127,1-24-2017-127-04,4,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,6032,1100.60322429344000000000,1,2
8541,24,128,1-24-2017-128-04,4,2,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,5029,1100.60322408796000000000,1,2
8595,24,129,1-24-2017-129-03,3,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,8261,327.85118000505000000000,1,2
8673,24,131,1-24-2017-131-08,8,3,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,30231,246.34410959505200000000,1,2
8782,24,135,1-24-2017-135-10,10,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,23113,5319.38022132995000000000,1,2
8830,24,136,1-24-2017-136-04,4,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,43057,1137.69106047737000000000,1,2
8841,24,138,1-24-2017-138-06,6,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,24106,287.71085028749900000000,1,2
8841,24,138,1-24-2017-138-06,6,1,2,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,3,99998,287.71085028749900000000,1,2
8841,24,138,1-24-2017-138-06,6,2,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,7507,287.71085028749900000000,1,2
8846,24,139,1-24-2017-139-04,4,1,1,0,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,4110,635.46959019568300000000,1,2
8937,24,141,1-24-2017-141-03,3,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,5938,384.08931060636700000000,1,2
8993,24,143,1-24-2017-143-04,4,1,1,0,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,968.17697393634800000000,1,2
8993,24,143,1-24-2017-143-04,4,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,14649,968.17697393634800000000,1,2
6629,25,5,1-25-2017-005-04,4,1,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,5896,883.00785125523500000000,2,2
6970,25,8,1-25-2017-008-04,4,2,1,4,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,3242,510.05298473612200000000,2,2
7293,25,11,1-25-2017-011-05,5,2,1,5,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,44.50901185569660000000,2,2
7352,25,12,1-25-2017-012-04,4,1,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,1846.64220332465000000000,2,2
7416,25,14,1-25-2017-014-02,2,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,993,97.59954381317520000000,2,2
7417,25,15,1-25-2017-015-05,5,2,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,148.62489423004200000000,2,2
7528,25,18,1-25-2017-018-04,4,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,2365,3003.00788281761000000000,2,2
7691,25,23,1-25-2017-023-04,4,2,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,1092.08885834505000000000,2,2
7711,25,24,1-25-2017-024-01,1,1,1,5,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,94.69738684641720000000,2,2
7828,25,31,1-25-2017-031-06,6,2,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,1031.34155427176000000000,2,2
7889,25,32,1-25-2017-032-09,9,1,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,18976,5634.41491830275000000000,2,2
7943,25,33,1-25-2017-033-03,3,2,1,0,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,659.04618575968600000000,2,2
8199,25,37,1-25-2017-037-03,3,1,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,6090,200.65966155622700000000,2,2
8628,25,47,1-25-2017-047-01,1,1,1,1,17.5.1,17.5.1,1,99998,220.04999258550400000000,2,2
6279,26,3,1-26-2017-003-02,2,2,1,2,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,7464,217.32775268726600000000,10,2
6318,26,4,1-26-2017-004-09,9,1,1,0,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,4450.78214838925000000000,10,2
6377,26,6,1-26-2017-006-04,4,1,1,0,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,6626,3522.06508047726000000000,10,2
6418,26,7,1-26-2017-007-06,6,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,2711.20999557033000000000,10,2
6457,26,9,1-26-2017-009-09,9,1,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,21119,1739.37135280730000000000,10,2
6457,26,9,1-26-2017-009-09,9,2,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,24841,1739.37135280730000000000,10,2
6496,26,10,1-26-2017-010-06,6,1,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,6517,2568.83600284856000000000,10,2
6564,26,12,1-26-2017-012-08,8,1,1,3,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,99998,356.84362601826200000000,10,2
6612,26,14,1-26-2017-014-03,3,2,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,9199,465.93117721850600000000,10,2
6804,26,21,1-26-2017-021-03,3,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,1072.71573785180000000000,10,2
6804,26,21,1-26-2017-021-03,3,2,1,3,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,6053,1072.71573785180000000000,10,2
6931,26,25,1-26-2017-025-04,4,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,3320.17327311427000000000,10,2
6972,26,26,1-26-2017-026-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,5139,255.55207987794600000000,10,2
6972,26,26,1-26-2017-026-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2654,255.55207987794600000000,10,2
7117,26,30,1-26-2017-030-06,6,2,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,1237.10755325357000000000,10,2
7166,26,31,1-26-2017-031-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,1859,2528.04462840884000000000,10,2
7241,26,34,1-26-2017-034-03,3,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,4817,384.02528041225300000000,10,2
7261,26,35,1-26-2017-035-02,2,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,6690,438.62105526091600000000,10,2
7261,26,35,1-26-2017-035-02,2,2,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,15877,438.62105526091600000000,10,2
7311,26,36,1-26-2017-036-02,2,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,255.85691230446500000000,10,2
7312,26,37,1-26-2017-037-08,8,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,1502.31800595479000000000,10,2
7581,26,44,1-26-2017-044-03,3,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,5631,382.15173451401000000000,10,2
7582,26,45,1-26-2017-045-03,3,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,7674,382.15173451740000000000,10,2
7771,26,47,1-26-2017-047-04,4,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,3096.48034463521000000000,10,2
7822,26,48,1-26-2017-048-04,4,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,3152,2352.28892356996000000000,10,2
7882,26,51,1-26-2017-051-07,7,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,15482,9163.71036248197000000000,10,2
8114,26,59,1-26-2017-059-07,7,2,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,14383,4036.12245847922000000000,10,2
8218,26,60,1-26-2017-060-06,6,1,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,13914,872.79269060565700000000,10,2
8218,26,60,1-26-2017-060-06,6,2,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,872.79269060565700000000,10,2
8203,26,61,1-26-2017-061-03,3,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,1429,601.52033181196000000000,10,2
8386,26,65,1-26-2017-065-07,7,2,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,99998,1489.58076062803000000000,10,2
8488,26,67,1-26-2017-067-03,3,1,1,2,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,11132,419.72833651299900000000,10,2
8490,26,69,1-26-2017-069-04,4,1,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,5948,1328.99402070527000000000,10,2
8614,26,72,1-26-2017-072-04,4,1,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,6191,937.01957409940200000000,10,2
8615,26,73,1-26-2017-073-03,3,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,15405,295.93336085580600000000,10,2
