CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
8007,21,55,1-21-2017-055-03,3,1,1,2,1,2,9997,7,8,9997,9997,9997,9997,9997,1,7,7,1,2,9997,7,8,9997,9997,9997,9997,9997,7,7,7,1050.84678343269000000000,11,2
8007,21,55,1-21-2017-055-03,3,1,1,3,1,2,9997,7,8,9997,9997,9997,9997,9997,1,7,7,1,2,9997,7,8,9997,9997,9997,9997,9997,7,7,7,1050.84678343269000000000,11,2
8083,21,56,1-21-2017-056-03,3,1,1,1,1,9994,9994,7,8,9995,9997,9994,9997,9997,0,7,7,0,9994,9994,7,8,9995,9997,9994,9997,9997,7,7,7,350.40911477801500000000,11,2
8084,21,57,1-21-2017-057-03,3,1,1,1,1,20,9995,7,8,55,55,20,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,20,9997,9997,7,5,7,350.40911477801500000000,11,2
8084,21,57,1-21-2017-057-03,3,2,1,1,7,9997,9997,7,8,9997,9997,0,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,0,9997,9997,7,7,7,350.40911477801500000000,11,2
8165,21,58,1-21-2017-058-03,3,1,1,1,1,9994,9994,7,8,9995,9995,9994,9999,9997,0,7,7,0,9994,9994,7,8,9995,9995,9994,9999,9997,7,7,7,277.50495133291700000000,11,2
8212,21,59,1-21-2017-059-06,6,2,1,1,1,26,128,7,1,9997,9995,9994,9997,9997,7,7,7,0,9995,9995,1,0,9997,9995,9994,9997,9997,7,7,7,302.31149332881800000000,11,2
8212,21,59,1-21-2017-059-06,6,2,1,2,1,9995,9995,7,8,9997,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9997,9995,9995,9997,9997,7,7,7,302.31149332881800000000,11,2
8272,21,60,1-21-2017-060-03,3,1,1,1,1,40,45,7,8,9995,40,40,9997,9997,7,7,7,0,40,45,0,8,40,40,40,9997,9997,7,2,7,255.11396819240000000000,11,2
8373,21,62,1-21-2017-062-03,3,1,1,1,0,14,17,7,8,9994,9994,9994,9999,9994,0,7,7,0,14,114,7,8,9995,9995,9994,9999,9994,0,1,7,201.69740988543500000000,11,2
8373,21,62,1-21-2017-062-03,3,2,1,1,1,25,65,7,0,21,21,14,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,201.69740988543500000000,11,2
8430,21,64,1-21-2017-064-03,3,1,1,1,1,39,59,7,8,9994,9994,9994,9999,9994,0,7,7,0,39,139,7,8,9995,9995,9994,9999,9994,0,1,7,201.69740988543500000000,11,2
8511,21,68,1-21-2017-068-07,7,1,1,1,1,9995,9995,7,8,9995,9995,9995,9995,9995,7,7,7,7,9995,9995,7,8,9995,9995,9995,9995,9995,7,7,7,287.23661592585600000000,11,2
8570,21,69,1-21-2017-069-04,4,2,1,1,1,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,1,9995,9995,0,8,9995,9995,9997,9997,9997,7,7,7,253.79468876774300000000,11,2
8570,21,69,1-21-2017-069-04,4,2,1,2,1,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,1,9995,9995,0,8,9995,9995,9997,9997,9997,7,7,7,253.79468876774300000000,11,2
8571,21,70,1-21-2017-070-09,9,1,1,1,1,9995,9995,7,0,9997,9997,9994,9997,9997,7,7,7,0,9995,9995,1,0,9997,9997,9994,9997,9997,7,0,7,394.69703733510500000000,11,2
8571,21,70,1-21-2017-070-09,9,1,1,2,1,14,16,7,0,9997,9995,9995,9997,9997,7,7,7,0,9995,9995,1,0,9997,9995,9995,9997,9997,7,0,7,394.69703733510500000000,11,2
8630,21,71,1-21-2017-071-09,9,1,1,1,1,25,9997,7,8,9997,9997,9997,9997,9997,7,7,7,1,9995,9995,1,8,9997,9997,9997,9997,9997,0,7,7,226.14246660990000000000,11,2
8707,21,72,1-21-2017-072-04,4,1,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,0,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,1,0,7,623.73306598922200000000,11,2
8707,21,72,1-21-2017-072-04,4,2,1,1,1,9995,9995,7,8,4,4,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,623.73306598922200000000,11,2
8707,21,72,1-21-2017-072-04,4,2,1,2,1,9995,9995,7,8,9997,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,4,4,9997,9997,9997,7,7,7,623.73306598922200000000,11,2
8715,21,73,1-21-2017-073-07,7,1,1,1,0,29,179,7,8,9995,9995,9994,9999,9994,0,7,7,0,29,69,7,8,9995,9995,9994,9999,9994,7,7,7,782.56603930954100000000,11,2
8715,21,73,1-21-2017-073-07,7,1,1,2,0,16,21,7,8,9995,9995,9994,9999,9994,0,7,7,0,16,21,7,8,9995,9995,9994,9999,9994,7,7,7,782.56603930954100000000,11,2
8828,21,74,1-21-2017-074-01,1,1,1,1,0,23,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,121.77783636440200000000,11,2
8828,21,74,1-21-2017-074-01,1,1,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,121.77783636440200000000,11,2
8975,21,77,1-21-2017-077-03,3,1,1,1,0,34,43,7,0,9995,60,9995,9997,9997,7,7,7,0,9995,9995,7,8,9995,9995,9995,9997,9997,0,0,7,332.65973799181000000000,11,2
8975,21,77,1-21-2017-077-03,3,1,1,2,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,1,9995,9995,7,8,9995,9995,9995,9997,9997,0,3,7,332.65973799181000000000,11,2
8975,21,77,1-21-2017-077-03,3,1,1,3,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,1,9995,9995,7,8,9995,9995,9995,9997,9997,0,3,7,332.65973799181000000000,11,2
9038,21,79,1-21-2017-079-02,2,2,1,1,1,6,16,7,8,9997,6,6,9997,9997,0,7,7,0,9995,9995,7,8,9997,6,9995,9997,9997,7,0,7,57.22723960478870000000,11,2
9038,21,79,1-21-2017-079-02,2,2,1,2,1,9997,9997,7,8,9995,9995,9995,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,0,7,57.22723960478870000000,11,2
9038,21,79,1-21-2017-079-02,2,2,1,3,1,9997,9997,7,8,9995,9995,9995,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,0,7,57.22723960478870000000,11,2
9098,21,80,1-21-2017-080-08,8,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,47.09603702559360000000,11,2
9098,21,80,1-21-2017-080-08,8,2,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,47.09603702559360000000,11,2
6131,22,1,1-22-2017-001-02,2,2,1,1,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,57.59449533622260000000,12,2
6132,22,2,1-22-2017-002-06,6,1,1,1,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9997,9997,9997,7,0,7,198.30982324559500000000,12,2
6132,22,2,1-22-2017-002-06,6,1,1,2,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9997,9997,9997,7,0,7,198.30982324559500000000,12,2
6132,22,2,1-22-2017-002-06,6,1,1,3,0,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,1,9995,9995,7,8,9997,9997,9997,9997,9997,7,3,7,198.30982324559500000000,12,2
6132,22,2,1-22-2017-002-06,6,1,1,4,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,198.30982324559500000000,12,2
6198,22,3,1-22-2017-003-09,9,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,358.51160696737600000000,12,2
6198,22,3,1-22-2017-003-09,9,2,1,1,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,1,9995,9995,7,8,9997,9997,9997,9997,9997,7,2,7,358.51160696737600000000,12,2
6198,22,3,1-22-2017-003-09,9,2,1,2,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,1,9995,9995,7,8,9997,9997,9997,9997,9997,7,2,7,358.51160696737600000000,12,2
6198,22,3,1-22-2017-003-09,9,2,1,3,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,1,9995,9995,7,8,9997,9997,9997,9997,9997,7,2,7,358.51160696737600000000,12,2
6198,22,3,1-22-2017-003-09,9,2,1,4,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,358.51160696737600000000,12,2
6198,22,3,1-22-2017-003-09,9,2,1,5,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,358.51160696737600000000,12,2
6255,22,8,1-22-2017-008-07,7,1,1,1,7,9995,9995,7,8,9995,9997,9997,9997,9997,0,7,7,7,9995,9995,7,8,9995,9997,9997,9997,9997,0,7,7,178.51728952482400000000,12,2
6255,22,8,1-22-2017-008-07,7,1,1,2,7,9995,9995,7,8,9995,9997,9997,9997,9997,0,7,7,7,9995,9995,7,8,9995,9997,9997,9997,9997,0,7,7,178.51728952482400000000,12,2
6257,22,10,1-22-2017-010-06,6,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,5,7,94.79705281325800000000,12,2
6257,22,10,1-22-2017-010-06,6,2,1,1,1,9995,9995,7,8,9997,9995,9995,9997,9997,0,7,7,1,9995,9995,7,8,9997,9995,9995,9997,9997,7,2,7,94.79705281325800000000,12,2
6448,22,18,1-22-2017-018-06,6,1,1,1,7,9994,9994,7,8,9995,9997,9994,9997,9997,0,7,7,7,9994,9994,7,8,9995,9997,9994,9997,9997,0,7,7,156.07118900757200000000,12,2
6500,22,20,1-22-2017-020-09,9,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,795.82838325283200000000,12,2
6501,22,21,1-22-2017-021-03,3,1,1,1,1,9997,9997,7,8,9997,9997,525,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,525,9997,9997,7,4,7,112.45942594115200000000,12,2
6501,22,21,1-22-2017-021-03,3,1,1,2,1,9997,9997,7,8,9997,9997,9995,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,112.45942594115200000000,12,2
6544,22,22,1-22-2017-022-08,8,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,135.03227027435800000000,12,2
6595,22,24,1-22-2017-024-03,3,1,1,1,1,9994,9997,7,8,9995,9997,9994,9997,9997,0,7,7,0,9994,9997,7,8,9995,9997,9994,9997,9997,7,7,7,166.37461575824400000000,12,2
6596,22,25,1-22-2017-025-03,3,1,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,0,7,7,1,9995,9995,0,8,9995,9995,9995,9997,9997,7,2,7,166.37461576679500000000,12,2
6596,22,25,1-22-2017-025-03,3,1,1,2,1,9995,9995,7,8,9995,253,253,9997,9997,0,7,7,1,9995,9995,0,8,9995,253,253,9997,9997,7,2,7,166.37461576679500000000,12,2
6596,22,25,1-22-2017-025-03,3,1,1,3,1,9995,9995,7,8,9995,9995,9995,9997,9997,0,7,7,1,9995,9995,0,8,9995,9995,9995,9997,9997,7,2,7,166.37461576679500000000,12,2
6677,22,29,1-22-2017-029-04,4,1,1,1,1,1915,1920,7,8,9997,9997,1915,1915,1920,0,7,7,0,9997,9997,7,8,9997,1915,9997,9997,9997,0,7,7,228.21970156356800000000,12,2
6677,22,29,1-22-2017-029-04,4,1,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,228.21970156356800000000,12,2
6717,22,31,1-22-2017-031-07,7,1,1,1,0,9995,9995,7,8,9995,369,369,9997,9997,0,7,7,0,9995,9995,1,8,9995,369,369,9997,9997,7,0,7,492.29723624183300000000,12,2
6718,22,32,1-22-2017-032-07,7,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,5,7,492.29723625533400000000,12,2
6755,22,33,1-22-2017-033-04,4,1,1,1,1,0,0,7,0,0,0,15,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,271.69750241830000000000,12,2
6755,22,33,1-22-2017-033-04,4,1,1,2,1,0,0,7,0,0,0,0,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,271.69750241830000000000,12,2
6771,22,35,1-22-2017-035-09,9,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,442.48362280590700000000,12,2
6794,22,36,1-22-2017-036-01,1,1,1,1,7,9997,9997,7,8,9997,9997,89,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,89,9997,9997,7,7,7,96.89001786134840000000,12,2
6795,22,37,1-22-2017-037-03,3,2,1,1,0,9997,9997,7,8,9997,9997,9995,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,0,7,138.60198853582200000000,12,2
6795,22,37,1-22-2017-037-03,3,2,1,2,0,9997,9997,7,8,9995,9995,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,138.60198853582200000000,12,2
6795,22,37,1-22-2017-037-03,3,2,1,3,0,9997,9997,7,8,9995,9995,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,138.60198853582200000000,12,2
6795,22,37,1-22-2017-037-03,3,2,1,4,0,10,20,7,8,9997,9997,10,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9995,9997,9997,7,0,7,138.60198853582200000000,12,2
6795,22,37,1-22-2017-037-03,3,2,1,5,1,9997,9997,7,8,9997,9997,9995,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,0,7,138.60198853582200000000,12,2
6960,22,46,1-22-2017-046-01,1,1,1,1,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,1,8,9997,9997,9997,9997,9997,7,7,7,96.89001786134840000000,12,2
6961,22,47,1-22-2017-047-06,6,1,1,1,1,42,192,7,8,9997,9997,35,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,35,9997,9997,7,1,7,572.63381011277000000000,12,2
6992,22,48,1-22-2017-048-03,3,2,1,1,0,33,38,7,8,9997,9997,9997,9997,9997,0,7,7,0,33,43,7,8,9997,9997,9997,9997,9997,0,7,7,298.49760704647700000000,12,2
7033,22,49,1-22-2017-049-01,1,1,1,1,1,29,9997,7,8,9997,9997,29,9997,9997,7,7,7,1,29,9997,7,8,9997,9997,29,9997,9997,7,3,7,109.84231520397700000000,12,2
7033,22,49,1-22-2017-049-01,1,1,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,3,7,109.84231520397700000000,12,2
7071,22,52,1-22-2017-052-01,1,2,1,1,1,9997,9997,7,8,9995,9995,9995,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,3,7,96.89001786134840000000,12,2
7071,22,52,1-22-2017-052-01,1,2,1,2,1,9,19,7,8,9997,9,9,9997,9997,0,7,7,0,9,39,7,8,9997,9,9,9997,9997,7,3,7,96.89001786134840000000,12,2
7128,22,55,1-22-2017-055-06,6,2,1,1,1,32,182,7,8,48,46,32,9997,9997,1,7,7,0,32,182,7,8,68,66,9997,9997,9997,7,2,7,151.41385169557500000000,12,2
7129,22,56,1-22-2017-056-03,3,1,1,1,1,0,0,7,0,0,0,0,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,99.36488572598280000000,12,2
7177,22,58,1-22-2017-058-03,3,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,99.94744475908390000000,12,2
7177,22,58,1-22-2017-058-03,3,2,1,1,1,9995,9995,7,8,9995,9995,51,9997,9997,0,7,7,1,9995,9995,0,8,9995,9995,51,9997,9997,7,2,7,99.94744475908390000000,12,2
7177,22,58,1-22-2017-058-03,3,2,1,2,1,9995,9995,7,8,9995,9995,9995,9997,9997,0,7,7,1,9995,9995,0,8,9995,9995,9995,9997,9997,7,2,7,99.94744475908390000000,12,2
7275,22,64,1-22-2017-064-10,10,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,147.61596655612600000000,12,2
7321,22,66,1-22-2017-066-04,4,1,1,1,1,8888,8888,7,0,8888,8888,8888,9997,9997,7,7,7,1,8888,8888,7,0,8888,8888,9997,9997,9997,7,7,7,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,1,1,2,1,8888,8888,7,0,31,31,31,9997,9997,7,7,7,1,8888,8888,7,0,8888,8888,9997,9997,9997,7,7,7,285.13604139823800000000,12,2
7322,22,67,1-22-2017-067-03,3,1,1,1,0,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9997,9997,9997,7,2,7,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,1,1,2,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,2,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,3,7,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,2,1,2,1,9997,9997,7,8,9995,9995,9995,9997,9997,7,7,7,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,3,7,65.62058670324390000000,12,2
7323,22,68,1-22-2017-068-03,3,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,65.62058670661660000000,12,2
7378,22,69,1-22-2017-069-02,2,2,1,1,1,9995,9995,7,8,9995,9997,9995,9997,9997,0,7,7,0,9995,9995,7,8,9994,9997,9995,9997,9997,7,7,7,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,2,1,2,1,9994,9997,7,8,9994,9997,9994,9997,9997,0,7,7,0,9994,9997,7,8,9995,9997,9994,9997,9997,7,7,7,57.59449533622260000000,12,2
7379,22,70,1-22-2017-070-07,7,1,1,1,1,9995,9995,7,8,9995,9995,9995,9995,9995,7,7,7,7,9995,9995,7,8,9995,9995,9995,9995,9995,7,7,7,329.79358885912500000000,12,2
7380,22,71,1-22-2017-071-04,4,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,343.52366861375400000000,12,2
7434,22,73,1-22-2017-073-03,3,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,52.60059946373740000000,12,2
7434,22,73,1-22-2017-073-03,3,1,1,2,1,9997,9997,7,8,9997,9997,70,70,75,0,7,7,0,9997,9997,7,8,9997,70,9997,9997,9997,0,5,7,52.60059946373740000000,12,2
7435,22,74,1-22-2017-074-03,3,1,1,1,0,9995,9995,7,8,9995,9995,9995,9997,9997,0,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,1,1,0,9997,9997,7,8,9997,9997,9995,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,1,2,0,9995,9995,7,8,9997,9995,9995,9997,9997,0,7,7,0,9995,9995,7,8,9997,9995,9995,9997,9997,7,4,7,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,1,3,0,9997,9997,7,8,9995,9995,9995,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,1,4,0,9997,9997,7,8,9995,9995,9995,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,51.85442253452010000000,12,2
7556,22,77,1-22-2017-077-03,3,1,1,1,1,9995,9995,7,8,9995,14,14,9997,9997,7,7,7,0,9995,9995,1,8,14,14,14,9997,9997,7,0,7,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,85.56016526470580000000,12,2
7596,22,79,1-22-2017-079-06,6,2,1,1,1,33,9994,7,8,9997,9997,9994,9997,9994,1,7,7,1,33,153,7,8,9997,9997,9994,9999,9994,0,7,7,77.13691138819550000000,12,2
7619,22,82,1-22-2017-082-03,3,1,1,1,1,0,0,7,0,0,0,0,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,50.62086658196620000000,12,2
7619,22,82,1-22-2017-082-03,3,1,1,2,1,0,0,7,0,0,0,0,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,50.62086658196620000000,12,2
7738,22,84,1-22-2017-084-04,4,1,1,1,1,9997,9997,7,0,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,0,9997,9997,9997,9997,9997,7,7,7,209.46660211457000000000,12,2
7729,22,86,1-22-2017-086-02,2,1,1,1,1,23,53,7,8,9995,9995,23,9997,9997,7,7,7,1,23,63,0,8,9995,9995,23,9997,9997,7,5,7,93.68323915589070000000,12,2
7739,22,87,1-22-2017-087-07,7,1,1,1,0,9995,9995,7,0,9997,9995,9995,9997,9997,7,7,7,7,9995,9995,7,0,9997,9995,9995,9997,9997,7,7,7,201.09456427300800000000,12,2
7781,22,88,1-22-2017-088-09,9,2,1,1,1,9995,9995,7,8,9995,9995,9994,9999,9997,7,7,7,7,9995,9995,7,8,9995,9995,9994,9999,9997,7,7,7,303.05820271233400000000,12,2
7782,22,89,1-22-2017-089-06,6,1,1,1,1,7,9997,7,8,9997,9997,7,9997,9997,0,7,7,0,7,9997,7,8,9997,9997,7,9997,9997,7,0,7,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,1,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,1,1,3,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,1,1,4,0,9995,9995,7,8,9997,9997,9995,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9995,9997,9997,7,0,7,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,1,1,5,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,1,1,6,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,72.47892167535970000000,12,2
7783,22,90,1-22-2017-090-06,6,1,1,1,0,32,9995,7,8,9997,9995,32,9997,9997,1,7,7,0,9995,9995,7,8,9997,9995,9995,9997,9997,7,0,7,65.25820911364750000000,12,2
7847,22,92,1-22-2017-092-02,2,1,1,1,7,9997,9997,7,8,9997,9997,0,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,0,9997,9997,7,7,7,54.24309970837320000000,12,2
7848,22,93,1-22-2017-093-09,9,2,1,1,0,28,9997,7,8,9997,9997,9997,9997,9997,7,7,7,0,28,9997,1,8,9997,9997,9997,9997,9997,7,7,7,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,2,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,759.03300268266400000000,12,2
7900,22,95,1-22-2017-095-04,4,1,1,1,1,41,9997,7,8,9995,42,40,9997,9997,0,7,7,0,9995,9995,1,0,9995,42,40,9997,9997,0,8,7,234.57767718108100000000,12,2
7973,22,100,1-22-2017-100-10,10,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,1279.90483931947000000000,12,2
8088,22,102,1-22-2017-102-03,3,1,1,1,0,9997,9997,7,8,9995,9995,9995,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,189.34152756178000000000,12,2
8088,22,102,1-22-2017-102-03,3,1,1,2,0,30,130,7,8,30,30,30,9997,9997,7,7,7,0,9995,9995,7,8,30,30,30,9997,9997,7,4,7,189.34152756178000000000,12,2
8088,22,102,1-22-2017-102-03,3,1,1,3,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,7,7,0,9997,9997,7,8,9995,9995,9995,9997,9997,7,4,7,189.34152756178000000000,12,2
8219,22,105,1-22-2017-105-02,2,1,1,1,1,12,15,7,8,9995,12,12,9997,9997,0,7,7,0,9995,9995,1,8,9995,12,12,9997,9997,7,0,7,54.24309970837320000000,12,2
8220,22,106,1-22-2017-106-09,9,1,1,1,1,9997,9997,7,8,9997,9997,26,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,26,9997,9997,7,5,7,1949.08373954124000000000,12,2
8220,22,106,1-22-2017-106-09,9,1,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,5,7,1949.08373954124000000000,12,2
8374,22,108,1-22-2017-108-06,6,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,5,7,78.03574184304760000000,12,2
8374,22,108,1-22-2017-108-06,6,1,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,5,7,78.03574184304760000000,12,2
