CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
7178,22,59,1-22-2017-059-01,1,1,LR,998,Mach 1 R201,P195/70R14,KABT B02,8,0,1,92.64588156526900000000,12,2
7178,22,59,1-22-2017-059-01,1,1,RF,998,Mach 1 R201,P195/70R14,KABT B02B3411,8,0,1,92.64588156526900000000,12,2
7178,22,59,1-22-2017-059-01,1,1,RR,998,Mach 1 R201,P195/70R14,KABT B02,8,0,1,92.64588156526900000000,12,2
7179,22,60,1-22-2017-060-09,9,1,LF,70,wrangler radial,P235/75R15,M6HL FNWR3511,5,0,1,707.28631868317200000000,12,2
7179,22,60,1-22-2017-060-09,9,1,LR,70,wrangler radial,P235/75R15,9999999999999,4,0,1,707.28631868317200000000,12,2
7179,22,60,1-22-2017-060-09,9,1,RF,70,wrangler radial,P235/75R15,9999999999999,4,0,1,707.28631868317200000000,12,2
7179,22,60,1-22-2017-060-09,9,1,RR,70,wrangler radial,P235/75R15,VDHL D154,4,0,1,707.28631868317200000000,12,2
7219,22,61,1-22-2017-061-10,10,1,LF,98,MC440,P185/65R15,RMAD FW9,7,0,1,1067.43601941209000000000,12,2
7219,22,61,1-22-2017-061-10,10,1,LR,58,SUPER STEEL 657,P185/65R15,UXLX 12HN4313,6,0,1,1067.43601941209000000000,12,2
7219,22,61,1-22-2017-061-10,10,1,RF,98,MC440,P185/65R15,RMAD FW9 1217,8,0,1,1067.43601941209000000000,12,2
7219,22,61,1-22-2017-061-10,10,1,RR,58,SUPER STEEL 657,P185/65R15,UXLX 12HN4313,6,0,1,1067.43601941209000000000,12,2
7220,22,62,1-22-2017-062-01,1,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,91.25203491962530000000,12,2
7220,22,62,1-22-2017-062-01,1,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,91.25203491962530000000,12,2
7220,22,62,1-22-2017-062-01,1,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,91.25203491962530000000,12,2
7220,22,62,1-22-2017-062-01,1,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,91.25203491962530000000,12,2
7220,22,62,1-22-2017-062-01,1,2,LF,167,Eclipse,P225/60R16,CXA6 CDF 3114,5,1,1,91.25203491962530000000,12,2
7220,22,62,1-22-2017-062-01,1,2,LR,167,Eclipse,P225/60R16,PWA6 14K 2514,5,1,1,91.25203491962530000000,12,2
7220,22,62,1-22-2017-062-01,1,2,RF,167,Eclipse,P225/60R16,CXA6 CDF 3114,5,0,1,91.25203491962530000000,12,2
7220,22,62,1-22-2017-062-01,1,2,RR,167,Eclipse,P225/60R16,9999999999999,5,1,1,91.25203491962530000000,12,2
7221,22,63,1-22-2017-063-08,8,1,LF,103,Defender .,P205/75R15,B3YT 00AX4213,3,0,1,78.21052727411970000000,12,2
7221,22,63,1-22-2017-063-08,8,1,LR,103,Defender .,P205/75R15,B3YT 00AX4313,5,0,1,78.21052727411970000000,12,2
7221,22,63,1-22-2017-063-08,8,1,RF,103,Defender .,P205/75R15,B3YT 00AX4213,3,0,1,78.21052727411970000000,12,2
7221,22,63,1-22-2017-063-08,8,1,RR,103,Defender .,P205/75R15,B3YT 00AX4213,6,0,1,78.21052727411970000000,12,2
7275,22,64,1-22-2017-064-10,10,1,LF,998,EXPLORER A/T,LT285/75R16,XUFF 00A 2814,4,0,2,147.61596655612600000000,12,2
7275,22,64,1-22-2017-064-10,10,1,LR,998,EXPLORER A/T,LT285/75R16,XUFF 00A 2814,3,0,2,147.61596655612600000000,12,2
7275,22,64,1-22-2017-064-10,10,1,RF,998,EXPLORER A/T,LT285/75R16,XUFF 00A 2814,6,0,2,147.61596655612600000000,12,2
7275,22,64,1-22-2017-064-10,10,1,RR,998,EXPLORER A/T,LT285/75R16,XUFF 00A 2814,3,0,2,147.61596655612600000000,12,2
7276,22,65,1-22-2017-065-10,10,1,LF,58,SUPER STEEL 657 c,P205/65R15,UX9L 12HN1414,3,1,1,240.11221588755000000000,12,2
7276,22,65,1-22-2017-065-10,10,1,LR,70,ULTRAGRIP WINTER,P205/65R15,PJUV NC1R2314,7,0,1,240.11221588755000000000,12,2
7276,22,65,1-22-2017-065-10,10,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,240.11221588755000000000,12,2
7276,22,65,1-22-2017-065-10,10,1,RR,70,ULTRAGRIP WINTER,P205/65R15,PJUV NC1R2314,7,0,1,240.11221588755000000000,12,2
7276,22,65,1-22-2017-065-10,10,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,240.11221588755000000000,12,2
7276,22,65,1-22-2017-065-10,10,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,240.11221588755000000000,12,2
7276,22,65,1-22-2017-065-10,10,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,240.11221588755000000000,12,2
7276,22,65,1-22-2017-065-10,10,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,240.11221588755000000000,12,2
7321,22,66,1-22-2017-066-04,4,1,LF,167,Proxes A27,P185/60R16,N3EL V57 2516,7,1,1,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,1,LR,167,Proxes A27,P185/60R16,N3EL V57 2516,7,0,1,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,1,RF,167,Proxes A27,P185/60R16,N3EL V57 4816,7,0,1,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,1,RR,167,Proxes A27,P185/60R16,N3EL V57 2516,7,0,1,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,2,LF,167,Eclipse,P195/65R15,PW9N E5W 4413,4,0,1,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,2,LR,167,Eclipse,P195/65R15,PW9N E5W 4413,7,0,1,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,2,RF,167,Eclipse,P195/65R15,PW9N E5W 4513,5,0,1,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,2,RR,167,Eclipse,P195/65R15,PW9N E5W 4413,6,0,1,285.13604139823800000000,12,2
7322,22,67,1-22-2017-067-03,3,1,LF,39,A/T BACKCOUNTRY,P265/65R17,U92H XP3,5,0,1,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,1,LR,39,A/T BACKCOUNTRY,P265/65R17,U92H XP3,4,0,1,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,1,RF,39,A/T BACKCOUNTRY,P265/65R17,U92H XP3,6,0,1,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,1,RR,39,A/T BACKCOUNTRY,P265/65R17,U92H XP3,3,0,1,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,2,LF,59,FR 740,P215/45R17,W2DC ADR 4114,4,0,1,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,2,LR,59,FR 740,P215/45R17,W2DC ADR 4114,5,0,1,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,2,RF,59,FR 740,P215/45R17,W2DC ADR 4114,5,0,1,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,2,RR,59,FR 740,P215/45R17,W2DC ADR 4114,5,0,1,65.62058670324390000000,12,2
7323,22,68,1-22-2017-068-03,3,1,LF,167,OPEN COUNTRY A/T,P275/55R20,CXKK,7,0,1,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,1,LR,167,OPEN COUNTRY A/T,P275/55R20,CXKK,9,0,1,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,1,RF,167,OPEN COUNTRY A/T,P275/55R20,CXKK,5,0,1,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,1,RR,167,OPEN COUNTRY A/T,P275/55R20,CXKK,8,0,1,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,2,LF,76,OPTIMO H724,P175/70R14,5MEP HBH,4,0,1,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,2,LR,76,OPTIMO H724,P175/70R14,5MEP HBH 4015,5,0,1,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,2,RF,76,OPTIMO H724,P175/70R14,5MEP HBH 4315,4,0,1,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,2,RR,76,OPTIMO H724,P175/70R14,5MEP HBH,4,0,1,65.62058670661660000000,12,2
7378,22,69,1-22-2017-069-02,2,1,LF,17,Teranza,P215/50R17,0BPC PM4 0413,6,0,1,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,1,LR,17,Teranza,P215/50R17,0BPC PM4 0413,6,0,1,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,1,RF,17,Teranza,UNKNOWN,0BPC PM4 0413,6,0,9,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,1,RR,17,Teranza,P215/50R17,0BPC PM4 0413,7,0,1,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,2,LF,17,Ecopia EP422 Plus,P215/60R17,0BKT EC0 2416,8,0,1,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,2,LR,17,Ecopia EP422 Plus,P215/60R17,0BKT EC0 1416,7,0,1,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,2,RF,17,Ecopia EP422 Plus,P215/60R17,0BKT EC0 2416,8,0,1,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,2,RR,17,Ecopia EP422 Plus,P215/60R17,0BKT EC0 1416,8,0,1,57.59449533622260000000,12,2
7379,22,70,1-22-2017-070-07,7,1,LF,167,OPEN COUNTRY A/T,LT275/65R20,73BR P14 0915,8,0,2,329.79358885912500000000,12,2
7379,22,70,1-22-2017-070-07,7,1,LR,167,OPEN COUNTRY A/T,LT275/65R20,73BR P14 0915,6,0,2,329.79358885912500000000,12,2
7379,22,70,1-22-2017-070-07,7,1,RF,167,OPEN COUNTRY A/T,LT275/65R20,73BR P14 0915,8,0,2,329.79358885912500000000,12,2
7379,22,70,1-22-2017-070-07,7,1,RR,167,OPEN COUNTRY A/T,LT275/65R20,73BR P14 4814,6,0,2,329.79358885912500000000,12,2
7380,22,71,1-22-2017-071-04,4,1,LF,167,OBSERVE GARIT KX,P235/45R18,CXVV,7,0,1,343.52366861375400000000,12,2
7380,22,71,1-22-2017-071-04,4,1,LR,167,OBSERVE GARIT KX,P235/45R18,CXVV,7,0,1,343.52366861375400000000,12,2
7380,22,71,1-22-2017-071-04,4,1,RF,167,OBSERVE GARIT KX,P235/45R18,CXVV DEW 2513,7,1,1,343.52366861375400000000,12,2
7380,22,71,1-22-2017-071-04,4,1,RR,167,OBSERVE GARIT KX,P235/45R18,CXVV DEW 2513,7,0,1,343.52366861375400000000,12,2
7433,22,72,1-22-2017-072-09,9,1,LF,998,Milestar,P265/65R17,JENH FBN 2314,6,0,1,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,1,LR,998,Milestar,P265/65R17,JENH FBN 2314,6,0,1,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,1,RF,998,Milestar,P265/65R17,JENH FBN 2314,6,0,1,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,1,RR,998,Milestar,P265/65R17,JENH FBN 2314,6,0,1,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,2,LF,39,Road Control Touring A/S ~,P205/60R15,U9TM XRM 3515,6,0,1,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,2,LR,39,Road Control Touring A/S ~,P205/60R15,U9TM XRM,6,0,1,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,2,RF,39,Road Control Touring A/S ~,P205/60R15,U9TM XRM 3515,6,0,1,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,2,RR,39,Road Control Touring A/S ~,P205/60R15,U9TM XRM 3515,6,0,1,366.95208876298200000000,12,2
7434,22,73,1-22-2017-073-03,3,1,LF,70,Eagle LS/2,P235/45R18,4BFU JN1R3515,6,0,1,52.60059946373740000000,12,2
7434,22,73,1-22-2017-073-03,3,1,LR,70,Eagle LS/2,P235/45R18,4BFU JN1R3515,7,0,1,52.60059946373740000000,12,2
7434,22,73,1-22-2017-073-03,3,1,RF,70,Eagle LS/2,P235/45R18,4BFU JN1R3515,7,0,1,52.60059946373740000000,12,2
7434,22,73,1-22-2017-073-03,3,1,RR,70,Eagle LS/2,P235/45R18,4BFU JN1R3515,6,0,1,52.60059946373740000000,12,2
7435,22,74,1-22-2017-074-03,3,1,LF,103,Energy Saver AS,P265/65R18,M3KA 007X4316,7,0,1,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,1,LR,103,Energy Saver AS,P265/65R18,M3KA 007X4316,7,0,1,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,1,RF,103,Energy Saver AS,P265/65R18,M3KA 007X4316,7,0,1,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,1,RR,103,Energy Saver AS,P265/65R18,M3KA 007X4316,7,0,1,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,LF,17,Dueler H/T 687,P235/55R18,EL7C CFH 4113,4,0,1,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,LR,17,Dueler H/T 687,P235/55R18,EL7C CFH 4113,4,0,1,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,RF,17,Dueler H/T 687,P235/55R18,EL7C CFH 4113,3,0,1,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,RR,17,Dueler H/T 687,P235/55R18,EL7C CFH 4113,4,0,1,51.85442253452010000000,12,2
7554,22,75,1-22-2017-075-10,10,1,LF,117,NTYRE,P215/50R17,60CU     2115,5,0,1,1437.20064662858000000000,12,2
7554,22,75,1-22-2017-075-10,10,1,LR,117,NTYRE,P215/50R17,60CU     2115,6,0,1,1437.20064662858000000000,12,2
7554,22,75,1-22-2017-075-10,10,1,RF,117,NTYRE,P215/50R17,60CU     2115,6,0,1,1437.20064662858000000000,12,2
7554,22,75,1-22-2017-075-10,10,1,RR,117,NTYRE,P215/50R17,60CU     2115,6,0,1,1437.20064662858000000000,12,2
7556,22,77,1-22-2017-077-03,3,1,LF,76,Kinergy G/T,P205/55R16,T7RP 1BH 4616,5,0,1,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,1,LR,76,Kinergy G/T,P205/55R16,T7RP 1BH 4616,6,0,1,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,1,RF,76,Kinergy G/T,P205/55R16,T7RP 1BH 4616,6,0,1,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,1,RR,76,Kinergy G/T,P205/55R16,T7RP 1BH 4616,6,0,1,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,2,LF,13,All-Terrain T/A,LT285/75R16,BEYU AT112116,10,0,2,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,2,LR,13,All-Terrain T/A,LT285/75R16,BEYU AT112816,8,0,2,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,2,RF,13,All-Terrain T/A,LT285/75R16,BEYU AT112416,9,0,2,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,2,RR,13,All-Terrain T/A,LT285/75R16,BEYU AT112316,8,0,2,85.56016526470580000000,12,2
7563,22,78,1-22-2017-078-04,4,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,2,LF,17,Unknown,UNKNOWN,9999999999999,99,0,9,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,2,LR,17,Unknown,UNKNOWN,9999999999999,99,0,9,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,2,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,2,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,175.01303869750500000000,12,2
7596,22,79,1-22-2017-079-06,6,2,LF,998,Mach II,P185/55R15,KAA8 CG4B3616,7,0,1,77.13691138819550000000,12,2
7596,22,79,1-22-2017-079-06,6,2,LR,998,Mach II,P185/55R15,KAA8 CG4B3616,7,0,1,77.13691138819550000000,12,2
7596,22,79,1-22-2017-079-06,6,2,RF,998,Mach II,P185/55R15,KAA8 C04,8,1,1,77.13691138819550000000,12,2
7596,22,79,1-22-2017-079-06,6,2,RR,998,Mach II,P185/55R15,KAA8 C04,7,0,1,77.13691138819550000000,12,2
7598,22,81,1-22-2017-081-09,9,1,LF,65,SUV,P225/70R16,JEJJ EA  2513,6,0,1,358.22272855931900000000,12,2
7598,22,81,1-22-2017-081-09,9,1,LR,65,SUV,P225/70R16,JEJJ EA  2513,4,0,1,358.22272855931900000000,12,2
7598,22,81,1-22-2017-081-09,9,1,RF,13,RADIAL LONG TRAIL,P225/70R16,9999999999999,5,0,1,358.22272855931900000000,12,2
7598,22,81,1-22-2017-081-09,9,1,RR,65,SUV,P225/70R16,JEJJ EA  2513,4,0,1,358.22272855931900000000,12,2
7619,22,82,1-22-2017-082-03,3,1,LF,17,Dueler H/P Sport AS,P225/65R17,7X2Y HPD 3116,8,0,1,50.62086658196620000000,12,2
7619,22,82,1-22-2017-082-03,3,1,LR,17,Dueler H/P Sport AS,P225/65R17,7X2Y HPD 3116,7,0,1,50.62086658196620000000,12,2
7619,22,82,1-22-2017-082-03,3,1,RF,17,Dueler H/P Sport AS,P225/65R17,7X2Y HPD 3116,8,0,1,50.62086658196620000000,12,2
7619,22,82,1-22-2017-082-03,3,1,RR,17,Dueler H/P Sport AS,P225/65R17,7X2Y HPD 3116,7,0,1,50.62086658196620000000,12,2
7673,22,83,1-22-2017-083-01,1,1,LF,99,Radial 751,LT215/75R15,2UZC ABC 2809,5,0,2,167.84368571586900000000,12,2
7673,22,83,1-22-2017-083-01,1,1,LR,99,Radial 751,LT215/75R15,2UZC ABC 2809,5,0,2,167.84368571586900000000,12,2
7673,22,83,1-22-2017-083-01,1,1,RF,99,Radial 751,LT215/75R15,9999999999999,5,1,2,167.84368571586900000000,12,2
7673,22,83,1-22-2017-083-01,1,1,RR,99,Radial 751,LT215/75R15,2UZC ABC 3209,4,0,2,167.84368571586900000000,12,2
7738,22,84,1-22-2017-084-04,4,1,LF,129,Cinturato P-7,P245/50R18,93V2 N3714915,6,0,1,209.46660211457000000000,12,2
7738,22,84,1-22-2017-084-04,4,1,LR,129,Cinturato P-7,P245/50R18,93V2 N3714915,6,0,1,209.46660211457000000000,12,2
7738,22,84,1-22-2017-084-04,4,1,RF,129,Cinturato P-7,P245/50R18,93V2 N3714915,6,0,1,209.46660211457000000000,12,2
7738,22,84,1-22-2017-084-04,4,1,RR,129,Cinturato P-7,P245/50R18,93V2 N3714915,6,0,1,209.46660211457000000000,12,2
7729,22,86,1-22-2017-086-02,2,1,LF,155,SF 340,P185/65R15,R7FP XKV 4115,7,0,1,93.68323915589070000000,12,2
7729,22,86,1-22-2017-086-02,2,1,LR,17,ECOPIA EP422,P185/65R15,V6FP E28 4414,4,0,1,93.68323915589070000000,12,2
7729,22,86,1-22-2017-086-02,2,1,RF,155,SF 340,P185/65R15,R7FP XKV 4115,7,0,1,93.68323915589070000000,12,2
7729,22,86,1-22-2017-086-02,2,1,RR,17,ECOPIA EP422,P185/65R15,V6FP E28 4414,3,0,1,93.68323915589070000000,12,2
7739,22,87,1-22-2017-087-07,7,1,LF,30,Discoverer,LT245/75R16,UT11 1A8 0216,10,0,2,201.09456427300800000000,12,2
7739,22,87,1-22-2017-087-07,7,1,LR,30,Discoverer,LT245/75R16,UT11 1A8,10,0,2,201.09456427300800000000,12,2
7739,22,87,1-22-2017-087-07,7,1,RF,30,Discoverer,LT245/75R16,UT11 1A8,10,0,2,201.09456427300800000000,12,2
7739,22,87,1-22-2017-087-07,7,1,RR,30,Discoverer,LT245/75R16,UT11 1A8,11,0,2,201.09456427300800000000,12,2
7781,22,88,1-22-2017-088-09,9,1,LF,998,Radial LL700,P205/70R15,0UFJ FTS,4,0,1,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,1,LR,998,Classic 787,P205/70R15,1VCMC0PCR1517,9,0,1,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,1,RF,998,Radial LL700,P205/70R15,9999999999999,4,1,1,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,1,RR,998,Radial LL700,P205/70R15,0UFJ FTS 1514,6,0,1,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,2,LF,167,Open Country,LT295/70R18,73C5 3N3 2617,14,0,2,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,2,LR,167,Open Country,LT295/70R18,73C5 3N3 2617,13,0,2,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,2,RF,167,Open Country,LT295/70R18,73C5 3N3 2417,14,0,2,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,2,RR,167,Open Country,LT295/70R18,73C5 3N3 2617,13,0,2,303.05820271233400000000,12,2
7782,22,89,1-22-2017-089-06,6,1,LF,117,eNTYRE,P225/65R17,60H1     5015,7,1,1,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,1,LR,117,eNTYRE,P225/65R17,9999999999999,8,0,1,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,1,RF,117,eNTYRE,P225/65R17,60H1,8,1,1,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,1,RR,117,eNTYRE,P225/65R17,60H1     5015,8,0,1,72.47892167535970000000,12,2
7783,22,90,1-22-2017-090-06,6,1,LF,98,MC-440,P205/55R16,RM0F FXA,4,9,1,65.25820911364750000000,12,2
7783,22,90,1-22-2017-090-06,6,1,LR,70,EAGLE RS-A,P205/55R16,M6T2 011R1912,3,0,1,65.25820911364750000000,12,2
7783,22,90,1-22-2017-090-06,6,1,RF,98,MC-440,P205/55R16,RM0F FXA 0615,4,9,1,65.25820911364750000000,12,2
7783,22,90,1-22-2017-090-06,6,1,RR,70,EAGLE RS-A,P205/55R16,M6T2 011R1912,3,0,1,65.25820911364750000000,12,2
7846,22,91,1-22-2017-091-08,8,1,LF,58,Supersteel 657,P225/60R16,UXA6 12HN4510,6,0,1,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,1,LR,58,Supersteel 657,P225/60R16,2EA6     4507,7,0,1,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,1,RF,58,Supersteel 657,P225/60R16,UXA6 12HN4316,9,1,1,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,1,RR,58,Supersteel 657,P225/60R16,2EA6,7,0,1,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,2,LF,99,Bighorn,30X09.50R15LT,2000,6,1,4,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,2,LR,99,Bighorn,30X09.50R15LT,2000,1,0,4,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,2,RF,99,Bighorn,30X09.50R15LT,2000,4,0,4,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,2,RR,99,Bighorn,30X09.50R15LT,2000,4,0,4,125.91235583385500000000,12,2
7847,22,92,1-22-2017-092-02,2,1,LF,30,DISCOVERER A/T 3,LT285/70R17,UPLH 1AU,7,0,2,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,1,LR,30,DISCOVERER A/T 3,LT285/70R17,UPLH 1AU,10,0,2,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,1,RF,30,DISCOVERER A/T 3,LT285/70R17,UPLH 1AU,8,0,2,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,1,RR,30,DISCOVERER A/T 3,LT285/70R17,UPLH 1AU,9,0,2,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,2,LF,89,Crugen Premium,P235/65R17,H25A YANH,7,0,1,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,2,LR,89,Crugen Premium,P235/65R17,9999999999999,7,1,1,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,2,RF,89,Crugen Premium,P235/65R17,H25A YANH,6,0,1,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,2,RR,89,Crugen Premium,P235/65R17,H25A YANH,5,0,1,54.24309970837320000000,12,2
7848,22,93,1-22-2017-093-09,9,1,LF,58,Super Steel 657,P185/65R15,UXLX 12HN,3,0,1,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,1,LR,58,Super Steel 657,P185/65R15,UXLX 12HN,3,0,1,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,1,RF,58,Super Steel 657,P185/65R15,UXLX 12HN,4,1,1,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,1,RR,58,Super Steel 657,P185/65R15,UXLX 12HN,4,0,1,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,2,LF,39,Road Control,P225/55R17,U900 XRM,4,0,1,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,2,LR,39,Road Control,P225/55R17,U900 XRM 4515,5,0,1,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,2,RF,39,Road Control,P225/55R17,U900 XRM 4615,4,0,1,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,2,RR,39,Road Control,P225/55R17,U900 XRM,5,0,1,759.03300268266400000000,12,2
7899,22,94,1-22-2017-094-09,9,1,LF,998,GT65A,P195/54R15,7T9N,5,0,1,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,1,LR,998,GT65A,P195/54R15,7T9N 3MHR1512,5,0,1,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,1,RF,998,GT65A,P195/54R15,7T9N,6,0,1,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,1,RR,998,GT65A,P195/54R15,7T9N,3,0,1,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,2,LF,70,Wrangler Dura Trak,LT265/75R16,PJW8 H31V3915,13,0,2,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,2,LR,70,Wrangler Dura Trak,LT265/75R16,PJW8 H31V3815,10,0,2,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,2,RF,70,Wrangler Dura Trak,LT265/75R16,PJW8 H31V1215,11,1,2,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,2,RR,70,Wrangler Dura Trak,LT265/75R16,PJW8 H31V3815,8,0,2,382.03067567649600000000,12,2
7900,22,95,1-22-2017-095-04,4,1,LF,17,ECOPIA EP422 PLUS,P195/65R15,9999999999999,4,1,1,234.57767718108100000000,12,2
7900,22,95,1-22-2017-095-04,4,1,LR,17,ECOPIA EP422 PLUS,P195/65R15,V6AE EC1 2415,4,0,1,234.57767718108100000000,12,2
