CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
7738,22,84,1-22-2017-084-04,4,1,1,2,0,12,0,0,130,12FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,1,15,-15,0,15851,998,41,14,0,1,Begin at FCP to the RFBC,BC to BC,FCP,162,0,162,41,81,9,0,0,2,0,1,9,,,209.46660211457000000000,12,2
7738,22,84,1-22-2017-084-04,4,2,1,1,180,6,0,0,130,06BDEW02,B,D,E,W,02,8,8,8,8,888,888,888,1,16,16,0,20886,998,23,17,0,1,Begin 28cm right of BCP  extending to BLBC,BC to BC,40 cm left of RCP,152,0,152,-23,104,20,0,0,11,13,8,0,,,209.46660211457000000000,12,2
7729,22,86,1-22-2017-086-02,2,1,1,2,0,12,0,2,90,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,3,38,-38,0,46151,998,0,31,0,1,BC to BC,BC to BC,Ctr,125,0,140,0,125,27,12,14,17,17,13,12,,,93.68323915589070000000,12,2
7739,22,87,1-22-2017-087-07,7,1,1,50,0,12,0,0,888,12FCEN99,F,C,E,N,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,1,Front Not Measured Partial repair,Front Not Measured: Partial repair,Not Measured,999,999,999,999,999,999,999,999,999,999,999,999,,,201.09456427300800000000,12,2
7739,22,87,1-22-2017-087-07,7,1,2,52,0,12,0,0,888,12FCEN99,F,C,E,N,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,Front: Not Measured Partial repair,Front: Not Measured Partial Repair,Not Measured,999,999,999,999,999,999,999,999,999,999,999,999,,,201.09456427300800000000,12,2
7781,22,88,1-22-2017-088-09,9,1,1,2,0,12,0,2,80,12FDEW04,F,D,E,W,04,8,8,8,8,888,888,888,1,36,-36,0,77521,998,0,35,0,1,BC to BC,BC to BC,FCP,156,0,156,0,156,65,14,21,36,32,29,20,,,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,2,1,1,180,6,0,1,80,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,1,20,20,0,49790,998,0,21,0,1,BC to BC,BC to BC,RCP,196,0,196,0,196,22,8,13,20,20,9,22,,,303.05820271233400000000,12,2
7782,22,89,1-22-2017-089-06,6,1,1,2,330,11,1,0,15,11FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,28,0,1,Beg 8 cm L of CTR & ext to FLBC,BC to BC,FLBC,133,0,140,-25,82,36,36,30,22,13,2,0,,,72.47892167535970000000,12,2
7783,22,90,1-22-2017-090-06,6,1,1,2,350,12,0,0,310,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,20,-20,0,13437,998,0,16,0,1,UNKNOWN,BC TO BC,15 CM R IF CTR,110,0,150,999,999,9,0,0,5,9,2,0,,,65.25820911364750000000,12,2
7846,22,91,1-22-2017-091-08,8,1,1,2,280,9,0,0,70,09LDEW03,L,D,E,W,03,1,1,0,0,20,36,16,1,33,-6,33,73575,998,44,33,0,1,Begins 127cm fwd of LRA extending fwd206cm,Begin 14cm aft of LRA extending fwd to LFBC,216 fwd of LRA,378,42,378,99,206,34,1,12,34,19,28,22,,,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,2,1,1,0,12,0,0,170,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,30,-30,0,62405,998,0,30,0,1,BC to BC,BC to BC,FLBC,150,0,150,0,150,30,30,29,26,23,22,14,,,125.91235583385500000000,12,2
7847,22,92,1-22-2017-092-02,2,1,1,2,0,12,0,1,300,12FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,9,999,999,999,9999999,999,999,999,6,1,BEG 55 CM L OF CTR & EXT TO FRBC,BC to BC,CTR,190,0,190,20,150,13,0,1,11,13,4,4,,,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,1,2,31,998,0,9,0,888,00LDAO02,L,D,A,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,2,Left side - BC to BC,Left side - BC to BC,Scratches on LR window,888,888,888,888,888,,,,,,,,0,0,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,1,3,3,998,0,9,0,888,00TDYW02,T,D,Y,W,02,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,8,BEG TOP OF CAB AT BACKLIGHT HEADER & EXT FWD 90 CM; FROM L CPILLAR TWARED CTR 95 CM; MASKED ON BED RAIL,Not measured; non-horizontal impact,Center of back header.,999,999,999,999,95,999,999,999,999,999,999,999,,,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,2,1,1,180,6,1,2,300,06BDAW03,B,D,A,W,03,8,8,8,8,888,888,888,9,999,999,999,9999999,999,999,999,8,1,BC to BC,BC to BC,BLBC,130,0,150,0,150,75,75,53,38,30,21,2,,,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,3,3,1,998,0,0,0,888,00RPEW01,R,P,E,W,01,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,1,Beg 94 cm fwd of RR axle & ext fwd 83 cm,Beg 110 cm fwd of RR axle & ext fwd 76 cm,130 cm fwd of RR axle,76,4,76,6,83,9,3,5,7,9,9,2,,,54.24309970837320000000,12,2
7848,22,93,1-22-2017-093-09,9,1,1,2,40,1,0,0,50,01RDEW02,R,D,E,W,02,1,0,0,0,21,50,3,1,20,-16,-13,15166,998,32,18,0,1,Begin 66cm fwd of RFA extending aft 288cm,Begin 73cm fwd of RFA extending aft 315 cm,60cm fwd of RRA,315,38,315,46,288,15,0,9,0,2,15,0,,,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,2,1,1,350,12,0,0,280,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,14,-13,2,16710,998,37,16,0,1,BC to BC,BC to BC,56 cm right of FCP,156,0,156,0,156,9,0,1,3,6,8,9,,,759.03300268266400000000,12,2
7899,22,94,1-22-2017-094-09,9,1,1,2,20,1,0,0,30,01FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,24,-23,-8,31138,998,-37,22,0,1,Begin at FRBC,BC to BC,45cm right of FCP,140,0,140,14,114,13,10,7,10,12,13,13,,,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,2,1,1,340,11,0,0,250,11FLEW02,F,L,E,W,02,8,8,8,8,888,888,888,1,13,-13,5,29401,998,52,16,0,1,Begins at FLBC,BC to BC,FLBC,180,0,180,-27,53,38,38,10,1,3,0,0,,,382.03067567649600000000,12,2
7900,22,95,1-22-2017-095-04,4,1,1,52,0,12,0,0,888,12FLEE03,F,L,E,E,03,8,8,8,8,888,888,888,1,12,-12,0,7813,998,-52,12,0,1,beg 40 cm l of ctr & ext to flbc,BC to BC,FLBC,117,0,135,-52,25,0,0,0,0,0,0,0,,,234.57767718108100000000,12,2
7901,22,96,1-22-2017-096-09,9,1,1,44,80,3,0,0,888,03RYEW01,R,Y,E,W,01,8,8,8,8,888,888,888,1,10,-2,-10,9950,998,-45,10,0,1,BEG 112 CM FWD OF RR & EXT TO RFBC,BEG 133 CM FWD OF RR & EXT TO RFBC,181 CM FWD OF RR,205,87,205,82,235,10,10,1,3,2,3,6,,,382.03067566774700000000,12,2
7901,22,96,1-22-2017-096-09,9,1,2,31,998,0,9,0,888,00TPDO01,T,P,D,O,01,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,8,NOT MEASURED ROLLOVER,NOT MEASURED ROLLOVER,R A PILLAR,888,888,888,888,888,,,,,,,,0,2,382.03067566774700000000,12,2
7901,22,96,1-22-2017-096-09,9,1,3,57,998,0,9,0,888,00TYDW01,T,Y,D,W,01,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,2,TOP -  FRONT TO 20 CM AFT OF A PILLAR,NOT MEASURED,NOT MEASURED,999,999,999,999,999,999,999,999,999,999,999,999,,,382.03067566774700000000,12,2
7968,22,99,1-22-2017-099-10,10,1,1,2,170,6,0,0,190,06RFMS01,R,F,M,S,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,6,0,1,Begin 36 cm aft of RFA fwd ro RFBC,Begin 36 cm aft of RFA fwd ro RFBC,34cm fwd of RFA,130,132,130,132,130,0,0,0,0,0,0,0,,,1279.90483931947000000000,12,2
7973,22,100,1-22-2017-100-10,10,1,1,31,998,0,9,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,LEFT FRONT ROOF RAIL,NOT MEASURED - ROLL OVER,A-PILLAR/LEFT FRONT ROOF RAIL,888,888,888,888,888,,,,,,,,4,4,1279.90483931947000000000,12,2
8008,22,101,1-22-2017-101-10,10,1,1,2,0,12,0,2,90,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,15,-15,0,20942,998,-32,17,0,1,Begin 14cm right of FCP,BC to BC,14 cm right of FCP,160,0,160,32,94,23,8,0,1,12,0,0,,,8289.13117194951000000000,12,2
8008,22,101,1-22-2017-101-10,10,2,1,1,180,6,0,1,90,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,1,10,10,0,6818,998,-18,8,0,1,Begin 4 cm left of RCP,BC to BC,26 cm left of RCP,154,0,154,18,115,2,0,0,0,0,2,1,,,8289.13117194951000000000,12,2
8088,22,102,1-22-2017-102-03,3,1,1,2,0,12,0,0,90,12FREE06,F,R,E,E,06,8,8,8,8,888,888,888,1,15,-15,0,14704,998,60,15,0,1,Begin 40cm right of FCP,BC to BC,80cm R of CNTR,160,0,160,60,40,6,2,2,5,5,4,6,,,189.34152756178000000000,12,2
8088,22,102,1-22-2017-102-03,3,2,1,1,180,6,0,0,90,06BLEE07,B,L,E,E,07,8,8,8,8,888,888,888,1,12,12,0,10808,998,74,12,0,1,Begin 48cm left of RCP,BC to BC,82cm L of cntr,164,0,164,-74,16,11,11,3,0,1,0,5,,,189.34152756178000000000,12,2
8089,22,103,1-22-2017-103-07,7,1,1,44,20,1,1,0,888,01FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,29,-28,-10,56322,998,-64,29,0,1,BC to BC,BC to BC,FCP,148,0,148,0,148,26,11,19,23,26,23,16,,,789.84782599354600000000,12,2
8089,22,103,1-22-2017-103-07,7,1,2,44,120,4,0,0,888,04BRLW01,B,R,L,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,1,2,Not Mesured,Not Measured,Not Measured,999,999,999,999,999,999,999,999,999,999,999,999,,,789.84782599354600000000,12,2
8123,22,104,1-22-2017-104-01,1,1,1,31,998,0,0,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Center Windshield Header Area,Not Measured - Rollover,60 cm right of top of Left A-Pillar,888,888,888,888,888,,,,,,,,0,6,146.18883073197500000000,12,2
8123,22,104,1-22-2017-104-01,1,1,2,44,998,0,0,0,888,00RDAW02,R,D,A,W,02,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,7,2,Entire right side,N/A,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,146.18883073197500000000,12,2
8219,22,105,1-22-2017-105-02,2,1,1,2,350,12,0,0,160,12FYEW03,F,Y,E,W,03,8,8,8,8,888,888,888,1,32,-32,6,116105,998,6,33,0,1,Begins 16cm right of FCP left to BC,BC to BC,FLBC,110,0,182,-37,107,58,58,33,34,29,8,0,,,54.24309970837320000000,12,2
8219,22,105,1-22-2017-105-02,2,2,1,1,340,11,0,0,350,11FYEW03,F,Y,E,W,03,8,8,8,8,888,888,888,1,54,-51,18,183247,998,29,53,0,1,FCP to Left BC,BC to BC,FCP,150,0,150,-38,75,56,54,56,52,46,12,0,,,54.24309970837320000000,12,2
8220,22,106,1-22-2017-106-09,9,1,1,31,998,0,9,0,888,00TPRO03,T,P,R,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Right back loght header zone,Not Measured,Top of Right C Pillar,888,888,888,888,888,,,,,,,,19,28,1949.08373954124000000000,12,2
8266,22,107,1-22-2017-107-07,7,1,1,2,0,12,0,0,265,12LFES01,L,F,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,Begin at LFBC going aft 110 cm,Begins at LFBC going aft 110 cm,52 cm FWD of LFA,110,225,110,225,110,4,0,1,2,3,4,0,,,736.17610801726100000000,12,2
8266,22,107,1-22-2017-107-07,7,2,1,1,0,12,0,0,90,12LDES01,L,D,E,S,01,0,0,0,0,20,888,0,8,999,999,999,9999999,999,999,999,6,1,Begin 49cm FWD of LFA,Begin 49 cm FWD of LFA,42 cm AFT of LFA,433,-17,433,-17,433,5,3,4,3,3,5,0,,,736.17610801726100000000,12,2
8374,22,108,1-22-2017-108-06,6,1,1,57,0,12,0,0,888,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,11,-11,0,9009,998,42,11,0,1,Begins 8 cm right of FCP,BC to BC,63cm Right of FCP,150,0,150,42,67,0,0,0,0,0,0,0,,,78.03574184304760000000,12,2
8375,22,109,1-22-2017-109-05,5,1,1,2,0,12,0,0,90,12FDEW04,F,D,E,W,04,8,8,8,8,888,888,888,1,51,-51,0,330006,998,-20,72,0,1,Begin 32cm right og FCP to FRBC,BC to BC,10 cm left of FCP,144,0,144,-20,104,81,76,77,81,72,61,39,,,87.19041119697200000000,12,2
8375,22,109,1-22-2017-109-05,5,2,1,1,0,12,0,0,270,12FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,1,67,-67,0,66364,998,-26,36,0,1,Begins 22 cm right of FCP extending to the left BC,BC to BC,FCP,102,0,148,26,96,43,43,30,30,10,13,0,,,87.19041119697200000000,12,2
8425,22,110,1-22-2017-110-05,5,1,1,2,350,12,1,0,310,12FYAW09,F,Y,A,W,09,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,70,0,1,8cm left of center to LFBC,BC to BC,FLBC,140,0,140,-36,68,82,82,70,61,50,37,16,,,86.78700609320400000000,12,2
8425,22,110,1-22-2017-110-05,5,1,2,48,30,1,9,0,888,01FR9999,F,R,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,8,Not Measured Overlapping damage,Not Measured Overlapping Damage,Not Measured Overlapping Damage,999,999,999,999,999,999,999,999,999,999,999,999,,,86.78700609320400000000,12,2
8425,22,110,1-22-2017-110-05,5,1,3,31,998,0,0,0,888,00RZAO02,R,Z,A,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,2,Begin 38 cm FWD of RRA,Rollover Not Measured,42cm FWD of RRA,888,888,888,888,888,,,,,,,,3,0,86.78700609320400000000,12,2
8506,22,111,1-22-2017-111-08,8,1,1,2,20,1,0,0,170,01FZLW01,F,Z,L,W,01,8,8,8,8,888,888,888,1,14,-13,-5,17265,998,-57,14,0,1,Begin 24 cm left of FCP,BC to BC,FLBC,174,0,174,32,114,4,0,0,1,2,2,4,,,139.30845791933500000000,12,2
8506,22,111,1-22-2017-111-08,8,2,1,1,280,9,0,0,90,09LPEW03,L,P,E,W,03,0,1,0,0,36,104,11,1,18,-3,18,17626,998,-30,17,0,1,Begin 81 cm FWD of LRA,Begin15 cm FWD of LRA,120 CM AFT of LFA,184,31,184,10,118,21,0,2,4,21,19,15,,,139.30845791933500000000,12,2
8507,22,112,1-22-2017-112-03,3,1,1,2,330,11,0,0,310,11FLEW01,F,L,E,W,01,8,8,8,8,888,888,888,1,19,-16,9,9223,998,47,13,0,1,Begin 31 cm left of FCP,BC to BC,FLBC,142,0,142,-51,41,9,9,0,0,0,0,0,,,118.67144558141200000000,12,2
8507,22,112,1-22-2017-112-03,3,2,1,1,10,12,0,0,90,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,19,-19,-3,30152,998,-22,24,0,1,Begins 44 cm left of FCP,BC to BC,23 cm right of FCP,138,0,138,12,120,29,0,0,12,29,17,0,,,118.67144558141200000000,12,2
8574,22,113,1-22-2017-113-09,9,1,1,2,0,12,0,0,0,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,22,-22,0,20285,998,0,20,0,1,BC to BC,BC to BC,12cm left of FCP,155,0,155,0,155,17,3,4,17,7,3,0,,,1127.29533376993000000000,12,2
8574,22,113,1-22-2017-113-09,9,2,1,1,180,6,0,0,0,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,1,11,11,0,14716,998,0,12,0,1,BC to BC,BC to BC,47 cm left of RCP,178,0,178,0,178,8,2,0,8,8,4,0,,,1127.29533376993000000000,12,2
8637,22,114,1-22-2017-114-09,9,1,1,2,280,9,1,0,170,09FLEE04,F,L,E,E,04,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,1,1,Begins 42 cm left of FCP,BC to BC,FLBC,112,0,156,-62,28,0,0,0,0,0,0,0,,,514.03452797945500000000,12,2
8637,22,114,1-22-2017-114-09,9,2,1,1,10,12,0,0,260,12RDES01,R,D,E,S,01,0,0,0,0,20,51,51,8,999,999,999,9999999,999,999,999,6,1,Begins 76 cm FWD of RFA,Begins 76 cm FWD of RFA,RFBC,252,91,252,91,252,3,2,2,2,3,0,0,,,514.03452797945500000000,12,2
8638,22,115,1-22-2017-115-04,4,1,1,2,210,7,0,0,240,07BREE04,B,R,E,E,04,8,8,8,8,888,888,888,1,9,8,5,8616,998,-190,7,0,1,Begin 62 cm Right of RCP,BC to BC,BRBC,146,0,172,67,10,12,0,0,2,0,0,12,,,315.63178886863300000000,12,2
8638,22,115,1-22-2017-115-04,4,2,1,1,10,12,0,0,260,12FLEE04,F,L,E,E,04,8,8,8,8,888,888,888,1,9,-9,-2,13290,998,-96,12,0,1,Begin 41 cm Left of FCP,BC to BC,FLBC,160,0,160,-60,40,4,4,0,3,4,0,0,,,315.63178886863300000000,12,2
8719,22,116,1-22-2017-116-03,3,1,1,2,999,99,0,0,180,99LF9999,L,F,9,9,99,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,1,Left: Unknown,Left: Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,244.34808090325200000000,12,2
8719,22,116,1-22-2017-116-03,3,2,1,1,10,12,0,0,260,12FREE06,F,R,E,E,06,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,1,Begin 55 cm Right of FCP,BC to BC,FRBC,150,0,150,65,20,9,1,3,0,0,3,9,,,244.34808090325200000000,12,2
8720,22,117,1-22-2017-117-08,8,1,1,45,50,2,0,0,888,02RPEN99,R,P,E,N,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Begin 160 cm Aft of RFA,Not Measured Overlapping Damage,Not Measured Overlapping Damage,999,999,999,999,5,0,0,0,0,0,0,0,,,286.84031103618500000000,12,2
8720,22,117,1-22-2017-117-08,8,1,2,31,998,0,9,0,888,00TPCO02,T,P,C,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,Right Roof Zone,Rollover not measured,"Right Roof Rail, 23 cm Fwd of Right Rear Header",888,888,888,888,888,,,,,,,,4,4,286.84031103618500000000,12,2
8814,22,118,1-22-2017-118-05,5,1,1,50,999,99,9,0,888,99R99999,R,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Not Measured; Overlapping Damage,Not Measured; Overlapping Damage,Not Measured; Overlapping Damage,999,999,999,999,999,999,999,999,999,999,999,999,,,106.50308289546700000000,12,2
8814,22,118,1-22-2017-118-05,5,1,2,31,998,0,9,0,888,00TDDO04,T,D,D,O,04,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,8,1,Right Roof Zone,Not Measured Roll Over,Left Back Light Header Zone,888,888,888,888,888,,,,,,,,17,35,106.50308289546700000000,12,2
8877,22,119,1-22-2017-119-01,1,1,1,60,0,12,0,0,888,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,16,-16,0,18947,998,43,16,0,2,Begin 22 cm right of FCP,RFBC to LFBC,Unknown,130,0,140,43,43,8,0,3,7,8,4,3,,,96.89001789784920000000,12,2
8877,22,119,1-22-2017-119-01,1,1,2,31,998,0,9,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Right Roof Rail,Top,Right RoofRail at WS Header,888,888,888,888,888,,,,,,,,3,22,96.89001789784920000000,12,2
8884,22,121,1-22-2017-121-10,10,1,1,2,999,99,9,0,260,99999999,9,9,9,9,99,8,8,8,8,888,888,888,3,8,-8,1,3819,998,135,8,0,1,Not Measured: Fully Repaired,Not Measured: Fully Repaired,Not Measured: Fully Repaired,999,999,999,999,999,999,999,999,999,999,999,999,,,2496.77659890640000000000,12,2
8884,22,121,1-22-2017-121-10,10,2,1,1,80,3,0,0,350,03RZEW01,R,Z,E,W,01,0,1,1,0,29,40,5,3,8,-1,-7,6848,998,135,8,0,1,Begin 119 cm aft of RFA,Begin 119 cm aft of RFA,225 cm aft of RFA,226,94,226,94,204,3,0,0,3,3,2,0,,,2496.77659890640000000000,12,2
8961,22,122,1-22-2017-122-06,6,1,1,2,10,12,0,1,110,12FREN99,F,R,E,N,99,8,8,8,8,888,888,888,3,19,-19,-3,62368,998,18,22,0,1,not measured Partial repair,Not Measured Partial repair,Not Measured Partial repair,999,999,999,999,999,999,999,999,999,999,999,999,,,539.98389923128000000000,12,2
8961,22,122,1-22-2017-122-06,6,2,1,1,340,11,0,2,320,11FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,3,42,-40,14,88068,998,19,39,0,1,Begin 8cm left of FCP,BC to BC,FLBC,172,0,172,45,73,53,38,41,27,18,0,0,,,539.98389923128000000000,12,2
9032,22,123,1-22-2017-123-10,10,1,1,68,0,12,0,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,RF wheel impact,RF wheel impact,RF wheel impact,999,999,999,999,999,999,999,999,999,999,999,999,,,1245.48611073169000000000,12,2
9032,22,123,1-22-2017-123-10,10,1,2,68,0,12,0,0,888,12FLWN03,F,L,W,N,03,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,2,LF wheel impact,LF wheel impact,LF wheel impact,999,999,999,999,999,999,999,999,999,999,999,999,,,1245.48611073169000000000,12,2
9032,22,123,1-22-2017-123-10,10,1,3,31,998,0,0,0,888,00TFZO99,T,F,Z,O,99,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,8,unknown,Not Measured  rollover,Not Measured,888,888,888,888,888,,,,,,,,999,999,1245.48611073169000000000,12,2
9032,22,123,1-22-2017-123-10,10,1,4,42,998,0,0,0,888,00TFZW06,T,F,Z,W,06,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,8,1,right and center hood area,Not Measured,Not Measured,999,999,999,999,999,999,999,999,999,999,999,999,,,1245.48611073169000000000,12,2
9032,22,123,1-22-2017-123-10,10,1,5,88,998,0,0,0,888,00LPEN02,L,P,E,N,02,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,7,8,left side,left side,non-horizontal impact,999,999,999,999,999,999,999,999,999,999,999,999,,,1245.48611073169000000000,12,2
9090,22,124,1-22-2017-124-04,4,1,1,61,998,0,0,0,888,00UFR905,U,F,R,9,05,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,7,1,Under Carriage Not Measured,Under Carriage Not Measured,Under Carriage Not Measured,999,999,999,999,999,999,999,999,999,999,999,999,,,103.01408641243800000000,12,2
9090,22,124,1-22-2017-124-04,4,1,2,61,10,12,0,0,888,12RPLW03,R,P,L,W,03,0,0,0,0,30,35,15,10,999,999,999,9999999,999,999,11,2,2,Begin 38 cm FWD of RRA,Begin 38 cm FWD of RRA,48 cm FWD of RRA,74,44,74,44,74,20,1,20,19,17,14,9,,,103.01408641243800000000,12,2
6035,23,1,1-23-2017-001-04,4,1,1,76,0,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,2,1,Hood - inside FR headlight to inside FL headlight,Not measured,Center of hood,999,999,155,0,90,999,999,999,999,999,999,999,,,387.00465658639700000000,5,2
6130,23,3,1-23-2017-003-06,6,2,1,1,350,12,0,0,200,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,3,38,-37,7,49123,998,32,30,0,1,entire frontal plane,rebar corner to rebar corner,middle of frontal plane,132,0,146,0,146,22,9,13,19,22,16,13,,,474.46336912695400000000,5,2
6165,23,4,1-23-2017-004-06,6,1,1,60,0,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,15,2,1,LFBC to RFBC,LFBC to RFBC,Front left bumper corner,158,0,158,0,158,5,5,1,1,1,1,4,,,561.32670563660400000000,5,2
6165,23,4,1-23-2017-004-06,6,1,2,60,70,2,0,0,888,02RBEW01,R,B,E,W,01,8,8,8,8,888,888,888,1,6,-2,-6,3150,998,-4,6,0,2,Belt Line Mid door,20 cm forward of RR axle extends 100cm rearward,40 cm rearward of the right rear axle,100,999,100,999,100,6,6,0,0,0,2,3,,,561.32670563660400000000,5,2
6165,23,4,1-23-2017-004-06,6,1,3,60,0,12,0,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,8,RF Wheel,RF Wheel,N/A,999,999,999,999,999,999,999,999,999,999,999,999,,,561.32670563660400000000,5,2
6166,23,5,1-23-2017-005-04,4,1,1,47,0,12,0,0,888,12LDAS02,L,D,A,S,02,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,Entire Left Side,Entire Left side,C1,468,0,468,0,468,2,2,0,2,2,2,0,,,1032.61891630804000000000,5,2
6166,23,5,1-23-2017-005-04,4,1,1,47,0,12,0,0,888,12FLEE09,F,L,E,E,09,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,13,0,1,"begins 34 left of center, goes left",bc to bc,C3,138,0,148,-57,39,5,5,0,4,2,0,0,,,1032.61891630804000000000,5,2
6225,23,7,1-23-2017-007-07,7,2,1,1,0,12,0,2,185,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,14,-14,0,8100,998,0,13,0,1,LFBC to RFBC,LFBC to RFBC,15cm right of center point,148,0,148,0,148,1,0,0,0,1,0,0,,,440.59354102003700000000,5,2
6296,23,8,1-23-2017-008-03,3,1,1,76,0,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,19,2,1,LFBC to RFBC,LFBC to RFBC,15 cm R of center,180,0,180,0,180,6,3,6,3,6,4,0,,,361.51035420075700000000,5,2
6345,23,9,1-23-2017-009-03,3,1,1,42,350,12,0,0,888,12FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,1,34,-33,6,68484,998,28,34,0,1,20cm R of cntr to 30cm L of cntr,BC TO BC,C4,86,0,152,-5,50,38,0,14,36,38,0,0,,,187.82088628250700000000,5,2
