CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,DAMAGE,CASEWGT,PSUSTRAT,VERSION
6441,17,14,1-17-2017-014-04,4,2,RF,0,2564.73694398389000000000,4,2
6441,17,14,1-17-2017-014-04,4,2,RR,0,2564.73694398389000000000,4,2
6492,17,15,1-17-2017-015-04,4,1,LF,0,2396.01535024564000000000,4,2
6492,17,15,1-17-2017-015-04,4,1,LR,0,2396.01535024564000000000,4,2
6492,17,15,1-17-2017-015-04,4,1,RF,0,2396.01535024564000000000,4,2
6492,17,15,1-17-2017-015-04,4,1,RR,0,2396.01535024564000000000,4,2
6492,17,15,1-17-2017-015-04,4,2,LF,0,2396.01535024564000000000,4,2
6492,17,15,1-17-2017-015-04,4,2,LR,0,2396.01535024564000000000,4,2
6492,17,15,1-17-2017-015-04,4,2,RF,0,2396.01535024564000000000,4,2
6492,17,15,1-17-2017-015-04,4,2,RR,0,2396.01535024564000000000,4,2
6492,17,15,1-17-2017-015-04,4,3,LF,0,2396.01535024564000000000,4,2
6492,17,15,1-17-2017-015-04,4,3,LR,0,2396.01535024564000000000,4,2
6492,17,15,1-17-2017-015-04,4,3,RF,0,2396.01535024564000000000,4,2
6492,17,15,1-17-2017-015-04,4,3,RR,0,2396.01535024564000000000,4,2
6541,17,16,1-17-2017-016-05,5,1,LF,0,108.17988682411800000000,4,2
6541,17,16,1-17-2017-016-05,5,1,LR,0,108.17988682411800000000,4,2
6541,17,16,1-17-2017-016-05,5,1,RF,0,108.17988682411800000000,4,2
6541,17,16,1-17-2017-016-05,5,1,RR,0,108.17988682411800000000,4,2
6541,17,16,1-17-2017-016-05,5,2,LF,0,108.17988682411800000000,4,2
6541,17,16,1-17-2017-016-05,5,2,LR,0,108.17988682411800000000,4,2
6541,17,16,1-17-2017-016-05,5,2,RF,0,108.17988682411800000000,4,2
6541,17,16,1-17-2017-016-05,5,2,RR,0,108.17988682411800000000,4,2
6588,17,17,1-17-2017-017-03,3,1,LF,0,385.21860264709200000000,4,2
6588,17,17,1-17-2017-017-03,3,1,LR,0,385.21860264709200000000,4,2
6588,17,17,1-17-2017-017-03,3,1,RF,0,385.21860264709200000000,4,2
6588,17,17,1-17-2017-017-03,3,1,RR,0,385.21860264709200000000,4,2
6588,17,17,1-17-2017-017-03,3,2,LF,0,385.21860264709200000000,4,2
6588,17,17,1-17-2017-017-03,3,2,LR,0,385.21860264709200000000,4,2
6588,17,17,1-17-2017-017-03,3,2,RF,0,385.21860264709200000000,4,2
6588,17,17,1-17-2017-017-03,3,2,RR,0,385.21860264709200000000,4,2
6635,17,18,1-17-2017-018-01,1,1,LF,7,269.66330320321100000000,4,2
6635,17,18,1-17-2017-018-01,1,1,LR,7,269.66330320321100000000,4,2
6635,17,18,1-17-2017-018-01,1,1,RF,0,269.66330320321100000000,4,2
6635,17,18,1-17-2017-018-01,1,1,RR,0,269.66330320321100000000,4,2
6673,17,19,1-17-2017-019-03,3,1,LF,0,854.41696807267400000000,4,2
6673,17,19,1-17-2017-019-03,3,1,LR,0,854.41696807267400000000,4,2
6673,17,19,1-17-2017-019-03,3,1,RF,0,854.41696807267400000000,4,2
6673,17,19,1-17-2017-019-03,3,1,RR,0,854.41696807267400000000,4,2
6673,17,19,1-17-2017-019-03,3,2,LF,0,854.41696807267400000000,4,2
6673,17,19,1-17-2017-019-03,3,2,LR,0,854.41696807267400000000,4,2
6673,17,19,1-17-2017-019-03,3,2,RF,0,854.41696807267400000000,4,2
6673,17,19,1-17-2017-019-03,3,2,RR,0,854.41696807267400000000,4,2
6715,17,20,1-17-2017-020-09,9,1,LF,0,2912.32257635234000000000,4,2
6715,17,20,1-17-2017-020-09,9,1,LR,0,2912.32257635234000000000,4,2
6715,17,20,1-17-2017-020-09,9,1,RF,0,2912.32257635234000000000,4,2
6715,17,20,1-17-2017-020-09,9,1,RR,0,2912.32257635234000000000,4,2
6749,17,21,1-17-2017-021-07,7,1,LF,5,1152.79836779502000000000,4,2
6749,17,21,1-17-2017-021-07,7,1,LR,0,1152.79836779502000000000,4,2
6749,17,21,1-17-2017-021-07,7,1,RF,0,1152.79836779502000000000,4,2
6749,17,21,1-17-2017-021-07,7,1,RR,0,1152.79836779502000000000,4,2
6789,17,22,1-17-2017-022-05,5,1,LF,0,139.77152375891400000000,4,2
6789,17,22,1-17-2017-022-05,5,1,LR,0,139.77152375891400000000,4,2
6789,17,22,1-17-2017-022-05,5,1,RF,7,139.77152375891400000000,4,2
6789,17,22,1-17-2017-022-05,5,1,RR,0,139.77152375891400000000,4,2
6812,17,23,1-17-2017-023-09,9,1,LF,0,1691.99672341111000000000,4,2
6812,17,23,1-17-2017-023-09,9,1,LR,0,1691.99672341111000000000,4,2
6812,17,23,1-17-2017-023-09,9,1,RF,0,1691.99672341111000000000,4,2
6812,17,23,1-17-2017-023-09,9,1,RR,0,1691.99672341111000000000,4,2
6870,17,24,1-17-2017-024-04,4,1,LF,0,4191.22488111450000000000,4,2
6870,17,24,1-17-2017-024-04,4,1,LR,0,4191.22488111450000000000,4,2
6870,17,24,1-17-2017-024-04,4,1,RF,0,4191.22488111450000000000,4,2
6870,17,24,1-17-2017-024-04,4,1,RR,0,4191.22488111450000000000,4,2
6870,17,24,1-17-2017-024-04,4,2,LF,0,4191.22488111450000000000,4,2
6870,17,24,1-17-2017-024-04,4,2,LR,0,4191.22488111450000000000,4,2
6870,17,24,1-17-2017-024-04,4,2,RF,0,4191.22488111450000000000,4,2
6870,17,24,1-17-2017-024-04,4,2,RR,0,4191.22488111450000000000,4,2
6905,17,25,1-17-2017-025-06,6,1,LF,0,637.72365789726100000000,4,2
6905,17,25,1-17-2017-025-06,6,1,LR,0,637.72365789726100000000,4,2
6905,17,25,1-17-2017-025-06,6,1,RF,0,637.72365789726100000000,4,2
6905,17,25,1-17-2017-025-06,6,1,RR,0,637.72365789726100000000,4,2
6905,17,25,1-17-2017-025-06,6,2,LF,0,637.72365789726100000000,4,2
6905,17,25,1-17-2017-025-06,6,2,LR,0,637.72365789726100000000,4,2
6905,17,25,1-17-2017-025-06,6,2,RF,0,637.72365789726100000000,4,2
6905,17,25,1-17-2017-025-06,6,2,RR,0,637.72365789726100000000,4,2
6954,17,26,1-17-2017-026-02,2,1,LF,0,245.24541505623200000000,4,2
6954,17,26,1-17-2017-026-02,2,1,LR,0,245.24541505623200000000,4,2
6954,17,26,1-17-2017-026-02,2,1,RF,0,245.24541505623200000000,4,2
6954,17,26,1-17-2017-026-02,2,1,RR,0,245.24541505623200000000,4,2
6954,17,26,1-17-2017-026-02,2,2,LF,0,245.24541505623200000000,4,2
6954,17,26,1-17-2017-026-02,2,2,LR,0,245.24541505623200000000,4,2
6954,17,26,1-17-2017-026-02,2,2,RF,0,245.24541505623200000000,4,2
6954,17,26,1-17-2017-026-02,2,2,RR,0,245.24541505623200000000,4,2
7004,17,28,1-17-2017-028-08,8,1,LF,0,293.24993408568300000000,4,2
7004,17,28,1-17-2017-028-08,8,1,LR,0,293.24993408568300000000,4,2
7004,17,28,1-17-2017-028-08,8,1,RF,0,293.24993408568300000000,4,2
7004,17,28,1-17-2017-028-08,8,1,RR,0,293.24993408568300000000,4,2
7004,17,28,1-17-2017-028-08,8,2,LF,0,293.24993408568300000000,4,2
7004,17,28,1-17-2017-028-08,8,2,LR,0,293.24993408568300000000,4,2
7004,17,28,1-17-2017-028-08,8,2,RF,0,293.24993408568300000000,4,2
7004,17,28,1-17-2017-028-08,8,2,RR,0,293.24993408568300000000,4,2
7018,17,29,1-17-2017-029-03,3,1,LF,0,556.30488602118700000000,4,2
7018,17,29,1-17-2017-029-03,3,1,LR,0,556.30488602118700000000,4,2
7018,17,29,1-17-2017-029-03,3,1,RF,0,556.30488602118700000000,4,2
7018,17,29,1-17-2017-029-03,3,1,RR,0,556.30488602118700000000,4,2
7065,17,30,1-17-2017-030-07,7,1,LF,0,1778.88196036324000000000,4,2
7065,17,30,1-17-2017-030-07,7,1,LR,0,1778.88196036324000000000,4,2
7065,17,30,1-17-2017-030-07,7,1,RF,0,1778.88196036324000000000,4,2
7065,17,30,1-17-2017-030-07,7,1,RR,0,1778.88196036324000000000,4,2
7065,17,30,1-17-2017-030-07,7,2,LF,0,1778.88196036324000000000,4,2
7065,17,30,1-17-2017-030-07,7,2,LR,0,1778.88196036324000000000,4,2
7065,17,30,1-17-2017-030-07,7,2,RF,0,1778.88196036324000000000,4,2
7065,17,30,1-17-2017-030-07,7,2,RR,0,1778.88196036324000000000,4,2
7066,17,31,1-17-2017-031-02,2,1,LF,0,67.58279126353610000000,4,2
7066,17,31,1-17-2017-031-02,2,1,LR,0,67.58279126353610000000,4,2
7066,17,31,1-17-2017-031-02,2,1,RF,7,67.58279126353610000000,4,2
7066,17,31,1-17-2017-031-02,2,1,RF,5,67.58279126353610000000,4,2
7066,17,31,1-17-2017-031-02,2,1,RR,0,67.58279126353610000000,4,2
7066,17,31,1-17-2017-031-02,2,2,LF,0,67.58279126353610000000,4,2
7066,17,31,1-17-2017-031-02,2,2,LR,0,67.58279126353610000000,4,2
7066,17,31,1-17-2017-031-02,2,2,RF,0,67.58279126353610000000,4,2
7066,17,31,1-17-2017-031-02,2,2,RR,0,67.58279126353610000000,4,2
7121,17,33,1-17-2017-033-07,7,1,LF,0,2501.79702288383000000000,4,2
7121,17,33,1-17-2017-033-07,7,1,LR,0,2501.79702288383000000000,4,2
7121,17,33,1-17-2017-033-07,7,1,RF,0,2501.79702288383000000000,4,2
7121,17,33,1-17-2017-033-07,7,1,RR,0,2501.79702288383000000000,4,2
7169,17,34,1-17-2017-034-09,9,1,LF,0,1404.60743210442000000000,4,2
7169,17,34,1-17-2017-034-09,9,1,LR,0,1404.60743210442000000000,4,2
7169,17,34,1-17-2017-034-09,9,1,RF,0,1404.60743210442000000000,4,2
7169,17,34,1-17-2017-034-09,9,1,RR,0,1404.60743210442000000000,4,2
7170,17,35,1-17-2017-035-07,7,1,LF,0,884.59665778365500000000,4,2
7170,17,35,1-17-2017-035-07,7,1,LR,0,884.59665778365500000000,4,2
7170,17,35,1-17-2017-035-07,7,1,RF,0,884.59665778365500000000,4,2
7170,17,35,1-17-2017-035-07,7,1,RR,0,884.59665778365500000000,4,2
7170,17,35,1-17-2017-035-07,7,2,LF,0,884.59665778365500000000,4,2
7170,17,35,1-17-2017-035-07,7,2,LR,0,884.59665778365500000000,4,2
7170,17,35,1-17-2017-035-07,7,2,RF,0,884.59665778365500000000,4,2
7170,17,35,1-17-2017-035-07,7,2,RR,0,884.59665778365500000000,4,2
7217,17,36,1-17-2017-036-05,5,1,LF,0,139.81631156217800000000,4,2
7217,17,36,1-17-2017-036-05,5,1,LR,0,139.81631156217800000000,4,2
7217,17,36,1-17-2017-036-05,5,1,RF,7,139.81631156217800000000,4,2
7217,17,36,1-17-2017-036-05,5,1,RR,0,139.81631156217800000000,4,2
7257,17,37,1-17-2017-037-07,7,2,LF,0,394.88797396164200000000,4,2
7257,17,37,1-17-2017-037-07,7,2,LR,0,394.88797396164200000000,4,2
7257,17,37,1-17-2017-037-07,7,2,RF,0,394.88797396164200000000,4,2
7257,17,37,1-17-2017-037-07,7,2,RR,0,394.88797396164200000000,4,2
7258,17,38,1-17-2017-038-04,4,1,LF,0,350.95667965408700000000,4,2
7258,17,38,1-17-2017-038-04,4,1,LR,0,350.95667965408700000000,4,2
7258,17,38,1-17-2017-038-04,4,1,RF,0,350.95667965408700000000,4,2
7258,17,38,1-17-2017-038-04,4,1,RR,0,350.95667965408700000000,4,2
7307,17,39,1-17-2017-039-09,9,2,LF,6,746.52365176238700000000,4,2
7307,17,39,1-17-2017-039-09,9,2,LR,0,746.52365176238700000000,4,2
7307,17,39,1-17-2017-039-09,9,2,RF,0,746.52365176238700000000,4,2
7307,17,39,1-17-2017-039-09,9,2,RR,0,746.52365176238700000000,4,2
7308,17,40,1-17-2017-040-07,7,1,LF,0,470.14725410652400000000,4,2
7308,17,40,1-17-2017-040-07,7,1,LR,0,470.14725410652400000000,4,2
7308,17,40,1-17-2017-040-07,7,1,RF,0,470.14725410652400000000,4,2
7308,17,40,1-17-2017-040-07,7,1,RR,0,470.14725410652400000000,4,2
7369,17,41,1-17-2017-041-06,6,1,LF,0,158.75803500849500000000,4,2
7369,17,41,1-17-2017-041-06,6,1,LR,0,158.75803500849500000000,4,2
7369,17,41,1-17-2017-041-06,6,1,RF,0,158.75803500849500000000,4,2
7369,17,41,1-17-2017-041-06,6,1,RR,0,158.75803500849500000000,4,2
7371,17,43,1-17-2017-043-07,7,1,LF,0,323.24001443068500000000,4,2
7371,17,43,1-17-2017-043-07,7,1,LR,0,323.24001443068500000000,4,2
7371,17,43,1-17-2017-043-07,7,1,RF,0,323.24001443068500000000,4,2
7371,17,43,1-17-2017-043-07,7,1,RR,0,323.24001443068500000000,4,2
7390,17,44,1-17-2017-044-03,3,1,LF,0,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,1,LR,8,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,1,RF,0,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,1,RR,7,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,1,RR,2,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,2,LF,0,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,2,LR,0,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,2,RF,8,81.85494787958960000000,4,2
7390,17,44,1-17-2017-044-03,3,2,RR,0,81.85494787958960000000,4,2
7436,17,45,1-17-2017-045-03,3,2,LF,0,159.02456619967100000000,4,2
7436,17,45,1-17-2017-045-03,3,2,LR,0,159.02456619967100000000,4,2
7436,17,45,1-17-2017-045-03,3,2,RF,8,159.02456619967100000000,4,2
7436,17,45,1-17-2017-045-03,3,2,RR,7,159.02456619967100000000,4,2
7437,17,46,1-17-2017-046-07,7,1,LF,0,627.97795862496700000000,4,2
7437,17,46,1-17-2017-046-07,7,1,LR,0,627.97795862496700000000,4,2
7437,17,46,1-17-2017-046-07,7,1,RF,0,627.97795862496700000000,4,2
7437,17,46,1-17-2017-046-07,7,1,RR,0,627.97795862496700000000,4,2
7539,17,47,1-17-2017-047-03,3,1,LF,0,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,1,LR,0,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,1,RF,0,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,1,RR,0,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,2,LF,0,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,2,LR,0,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,2,RF,0,134.78804348316800000000,4,2
7539,17,47,1-17-2017-047-03,3,2,RR,0,134.78804348316800000000,4,2
7540,17,48,1-17-2017-048-07,7,1,LF,0,532.26946261456200000000,4,2
7540,17,48,1-17-2017-048-07,7,1,LR,0,532.26946261456200000000,4,2
7540,17,48,1-17-2017-048-07,7,1,RF,0,532.26946261456200000000,4,2
7540,17,48,1-17-2017-048-07,7,1,RR,0,532.26946261456200000000,4,2
7540,17,48,1-17-2017-048-07,7,2,LF,0,532.26946261456200000000,4,2
7540,17,48,1-17-2017-048-07,7,2,LR,0,532.26946261456200000000,4,2
7540,17,48,1-17-2017-048-07,7,2,RF,0,532.26946261456200000000,4,2
7540,17,48,1-17-2017-048-07,7,2,RR,0,532.26946261456200000000,4,2
7558,17,49,1-17-2017-049-03,3,1,LF,0,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,1,LR,0,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,1,RF,0,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,1,RR,0,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,2,LF,0,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,2,LR,0,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,2,RF,0,134.78804348316800000000,4,2
7558,17,49,1-17-2017-049-03,3,2,RR,0,134.78804348316800000000,4,2
7593,17,50,1-17-2017-050-07,7,1,LF,7,900.22638266429200000000,4,2
7593,17,50,1-17-2017-050-07,7,1,LF,5,900.22638266429200000000,4,2
7593,17,50,1-17-2017-050-07,7,1,LF,4,900.22638266429200000000,4,2
7593,17,50,1-17-2017-050-07,7,1,LR,0,900.22638266429200000000,4,2
7593,17,50,1-17-2017-050-07,7,1,RF,0,900.22638266429200000000,4,2
7593,17,50,1-17-2017-050-07,7,1,RR,0,900.22638266429200000000,4,2
7592,17,51,1-17-2017-051-04,4,1,LF,0,800.07618116919000000000,4,2
7592,17,51,1-17-2017-051-04,4,1,LR,0,800.07618116919000000000,4,2
7592,17,51,1-17-2017-051-04,4,1,RF,0,800.07618116919000000000,4,2
7592,17,51,1-17-2017-051-04,4,1,RR,4,800.07618116919000000000,4,2
7592,17,51,1-17-2017-051-04,4,2,LF,0,800.07618116919000000000,4,2
7592,17,51,1-17-2017-051-04,4,2,LR,0,800.07618116919000000000,4,2
7592,17,51,1-17-2017-051-04,4,2,RF,0,800.07618116919000000000,4,2
7592,17,51,1-17-2017-051-04,4,2,RR,0,800.07618116919000000000,4,2
7661,17,52,1-17-2017-052-04,4,1,LF,0,491.51542979830200000000,4,2
7661,17,52,1-17-2017-052-04,4,1,LR,0,491.51542979830200000000,4,2
7661,17,52,1-17-2017-052-04,4,1,RF,0,491.51542979830200000000,4,2
7661,17,52,1-17-2017-052-04,4,1,RR,0,491.51542979830200000000,4,2
7662,17,53,1-17-2017-053-04,4,1,LF,0,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,1,LR,0,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,1,RF,0,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,1,RR,0,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,2,LF,0,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,2,LR,0,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,2,RF,0,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,2,RR,0,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,3,LF,0,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,3,LR,0,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,3,RF,0,491.51542979503400000000,4,2
7662,17,53,1-17-2017-053-04,4,3,RR,0,491.51542979503400000000,4,2
7663,17,54,1-17-2017-054-10,10,1,LF,0,2298.12604323796000000000,4,2
7663,17,54,1-17-2017-054-10,10,1,LR,0,2298.12604323796000000000,4,2
7663,17,54,1-17-2017-054-10,10,1,RF,0,2298.12604323796000000000,4,2
7663,17,54,1-17-2017-054-10,10,1,RR,0,2298.12604323796000000000,4,2
7663,17,54,1-17-2017-054-10,10,2,LF,0,2298.12604323796000000000,4,2
7663,17,54,1-17-2017-054-10,10,2,LR,0,2298.12604323796000000000,4,2
7663,17,54,1-17-2017-054-10,10,2,RF,0,2298.12604323796000000000,4,2
7663,17,54,1-17-2017-054-10,10,2,RR,0,2298.12604323796000000000,4,2
7716,17,55,1-17-2017-055-05,5,1,LF,0,105.50251995997300000000,4,2
7716,17,55,1-17-2017-055-05,5,1,LR,0,105.50251995997300000000,4,2
7716,17,55,1-17-2017-055-05,5,1,RF,0,105.50251995997300000000,4,2
7716,17,55,1-17-2017-055-05,5,1,RR,0,105.50251995997300000000,4,2
7772,17,56,1-17-2017-056-03,3,1,LF,0,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,1,LR,0,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,1,RF,0,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,1,RR,0,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,2,LF,0,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,2,LR,0,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,2,RF,0,227.76959912268800000000,4,2
7772,17,56,1-17-2017-056-03,3,2,RR,0,227.76959912268800000000,4,2
7773,17,57,1-17-2017-057-08,8,1,LF,7,188.05340454226200000000,4,2
7773,17,57,1-17-2017-057-08,8,1,LR,0,188.05340454226200000000,4,2
7773,17,57,1-17-2017-057-08,8,1,RF,7,188.05340454226200000000,4,2
7773,17,57,1-17-2017-057-08,8,1,RF,2,188.05340454226200000000,4,2
7773,17,57,1-17-2017-057-08,8,1,RR,5,188.05340454226200000000,4,2
7774,17,58,1-17-2017-058-07,7,1,LF,0,899.44774767879900000000,4,2
7774,17,58,1-17-2017-058-07,7,1,LR,0,899.44774767879900000000,4,2
7774,17,58,1-17-2017-058-07,7,1,RF,0,899.44774767879900000000,4,2
7774,17,58,1-17-2017-058-07,7,1,RR,0,899.44774767879900000000,4,2
7835,17,60,1-17-2017-060-06,6,1,LF,7,368.15814485261600000000,4,2
7835,17,60,1-17-2017-060-06,6,1,LR,0,368.15814485261600000000,4,2
7835,17,60,1-17-2017-060-06,6,1,RF,0,368.15814485261600000000,4,2
7835,17,60,1-17-2017-060-06,6,1,RR,0,368.15814485261600000000,4,2
7835,17,60,1-17-2017-060-06,6,2,LF,0,368.15814485261600000000,4,2
7835,17,60,1-17-2017-060-06,6,2,LR,0,368.15814485261600000000,4,2
7835,17,60,1-17-2017-060-06,6,2,RF,0,368.15814485261600000000,4,2
7835,17,60,1-17-2017-060-06,6,2,RR,0,368.15814485261600000000,4,2
7866,17,61,1-17-2017-061-04,4,1,LF,0,666.19814692973400000000,4,2
7866,17,61,1-17-2017-061-04,4,1,LR,0,666.19814692973400000000,4,2
7866,17,61,1-17-2017-061-04,4,1,RF,0,666.19814692973400000000,4,2
7866,17,61,1-17-2017-061-04,4,1,RR,0,666.19814692973400000000,4,2
7866,17,61,1-17-2017-061-04,4,2,LF,0,666.19814692973400000000,4,2
7866,17,61,1-17-2017-061-04,4,2,LR,0,666.19814692973400000000,4,2
7866,17,61,1-17-2017-061-04,4,2,RF,0,666.19814692973400000000,4,2
7866,17,61,1-17-2017-061-04,4,2,RR,0,666.19814692973400000000,4,2
7892,17,62,1-17-2017-062-06,6,1,LF,0,254.33523737377100000000,4,2
7892,17,62,1-17-2017-062-06,6,1,LR,0,254.33523737377100000000,4,2
7892,17,62,1-17-2017-062-06,6,1,RF,0,254.33523737377100000000,4,2
7892,17,62,1-17-2017-062-06,6,1,RR,0,254.33523737377100000000,4,2
7893,17,63,1-17-2017-063-07,7,1,LF,0,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,1,LR,0,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,1,RF,0,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,1,RR,0,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,2,LF,5,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,2,LF,6,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,2,LR,0,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,2,RF,6,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,2,RR,0,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,3,LF,0,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,3,LR,0,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,3,RF,0,517.84040911397300000000,4,2
7893,17,63,1-17-2017-063-07,7,3,RR,0,517.84040911397300000000,4,2
7894,17,64,1-17-2017-064-07,7,1,LF,0,517.84040911397300000000,4,2
7894,17,64,1-17-2017-064-07,7,1,LR,0,517.84040911397300000000,4,2
7894,17,64,1-17-2017-064-07,7,1,RF,0,517.84040911397300000000,4,2
7894,17,64,1-17-2017-064-07,7,1,RR,0,517.84040911397300000000,4,2
7946,17,65,1-17-2017-065-02,2,1,LF,0,70.25774128885290000000,4,2
7946,17,65,1-17-2017-065-02,2,1,LR,0,70.25774128885290000000,4,2
7946,17,65,1-17-2017-065-02,2,1,RF,0,70.25774128885290000000,4,2
7946,17,65,1-17-2017-065-02,2,1,RR,0,70.25774128885290000000,4,2
7946,17,65,1-17-2017-065-02,2,2,LF,0,70.25774128885290000000,4,2
7946,17,65,1-17-2017-065-02,2,2,LR,0,70.25774128885290000000,4,2
7946,17,65,1-17-2017-065-02,2,2,RF,0,70.25774128885290000000,4,2
7946,17,65,1-17-2017-065-02,2,2,RR,0,70.25774128885290000000,4,2
7947,17,66,1-17-2017-066-04,4,1,LF,0,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,1,LR,0,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,1,RF,0,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,1,RR,0,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,2,LF,0,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,2,LR,0,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,2,RF,0,1695.72707745063000000000,4,2
7947,17,66,1-17-2017-066-04,4,2,RR,0,1695.72707745063000000000,4,2
8003,17,67,1-17-2017-067-04,4,1,LF,0,1439.31692420907000000000,4,2
8003,17,67,1-17-2017-067-04,4,1,LR,0,1439.31692420907000000000,4,2
8003,17,67,1-17-2017-067-04,4,1,RF,0,1439.31692420907000000000,4,2
8003,17,67,1-17-2017-067-04,4,1,RR,0,1439.31692420907000000000,4,2
8004,17,68,1-17-2017-068-02,2,1,LF,0,100.14669405249400000000,4,2
8004,17,68,1-17-2017-068-02,2,1,LR,0,100.14669405249400000000,4,2
8004,17,68,1-17-2017-068-02,2,1,RF,0,100.14669405249400000000,4,2
8004,17,68,1-17-2017-068-02,2,1,RR,5,100.14669405249400000000,4,2
8005,17,69,1-17-2017-069-08,8,1,LF,0,338.59620717804800000000,4,2
8005,17,69,1-17-2017-069-08,8,1,LR,7,338.59620717804800000000,4,2
8005,17,69,1-17-2017-069-08,8,1,RF,0,338.59620717804800000000,4,2
8005,17,69,1-17-2017-069-08,8,1,RR,0,338.59620717804800000000,4,2
8072,17,70,1-17-2017-070-05,5,1,LF,0,156.47957675514800000000,4,2
8072,17,70,1-17-2017-070-05,5,1,LR,0,156.47957675514800000000,4,2
8072,17,70,1-17-2017-070-05,5,1,RF,0,156.47957675514800000000,4,2
8072,17,70,1-17-2017-070-05,5,1,RR,0,156.47957675514800000000,4,2
8119,17,71,1-17-2017-071-06,6,1,LF,0,304.94974891827000000000,4,2
8119,17,71,1-17-2017-071-06,6,1,LR,0,304.94974891827000000000,4,2
8119,17,71,1-17-2017-071-06,6,1,RF,0,304.94974891827000000000,4,2
8119,17,71,1-17-2017-071-06,6,1,RR,0,304.94974891827000000000,4,2
8119,17,71,1-17-2017-071-06,6,2,LF,0,304.94974891827000000000,4,2
8119,17,71,1-17-2017-071-06,6,2,LR,0,304.94974891827000000000,4,2
8119,17,71,1-17-2017-071-06,6,2,RF,0,304.94974891827000000000,4,2
8119,17,71,1-17-2017-071-06,6,2,RR,0,304.94974891827000000000,4,2
8120,17,72,1-17-2017-072-03,3,1,LF,0,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,1,LR,0,157.23075561188600000000,4,2
8120,17,72,1-17-2017-072-03,3,1,RF,0,157.23075561188600000000,4,2
