CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GVWR,GAWRFRONT,GAWRREAR,RECFRONT1,RECFRPRESS1,RECREAR1,RECRRPRESS1,RECFRONT2,RECFRPRESS2,RECREAR2,RECRRPRESS2,RECFRONT3,RECFRPRESS3,RECREAR3,RECRRPRESS3,CASEWGT,PSUSTRAT,VERSION
6269,19,14,1-19-2017-014-09,9,1,2440,1185,1330,P265/70R16,220,P265/70R16,220,,,,,,,,,933.15590969023200000000,9,2
6270,19,15,1-19-2017-015-06,6,1,2744,1406,1451,P255/70R16,200,P255/70R16,221,,,,,,,,,169.15525252144600000000,9,2
6270,19,15,1-19-2017-015-06,6,2,3085,1633,1792,P245/70R17,240,P245/70R17,240,,,,,,,,,169.15525252144600000000,9,2
6310,19,17,1-19-2017-017-02,2,1,2131,1140,1000,P245/45R18,230,P245/45R18,230,,,,,,,,,102.08901342749200000000,9,2
6310,19,17,1-19-2017-017-02,2,2,2023,979,1044,P245/40R20,240,P275/35R20,240,,,,,,,,,102.08901342749200000000,9,2
6312,19,18,1-19-2017-018-03,3,1,2436,1293,1248,P215/65R16,241,P215/65R16,241,,,,,,,,,252.84641086525500000000,9,2
6312,19,18,1-19-2017-018-03,3,2,2134,1141,993,P235/50R18,210,P235/50R18,210,,,,,,,,,252.84641086525500000000,9,2
6362,19,19,1-19-2017-019-06,6,1,2094,1125,969,P225/55R17,210,P225/55R17,210,,,,,,,,,417.70420985892400000000,9,2
6362,19,19,1-19-2017-019-06,6,2,1512,870,750,9999999999,221,9999999999,221,,,,,,,,,417.70420985892400000000,9,2
6363,19,20,1-19-2017-020-04,4,1,2131,1242,1192,P235/70R15,179,P235/70R15,179,,,,,,,,,1320.59535121042000000000,9,2
6363,19,20,1-19-2017-020-04,4,2,2155,1050,1150,P185/60R15,300,P185/60R15,325,,,,,,,,,1320.59535121042000000000,9,2
6394,19,21,1-19-2017-021-03,3,1,2386,1279,1143,P255/45R19,235,P255/45R19,235,,,,,,,,,2777.33927092249000000000,9,2
6394,19,21,1-19-2017-021-03,3,2,2948,1452,1701,P265/70R16,240,P265/70R16,240,,,,,,,,,2777.33927092249000000000,9,2
6395,19,22,1-19-2017-022-02,2,1,2250,1175,1240,P225/65R17,240,P225/65R17,240,,,,,,,,,231.02781274465900000000,9,2
6395,19,22,1-19-2017-022-02,2,2,2722,1279,1588,P265/70R17,240,P265/70R17,240,,,,,,,,,231.02781274465900000000,9,2
6439,19,23,1-19-2017-023-05,5,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,89.46450544409630000000,9,2
6439,19,23,1-19-2017-023-05,5,2,1741,948,839,P205/55R16,220,P205/55R16,220,,,,,,,,,89.46450544409630000000,9,2
6440,19,24,1-19-2017-024-08,8,1,3084,1542,1587,P255/70R17,240,P255/70R17,240,,,,,,,,,795.12891981253700000000,9,2
6440,19,24,1-19-2017-024-08,8,2,1660,920,780,P185/65R14,200,P185/65R14,180,,,,,,,,,795.12891981253700000000,9,2
6497,19,25,1-19-2017-025-05,5,1,1991,1063,928,P225/50R17,230,P225/50R17,230,,,,,,,,,253.13956462978300000000,9,2
6497,19,25,1-19-2017-025-05,5,2,3040,1679,1770,P265/70R17,240,P265/70R17,240,,,,,,,,,253.13956462978300000000,9,2
6498,19,26,1-19-2017-026-05,5,1,2422,1229,1338,P235/75R15,179,P235/75R15,179,,,,,,,,,253.13956462978300000000,9,2
6498,19,26,1-19-2017-026-05,5,2,2541,1248,1452,P235/65R17,228,P235/65R17,228,,,,,,,,,253.13956462978300000000,9,2
6535,19,27,1-19-2017-027-05,5,1,1742,948,839,P195/65R15,210,P195/65R15,210,,,,,,,,,98.25784561067750000000,9,2
6535,19,27,1-19-2017-027-05,5,2,1984,1060,1009,P225/70R15,207,P225/70R15,207,,,,,,,,,98.25784561067750000000,9,2
6559,19,29,1-19-2017-029-01,1,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,184.56369697782800000000,9,2
6584,19,31,1-19-2017-031-05,5,1,1995,1043,952,P215/55R17,210,P215/55R17,210,,,,,,,,,79.98489951025890000000,9,2
6609,19,32,1-19-2017-032-03,3,1,1700,940,800,P215/45R17,220,P215/45R17,220,,,,,,,,,513.15205179595300000000,9,2
6609,19,32,1-19-2017-032-03,3,2,1642,839,816,P185/60R15,220,P185/60R15,220,,,,,,,,,513.15205179595300000000,9,2
6633,19,33,1-19-2017-033-10,10,1,2586,1282,1315,P235/65R17,230,P235/65R17,230,,,,,,,,,12915.28522029220000000000,9,2
6633,19,33,1-19-2017-033-10,10,2,3198,1633,1837,P275/55R20,240,P275/55R20,240,,,,,,,,,12915.28522029220000000000,9,2
6634,19,34,1-19-2017-034-06,6,1,1650,870,850,P185/65R14,220,P185/65R14,220,,,,,,,,,497.45762400737000000000,9,2
6634,19,34,1-19-2017-034-06,6,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,497.45762400737000000000,9,2
6674,19,35,1-19-2017-035-06,6,1,1920,1060,914,P205/65R15,210,P205/65R15,210,,,,,,,,,575.35912671865800000000,9,2
6674,19,35,1-19-2017-035-06,6,2,2100,1190,1190,P215/55R17,240,P215/55R17,240,,,,,,,,,575.35912671865800000000,9,2
6675,19,36,1-19-2017-036-08,8,1,1594,823,780,9999999999,999,9999999999,999,,,,,,,,,443.23861481034500000000,9,2
6675,19,36,1-19-2017-036-08,8,2,2291,1217,1160,P235/65R18,228,P235/65R18,228,,,,,,,,,443.23861481034500000000,9,2
6711,19,37,1-19-2017-037-07,7,1,2210,1070,1230,P245/40R18,220,P275/35R18,240,,,,,,,,,3842.78409134777000000000,9,2
6712,19,38,1-19-2017-038-08,8,1,2450,1293,1248,P215/70R15,248,P215/70R15,248,,,,,,,,,910.33628787797500000000,9,2
6712,19,38,1-19-2017-038-08,8,2,1770,919,949,P195/55R15,220,P195/55R15,220,,,,,,,,,910.33628787797500000000,9,2
6751,19,39,1-19-2017-039-10,10,2,2427,1270,1225,P225/70R15,220,P225/70R15,220,,,,,,,,,18182.90576581580000000000,9,2
6752,19,40,1-19-2017-040-08,8,1,2427,1270,1225,P235/75R15,220,P235/75R15,220,,,,,,,,,539.52796496770800000000,9,2
6790,19,41,1-19-2017-041-01,1,1,3293,1497,1928,P275/65R18,255,P275/65R18,255,,,,,,,,,249.50248848962300000000,9,2
6792,19,42,1-19-2017-042-03,3,1,2328,1219,1117,P235/65R18,230,P235/65R18,230,,,,,,,,,1005.66044828180000000000,9,2
6792,19,42,1-19-2017-042-03,3,2,1944,1076,870,P205/55R16,260,P205/55R16,260,,,,,,,,,1005.66044828180000000000,9,2
6825,19,43,1-19-2017-043-02,2,1,2012,1080,1044,P215/60R17,220,P215/60R17,220,,,,,,,,,102.08901342749200000000,9,2
6826,19,44,1-19-2017-044-08,8,1,2221,1186,1035,P225/60R16,210,P225/60R16,210,,,,,,,,,1264.82168849430000000000,9,2
6867,19,45,1-19-2017-045-02,2,1,1554,794,775,P185/65R15,230,P185/65R15,230,,,,,,,,,178.30364945838700000000,9,2
6868,19,46,1-19-2017-046-05,5,1,1609,850,840,P175/70R14,220,P175/70R14,220,,,,,,,,,283.11923036077500000000,9,2
6904,19,48,1-19-2017-048-01,1,1,1685,980,970,P195/65R15,228,P195/65R15,228,,,,,,,,,144.57700864551200000000,9,2
6928,19,49,1-19-2017-049-03,3,1,1910,1005,940,P215/60R16,220,P215/60R16,220,,,,,,,,,321.16457646952100000000,9,2
6928,19,49,1-19-2017-049-03,3,2,2767,1429,1672,P245/70R17,210,P245/70R17,240,,,,,,,,,321.16457646952100000000,9,2
6946,19,50,1-19-2017-050-03,3,1,1660,919,840,P185/65R15,220,P185/65R15,220,,,,,,,,,292.08049170068200000000,9,2
6946,19,50,1-19-2017-050-03,3,2,1987,966,1034,P215/65R16,240,P215/65R16,240,,,,,,,,,292.08049170068200000000,9,2
6947,19,51,1-19-2017-051-10,10,1,3085,1429,1746,P245/75R16,240,P245/75R16,240,,,,,,,,,11555.35071414100000000000,9,2
6983,19,52,1-19-2017-052-03,3,1,2776,1397,1497,P255/50R20,240,P255/50R20,240,,,,,,,,,360.98015372023500000000,9,2
6983,19,52,1-19-2017-052-03,3,2,3311,1588,1951,P275/55R20,240,P275/55R20,240,,,,,,,,,360.98015372023500000000,9,2
6984,19,53,1-19-2017-053-03,3,1,1960,1050,930,P215/55R17,225,P215/55R17,225,,,,,,,,,360.98015372023500000000,9,2
6984,19,53,1-19-2017-053-03,3,2,1655,909,746,9999999999,999,9999999999,999,,,,,,,,,360.98015372023500000000,9,2
7020,19,54,1-19-2017-054-01,1,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,334.48698003331000000000,9,2
7020,19,54,1-19-2017-054-01,1,2,2171,1140,1000,P245/40R19,230,P245/40R19,230,,,,,,,,,334.48698003331000000000,9,2
7036,19,56,1-19-2017-056-02,2,3,1960,1050,930,P215/55R17,225,P215/55R17,225,,,,,,,,,112.14787202290300000000,9,2
7058,19,57,1-19-2017-057-10,10,1,1639,907,732,9999999999,999,9999999999,999,,,,,,,,,9189.86912192756000000000,9,2
7059,19,58,1-19-2017-058-04,4,1,1642,839,816,P185/60R15,220,P185/60R15,220,,,,,,,,,1119.08307584669000000000,9,2
7060,19,59,1-19-2017-059-05,5,1,1800,967,833,P205/55R16,240,P205/55R16,240,,,,,,,,,79.98489951025890000000,9,2
7060,19,59,1-19-2017-059-05,5,2,2225,1275,1275,P215/65R17,210,P215/65R17,210,,,,,,,,,79.98489951025890000000,9,2
7115,19,60,1-19-2017-060-05,5,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,169.97030620833300000000,9,2
7115,19,60,1-19-2017-060-05,5,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,169.97030620833300000000,9,2
7162,19,61,1-19-2017-061-05,5,1,1695,894,800,P205/55R16,220,P205/55R16,220,,,,,,,,,82.44532525020580000000,9,2
7163,19,62,1-19-2017-062-03,3,1,2096,1098,1006,P235/55R17,240,P235/55R17,240,,,,,,,,,624.19684249779500000000,9,2
7163,19,62,1-19-2017-062-03,3,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,624.19684249779500000000,9,2
7215,19,65,1-19-2017-065-02,2,1,4309,2177,2812,LT265/70R17,420,LT265/70R17,520,,,,,,,,,102.08901342749200000000,9,2
7215,19,65,1-19-2017-065-02,2,2,1910,1005,940,P215/60R16,220,P215/60R16,220,,,,,,,,,102.08901342749200000000,9,2
7216,19,66,1-19-2017-066-02,2,1,2071,1118,953,9999999999,999,9999999999,999,,,,,,,,,102.08901342749200000000,9,2
7225,19,67,1-19-2017-067-01,1,1,1833,1005,828,P215/60R16,200,P215/60R16,180,,,,,,,,,252.57481808980300000000,9,2
7262,19,68,1-19-2017-068-07,7,1,3266,1701,1746,P275/65R18,240,P275/65R18,240,,,,,,,,,1641.40680223338000000000,9,2
7262,19,68,1-19-2017-068-07,7,2,1830,991,9998,P195/65R15,210,P195/65R15,210,,,,,,,,,1641.40680223338000000000,9,2
7263,19,69,1-19-2017-069-10,10,1,1778,948,848,9999999999,999,9999999999,999,,,,,,,,,13104.52934272760000000000,9,2
7264,19,70,1-19-2017-070-06,6,1,2010,1090,935,P225/50R17,220,P225/50R17,220,,,,,,,,,504.74673376362800000000,9,2
7264,19,70,1-19-2017-070-06,6,2,1923,980,979,P215/55R16,210,P215/55R16,210,,,,,,,,,504.74673376362800000000,9,2
7313,19,71,1-19-2017-071-02,2,1,1810,972,880,P215/55R16,240,P215/55R16,240,,,,,,,,,102.25436852187300000000,9,2
7314,19,72,1-19-2017-072-02,2,1,1960,1050,930,P215/55R17,225,P215/55R17,225,,,,,,,,,284.36760501366100000000,9,2
7314,19,72,1-19-2017-072-02,2,2,4536,2177,2767,P265/70R17,515,P265/70R17,515,,,,,,,,,284.36760501366100000000,9,2
7315,19,73,1-19-2017-073-06,6,1,2087,1180,1007,P225/55R17,220,P225/55R17,220,,,,,,,,,1873.17869437277000000000,9,2
7363,19,74,1-19-2017-074-10,10,1,1986,1060,1000,P215/70R16,210,P215/70R16,210,,,,,,,,,7255.18554010693000000000,9,2
7364,19,75,1-19-2017-075-08,8,1,2994,1588,1706,P265/65R17,200,P265/65R17,220,,,,,,,,,215.27777464898600000000,9,2
7365,19,76,1-19-2017-076-08,8,1,2087,1134,1225,P205/75R15,240,P205/75R15,240,,,,,,,,,215.27777464898600000000,9,2
7365,19,76,1-19-2017-076-08,8,2,2368,1243,1293,P265/70R15,241,P265/70R15,241,,,,,,,,,215.27777464898600000000,9,2
7428,19,77,1-19-2017-077-04,4,1,1554,794,775,P185/65R15,230,P185/65R15,230,,,,,,,,,1079.33398644682000000000,9,2
7429,19,78,1-19-2017-078-05,5,1,2450,1203,1452,P255/70R18,240,P255/70R18,240,,,,,,,,,79.98489951025890000000,9,2
7429,19,78,1-19-2017-078-05,5,2,2131,1140,1000,P245/45R18,230,P245/45R18,230,,,,,,,,,79.98489951025890000000,9,2
7430,19,79,1-19-2017-079-03,3,2,2023,1068,959,P215/60R16,220,P215/60R16,220,,,,,,,,,224.03830118455600000000,9,2
7430,19,79,1-19-2017-079-03,3,3,1965,1010,975,P215/70R16,220,P215/70R16,220,,,,,,,,,224.03830118455600000000,9,2
7525,19,80,1-19-2017-080-04,4,1,2359,1134,1293,P235/75R15,179,P235/75R15,179,,,,,,,,,696.16305401262900000000,9,2
7525,19,80,1-19-2017-080-04,4,2,3085,1679,1770,LT265/70R17,300,LT265/70R17,300,,,,,,,,,696.16305401262900000000,9,2
7527,19,82,1-19-2017-082-05,5,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,79.98489951025890000000,9,2
7527,19,82,1-19-2017-082-05,5,2,3039,1565,1724,P255/65R17,240,P255/65R17,240,,,,,,,,,79.98489951025890000000,9,2
7534,19,83,1-19-2017-083-04,4,1,1734,905,835,P205/55R16,230,P205/55R16,230,,,,,,,,,696.16305401262900000000,9,2
7588,19,84,1-19-2017-084-02,2,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,139.95942335359900000000,9,2
7658,19,85,1-19-2017-085-08,8,1,3265,1588,1872,P265/70R17,207,P265/70R17,241,,,,,,,,,521.30132321064800000000,9,2
7659,19,86,1-19-2017-086-08,8,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,521.30132321064800000000,9,2
7660,19,87,1-19-2017-087-04,4,1,2025,1030,1015,P225/65R17,210,P225/65R17,210,,,,,,,,,2139.39588755144000000000,9,2
7717,19,88,1-19-2017-088-03,3,1,2405,1248,1339,P225/65R17,250,P225/65R17,250,,,,,,,,,203.96859653432900000000,9,2
7717,19,88,1-19-2017-088-03,3,2,2100,1190,1191,P215/55R17,240,P215/55R17,240,,,,,,,,,203.96859653432900000000,9,2
7718,19,89,1-19-2017-089-07,7,2,3221,1565,1746,P255/65R17,240,P255/65R17,240,,,,,,,,,1010.73822145806000000000,9,2
7719,19,90,1-19-2017-090-09,9,1,3130,1633,1814,P265/70R16,240,P265/70R16,240,,,,,,,,,1714.60742632915000000000,9,2
7767,19,91,1-19-2017-091-02,2,1,3175,1792,1792,P265/65R18,240,P265/65R18,240,,,,,,,,,130.79709018442100000000,9,2
7850,19,92,1-19-2017-092-09,9,1,1540,801,755,P185/70R14,210,P185/70R14,210,,,,,,,,,7758.23829702000000000000,9,2
7850,19,92,1-19-2017-092-09,9,2,1905,1210,1035,P205/65R15,200,P205/65R15,200,,,,,,,,,7758.23829702000000000000,9,2
7851,19,93,1-19-2017-093-02,2,1,1960,1050,930,P235/40R19,228,P235/40R19,221,,,,,,,,,102.08901342749200000000,9,2
7852,19,94,1-19-2017-094-02,2,1,2948,1434,1610,P245/70R16,221,P245/70R16,241,P265/70R16,221,P265/70R16,221,P265/65R17,221,P265/65R17,221,102.08901342749200000000,9,2
7852,19,94,1-19-2017-094-02,2,2,2023,1068,959,P235/50R17,230,P235/50R17,230,,,,,,,,,102.08901342749200000000,9,2
7883,19,95,1-19-2017-095-02,2,1,1554,794,775,P185/65R15,230,P185/65R15,230,,,,,,,,,134.56453847884200000000,9,2
7883,19,95,1-19-2017-095-02,2,2,1960,1050,930,P215/55R17,225,P215/55R17,225,,,,,,,,,134.56453847884200000000,9,2
7884,19,96,1-19-2017-096-02,2,1,2280,1350,1395,P235/65R17,235,P235/65R17,235,,,,,,,,,193.46239816965600000000,9,2
7885,19,97,1-19-2017-097-01,1,1,9998,9998,9998,P205/60R15,200,P205/60R15,200,,,,,,,,,401.34587739812000000000,9,2
7951,19,98,1-19-2017-098-05,5,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,115.22676805237600000000,9,2
7952,19,99,1-19-2017-099-02,2,1,1910,1005,940,P215/60R16,220,P215/60R16,220,,,,,,,,,102.08901342749200000000,9,2
7952,19,99,1-19-2017-099-02,2,2,2903,1780,1701,P265/75R16,240,P265/75R16,240,,,,,,,,,102.08901342749200000000,9,2
7953,19,100,1-19-2017-100-07,7,1,2948,1542,1542,P235/70R17,260,P235/70R17,260,,,,,,,,,4322.99062713303000000000,9,2
7997,19,101,1-19-2017-101-07,7,1,1996,1210,1070,P215/55R17,220,P215/55R17,220,,,,,,,,,1291.67508035249000000000,9,2
7998,19,102,1-19-2017-102-08,8,1,9998,9998,9998,P215/60R16,200,P215/60R16,200,,,,,,,,,305.99135154121100000000,9,2
7999,19,103,1-19-2017-103-03,3,1,2023,1068,959,P215/60R16,220,P215/60R16,220,,,,,,,,,260.66210589899600000000,9,2
7999,19,103,1-19-2017-103-03,3,2,2012,1080,1044,P215/60R17,220,P215/60R17,220,,,,,,,,,260.66210589899600000000,9,2
8062,19,104,1-19-2017-104-06,6,2,2087,1180,1007,P215/65R16,220,P215/65R16,220,,,,,,,,,412.31280177874700000000,9,2
8063,19,105,1-19-2017-105-03,3,1,2087,1180,1007,P225/55R17,220,P225/55R17,220,,,,,,,,,270.57903867360000000000,9,2
8063,19,105,1-19-2017-105-03,3,2,1978,1191,1191,P205/65R16,240,P205/65R16,240,,,,,,,,,270.57903867360000000000,9,2
8064,19,106,1-19-2017-106-04,4,1,2100,1191,1191,P215/55R17,240,P215/55R17,240,,,,,,,,,1303.55011135808000000000,9,2
8064,19,106,1-19-2017-106-04,4,2,1969,955,1032,P235/55R17,220,P235/55R17,220,,,,,,,,,1303.55011135808000000000,9,2
8126,19,107,1-19-2017-107-06,6,1,1906,1020,893,P215/60R16,200,P215/60R16,200,,,,,,,,,341.38479707053400000000,9,2
8126,19,107,1-19-2017-107-06,6,2,1948,1017,993,P215/55R17,230,P215/55R17,230,,,,,,,,,341.38479707053400000000,9,2
8126,19,107,1-19-2017-107-06,6,3,3085,1474,1678,P265/60R17,280,P265/60R17,280,,,,,,,,,341.38479707053400000000,9,2
8127,19,108,1-19-2017-108-09,9,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1883.27135050704000000000,9,2
8128,19,109,1-19-2017-109-04,4,1,2431,1195,1360,P235/70R16,207,P235/70R16,241,,,,,,,,,1079.30723547131000000000,9,2
8128,19,109,1-19-2017-109-04,4,2,1388,780,750,P185/55R15,240,P185/55R15,240,,,,,,,,,1079.30723547131000000000,9,2
8204,19,110,1-19-2017-110-02,2,1,1491,787,704,P195/60R15,210,P195/60R15,180,,,,,,,,,102.08901342749200000000,9,2
8204,19,110,1-19-2017-110-02,2,2,2067,1123,944,P225/55R17,210,P225/55R17,210,,,,,,,,,102.08901342749200000000,9,2
8204,19,110,1-19-2017-110-02,2,3,1600,850,840,P175/70R14,220,P175/70R14,220,,,,,,,,,102.08901342749200000000,9,2
8204,19,110,1-19-2017-110-02,2,4,2250,1175,1240,P225/65R17,240,P225/65R17,240,,,,,,,,,102.08901342749200000000,9,2
8206,19,111,1-19-2017-111-07,7,1,2077,998,1098,P215/65R17,240,P215/65R17,240,,,,,,,,,2883.97503579998000000000,9,2
8206,19,111,1-19-2017-111-07,7,2,1948,1017,993,P215/55R17,230,P215/55R17,230,,,,,,,,,2883.97503579998000000000,9,2
8206,19,112,1-19-2017-112-05,5,1,2077,1120,957,P225/60R16,210,P225/60R16,210,,,,,,,,,79.98489951025890000000,9,2
8250,19,113,1-19-2017-113-01,1,1,9998,9998,9998,P255/65R18,240,P255/65R18,240,,,,,,,,,148.47238820833800000000,9,2
8252,19,114,1-19-2017-114-02,2,1,3085,1452,1814,P265/70R17,220,P265/70R17,220,,,,,,,,,102.08901342749200000000,9,2
8252,19,114,1-19-2017-114-02,2,2,4536,2359,2767,LT275/65R20,450,LT275/65R20,450,,,,,,,,,102.08901342749200000000,9,2
8252,19,115,1-19-2017-115-09,9,2,2576,1195,1451,P235/70R16,207,P235/70R16,241,,,,,,,,,5030.64389115037000000000,9,2
8364,19,116,1-19-2017-116-05,5,1,1510,798,730,P185/65R14,210,P185/65R14,200,,,,,,,,,79.98489951025890000000,9,2
8364,19,116,1-19-2017-116-05,5,2,2214,1185,1280,P235/60R17,210,P235/60R17,210,,,,,,,,,79.98489951025890000000,9,2
8366,19,117,1-19-2017-117-03,3,1,2083,1073,1010,P235/50R18,230,P235/50R18,230,,,,,,,,,414.74687958437300000000,9,2
8366,19,118,1-19-2017-118-08,8,1,2355,1172,1194,9999999999,999,9999999999,999,,,,,,,,,486.87152969100200000000,9,2
8366,19,118,1-19-2017-118-08,8,2,1845,1020,835,P225/50R17,220,P225/50R17,220,,,,,,,,,486.87152969100200000000,9,2
8416,19,119,1-19-2017-119-03,3,2,1910,1005,940,P215/55R17,230,P215/55R17,230,,,,,,,,,207.99126642578700000000,9,2
8418,19,121,1-19-2017-121-07,7,1,2926,1361,1588,P235/70R17,260,P235/70R17,260,,,,,,,,,1030.67200677125000000000,9,2
8428,19,122,1-19-2017-122-04,4,1,3039,1497,1792,P255/70R17,240,P255/70R17,240,,,,,,,,,1002.02528561911000000000,9,2
8532,19,123,1-19-2017-123-04,4,1,2009,1066,966,P235/45R18,235,P235/45R18,235,,,,,,,,,647.46524543705200000000,9,2
8532,19,123,1-19-2017-123-04,4,2,2812,1406,1542,P245/65R17,210,P245/65R17,210,,,,,,,,,647.46524543705200000000,9,2
8534,19,124,1-19-2017-124-07,7,1,3311,1497,1928,P275/55R20,250,P275/55R20,250,,,,,,,,,665.97551319226200000000,9,2
8534,19,124,1-19-2017-124-07,7,2,2224,1191,1033,P225/60R16,210,P225/60R16,210,,,,,,,,,665.97551319226200000000,9,2
8566,19,125,1-19-2017-125-03,3,1,1740,980,910,P195/65R15,230,P195/65R15,230,,,,,,,,,693.38320311199000000000,9,2
8564,19,126,1-19-2017-126-06,6,1,1979,1045,960,P225/55R16,241,P225/55R16,241,,,,,,,,,1056.58876099266000000000,9,2
8564,19,126,1-19-2017-126-06,6,2,2250,1225,1066,P215/60R17,220,P215/60R17,220,,,,,,,,,1056.58876099266000000000,9,2
8610,19,127,1-19-2017-127-02,2,1,2291,1273,1273,P225/55R18,230,P225/55R18,230,,,,,,,,,102.08901342749200000000,9,2
8612,19,128,1-19-2017-128-02,2,1,2235,1178,1057,P235/50R18,230,P235/50R18,230,,,,,,,,,102.08901342749200000000,9,2
8612,19,128,1-19-2017-128-02,2,2,9998,9998,9998,P215/55R16,250,P215/55R16,250,,,,,,,,,102.08901342749200000000,9,2
8612,19,129,1-19-2017-129-07,7,1,2147,1150,997,P225/60R16,210,P225/60R16,210,,,,,,,,,3898.07198746456000000000,9,2
8612,19,129,1-19-2017-129-07,7,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,3898.07198746456000000000,9,2
8700,19,130,1-19-2017-130-08,8,1,2226,1186,1040,P215/70R15,210,P215/70R15,210,,,,,,,,,1502.31800595479000000000,9,2
8700,19,131,1-19-2017-131-02,2,1,9998,9998,9998,P185/65R15,999,P185/65R15,999,,,,,,,,,134.11744751861000000000,9,2
8700,19,131,1-19-2017-131-02,2,2,2903,1780,1701,P265/75R16,240,P265/75R16,240,,,,,,,,,134.11744751861000000000,9,2
8712,19,133,1-19-2017-133-04,4,1,1825,952,873,P215/60R16,240,P215/60R16,240,,,,,,,,,7767.54055916040000000000,9,2
8802,19,134,1-19-2017-134-02,2,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,102.08901342749200000000,9,2
8804,19,135,1-19-2017-135-06,6,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,528.51031848141900000000,9,2
8804,19,136,1-19-2017-136-04,4,1,2180,1350,1395,P235/65R17,228,P235/65R17,228,,,,,,,,,1670.91509537102000000000,9,2
8804,19,136,1-19-2017-136-04,4,2,1931,1033,898,P215/55R17,210,P215/55R17,210,,,,,,,,,1670.91509537102000000000,9,2
8864,19,137,1-19-2017-137-08,8,1,3129,1338,1814,P265/70R17,240,P265/70R17,240,,,,,,,,,434.34617933488100000000,9,2
8866,19,138,1-19-2017-138-08,8,1,1955,1049,913,9999999999,999,9999999999,999,,,,,,,,,434.34617933488100000000,9,2
8866,19,139,1-19-2017-139-04,4,1,1965,1010,975,P215/70R16,220,P215/70R16,220,,,,,,,,,1782.53610427378000000000,9,2
8944,19,140,1-19-2017-140-01,1,1,1823,934,932,P215/70R14,241,P215/70R14,241,,,,,,,,,144.57700864551200000000,9,2
8946,19,142,1-19-2017-142-07,7,1,2100,1191,1191,P205/65R16,240,P205/65R16,240,,,,,,,,,808.93373686221300000000,9,2
8946,19,142,1-19-2017-142-07,7,2,2699,1300,1431,P235/70R16,220,P235/70R16,220,,,,,,,,,808.93373686221300000000,9,2
8982,19,143,1-19-2017-143-07,7,1,1760,960,840,P185/65R15,210,P195/60R15,210,,,,,,,,,808.93373669988300000000,9,2
8982,19,143,1-19-2017-143-07,7,2,1860,1030,855,P205/55R16,240,P205/55R16,220,,,,,,,,,808.93373669988300000000,9,2
9008,19,144,1-19-2017-144-05,5,1,2404,1249,1314,P265/75R15,210,P265/75R15,210,,,,,,,,,79.98489951025890000000,9,2
9008,19,144,1-19-2017-144-05,5,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,79.98489951025890000000,9,2
6054,20,1,1-20-2017-001-10,10,1,2225,1275,1275,P215/65R17,210,P215/65R17,210,,,,,,,,,31.99248475413540000000,11,2
6140,20,2,1-20-2017-002-03,3,1,1600,850,840,P175/70R14,230,P175/70R14,230,,,,,,,,,51.74195237834650000000,11,2
6206,20,3,1-20-2017-003-02,2,1,1700,915,794,P195/65R15,210,P195/65R15,210,,,,,,,,,39.06733804536630000000,11,2
6207,20,4,1-20-2017-004-04,4,1,1932,1209,1209,P205/65R15,220,P205/65R15,220,,,,,,,,,671.33275677081700000000,11,2
6207,20,4,1-20-2017-004-04,4,2,3334,1701,1746,P275/65R18,240,P275/65R18,240,,,,,,,,,671.33275677081700000000,11,2
6271,20,5,1-20-2017-005-03,3,1,2405,1248,1339,P215/75R15,228,P215/75R15,228,,,,,,,,,222.02921272543600000000,11,2
6271,20,5,1-20-2017-005-03,3,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,222.02921272543600000000,11,2
6273,20,7,1-20-2017-007-03,3,1,3083,1565,1724,P255/65R17,240,P255/65R17,240,,,,,,,,,222.02921272543600000000,11,2
6273,20,7,1-20-2017-007-03,3,2,1923,980,979,P215/55R16,210,P215/55R16,210,,,,,,,,,222.02921272543600000000,11,2
6273,20,7,1-20-2017-007-03,3,3,3311,1633,1860,P265/70R17,220,P265/70R17,220,,,,,,,,,222.02921272543600000000,11,2
6326,20,8,1-20-2017-008-09,9,1,9998,9998,9998,P225/60R18,207,P225/60R18,207,,,,,,,,,2147.20799350779000000000,11,2
6326,20,8,1-20-2017-008-09,9,2,2336,1270,1225,P235/70R15,220,P235/70R15,220,,,,,,,,,2147.20799350779000000000,11,2
